 0.0605393571274326 0.0476375269199469 0.046645078442448 0.0446601814874502 0.0367205936674591 0.0396979390999558 0.0307659028024657 0.0238187634599735 0.0238187634599735 0.0138942786849845 0.00694713934249226 0.0129018302074856 0.0148867271624834 0.018856521072479 0.0248112119374724 0.0367205936674591 0.0416828360549536 0.056569563217437 0.0506148723524436 0.0625242540824303 0.0535922177849403
 0.0704638419024215 0.0446601814874502 0.0426752845324525 0.0516073208299425 0.0406903875774547 0.0327507997574635 0.0307659028024657 0.0208414180274768 0.0238187634599735 0.0168716241174812 0.0158791756399823 0.0148867271624834 0.0258036604149713 0.0238187634599735 0.0367205936674591 0.0297734543249668 0.046645078442448 0.0446601814874502 0.0347356967124613 0.0585544601724348 0.0635167025599292
 0.0674864964699248 0.0416828360549536 0.0525997693074414 0.0297734543249668 0.0426752845324525 0.046645078442448 0.0297734543249668 0.0178640725949801 0.0228263149824746 0.0208414180274768 0.0158791756399823 0.0238187634599735 0.0198489695499779 0.0198489695499779 0.0327507997574635 0.0317583512799646 0.0367205936674591 0.0416828360549536 0.0545846662624392 0.0525997693074414 0.0694713934249226
 0.0684789449474237 0.0595469086499337 0.0446601814874502 0.0426752845324525 0.037713042144958 0.0426752845324525 0.0307659028024657 0.0267961088924701 0.0198489695499779 0.0138942786849845 0.0178640725949801 0.0168716241174812 0.0317583512799646 0.0267961088924701 0.0327507997574635 0.0367205936674591 0.0486299753974458 0.0516073208299425 0.0525997693074414 0.0525997693074414 0.056569563217437
 0.0605393571274326 0.0496224238749447 0.0525997693074414 0.0545846662624392 0.0396979390999558 0.0426752845324525 0.046645078442448 0.0258036604149713 0.0267961088924701 0.0287810058474679 0.0267961088924701 0.0248112119374724 0.0267961088924701 0.0406903875774547 0.0436677330099514 0.0446601814874502 0.0496224238749447 0.0516073208299425 0.046645078442448 0.0436677330099514 0.0674864964699248
 0.0635167025599292 0.0486299753974458 0.0525997693074414 0.0436677330099514 0.0476375269199469 0.0575620116949359 0.037713042144958 0.0446601814874502 0.037713042144958 0.0297734543249668 0.0337432482349624 0.0327507997574635 0.0317583512799646 0.0297734543249668 0.0357281451899602 0.0406903875774547 0.0436677330099514 0.0426752845324525 0.0774109812449138 0.0615318056049315 0.0476375269199469
 0.0764185327674149 0.0595469086499337 0.0625242540824303 0.0635167025599292 0.0605393571274326 0.0426752845324525 0.027788557369969 0.0406903875774547 0.0426752845324525 0.0267961088924701 0.0426752845324525 0.0416828360549536 0.0496224238749447 0.037713042144958 0.0506148723524436 0.0535922177849403 0.0446601814874502 0.0516073208299425 0.0516073208299425 0.0595469086499337 0.0595469086499337
 0.0645091510374281 0.0535922177849403 0.0764185327674149 0.0545846662624392 0.0545846662624392 0.0476375269199469 0.0516073208299425 0.0387054906224569 0.0396979390999558 0.0456526299649491 0.0525997693074414 0.0516073208299425 0.0426752845324525 0.0476375269199469 0.0545846662624392 0.0456526299649491 0.0585544601724348 0.0684789449474237 0.0625242540824303 0.056569563217437 0.0674864964699248
 0.0674864964699248 0.0486299753974458 0.0595469086499337 0.075426084289916 0.0674864964699248 0.0615318056049315 0.0555771147399381 0.0506148723524436 0.0367205936674591 0.0516073208299425 0.0486299753974458 0.046645078442448 0.0476375269199469 0.0406903875774547 0.0426752845324525 0.0496224238749447 0.0615318056049315 0.0664940479924259 0.0575620116949359 0.0595469086499337 0.0674864964699248
 0.0734411873349182 0.0674864964699248 0.0545846662624392 0.0615318056049315 0.065501599514927 0.0535922177849403 0.0535922177849403 0.0456526299649491 0.056569563217437 0.0506148723524436 0.0516073208299425 0.0476375269199469 0.056569563217437 0.0585544601724348 0.0545846662624392 0.0724487388574193 0.0684789449474237 0.0595469086499337 0.0714562903799204 0.0684789449474237 0.0625242540824303
 0.0883279144974016 0.0664940479924259 0.0744336358124171 0.065501599514927 0.0595469086499337 0.0595469086499337 0.0575620116949359 0.0605393571274326 0.065501599514927 0.056569563217437 0.0585544601724348 0.0486299753974458 0.0585544601724348 0.0645091510374281 0.0774109812449138 0.0555771147399381 0.065501599514927 0.0585544601724348 0.0694713934249226 0.0784034297224127 0.0684789449474237

