 0.128025853597357 0.149859720102333 0.149859720102333 0.137950338372346 0.145889926192337 0.183602968337295 0.206429283319769 0.281855367609685 0.341402276259619 0.389039803179567 0.257044155672212 0.362243694287096 0.311628821934652 0.286817609997179 0.177648277472301 0.155814410967326 0.143905029237339 0.129018302074856 0.150852168579832 0.146882374669836 0.123063611209863
 0.147874823147335 0.141920132282342 0.166731344219814 0.136957889894847 0.153829514012328 0.184595416814794 0.171693586607308 0.284832713042181 0.320560858232142 0.37713042144958 0.34934186407961 0.326515549097136 0.328500446052133 0.288802506952177 0.199482143977277 0.131995647507353 0.130010750552355 0.150852168579832 0.144897477714838 0.146882374669836 0.129018302074856
 0.153829514012328 0.146882374669836 0.135965441417348 0.143905029237339 0.166731344219814 0.147874823147335 0.179633174427299 0.216353768094758 0.282847816087184 0.301704337159663 0.324530652142138 0.309643924979654 0.27689312522219 0.195512350067281 0.189557659202288 0.145889926192337 0.131003199029854 0.133980544462351 0.144897477714838 0.138942786849845 0.11710892034487
 0.127033405119858 0.15184461705733 0.135965441417348 0.146882374669836 0.135965441417348 0.162761550309818 0.143905029237339 0.192535004634785 0.238187634599733 0.277885573699689 0.298726991727166 0.260021501104709 0.221316010482252 0.175663380517304 0.131003199029854 0.16970868965231 0.155814410967326 0.136957889894847 0.143905029237339 0.149859720102333 0.11710892034487
 0.142912580759841 0.152837065534829 0.143905029237339 0.134972992939849 0.154821962489827 0.152837065534829 0.155814410967326 0.158791756399823 0.185587865292292 0.212383974184762 0.202459489409773 0.197497247022279 0.156806859444825 0.155814410967326 0.145889926192337 0.155814410967326 0.140927683804843 0.137950338372346 0.139935235327344 0.124056059687362 0.131003199029854
 0.165738895742315 0.146882374669836 0.141920132282342 0.164746447264816 0.133980544462351 0.136957889894847 0.139935235327344 0.170701138129809 0.179633174427299 0.155814410967326 0.139935235327344 0.184595416814794 0.159784204877322 0.162761550309818 0.145889926192337 0.136957889894847 0.131003199029854 0.142912580759841 0.146882374669836 0.122071162732364 0.125048508164861
 0.134972992939849 0.171693586607308 0.11710892034487 0.124056059687362 0.129018302074856 0.141920132282342 0.115124023389872 0.142912580759841 0.142912580759841 0.129018302074856 0.158791756399823 0.148867271624834 0.165738895742315 0.172686035084807 0.154821962489827 0.155814410967326 0.12604095664236 0.168716241174811 0.131003199029854 0.121078714254865 0.144897477714838
 0.161769101832319 0.149859720102333 0.142912580759841 0.147874823147335 0.133980544462351 0.128025853597357 0.137950338372346 0.143905029237339 0.12604095664236 0.143905029237339 0.142912580759841 0.131995647507353 0.123063611209863 0.145889926192337 0.125048508164861 0.135965441417348 0.156806859444825 0.138942786849845 0.130010750552355 0.137950338372346 0.148867271624834
 0.165738895742315 0.130010750552355 0.130010750552355 0.144897477714838 0.137950338372346 0.128025853597357 0.123063611209863 0.147874823147335 0.159784204877322 0.148867271624834 0.124056059687362 0.148867271624834 0.150852168579832 0.127033405119858 0.146882374669836 0.127033405119858 0.129018302074856 0.127033405119858 0.146882374669836 0.157799307922324 0.150852168579832
 0.139935235327344 0.141920132282342 0.124056059687362 0.138942786849845 0.134972992939849 0.147874823147335 0.137950338372346 0.139935235327344 0.141920132282342 0.145889926192337 0.140927683804843 0.125048508164861 0.141920132282342 0.144897477714838 0.147874823147335 0.136957889894847 0.148867271624834 0.147874823147335 0.144897477714838 0.142912580759841 0.149859720102333
 0.152837065534829 0.132988095984852 0.149859720102333 0.146882374669836 0.156806859444825 0.142912580759841 0.145889926192337 0.120086265777366 0.146882374669836 0.141920132282342 0.135965441417348 0.157799307922324 0.138942786849845 0.163753998787317 0.149859720102333 0.135965441417348 0.130010750552355 0.133980544462351 0.153829514012328 0.140927683804843 0.173678483562306

