 0.189557659202288 0.1786407259498 0.162761550309818 0.135965441417348 0.101229744704887 0.084358120587406 0.0784034297224127 0.0704638419024215 0.0605393571274326 0.0406903875774547 0.0178640725949801 0.0426752845324525 0.0525997693074414 0.0734411873349182 0.0863430175424038 0.0903128114523994 0.103214641659885 0.138942786849845 0.142912580759841 0.16970868965231 0.189557659202288
 0.19650479854478 0.185587865292292 0.136957889894847 0.12604095664236 0.127033405119858 0.100237296227388 0.0724487388574193 0.0694713934249226 0.065501599514927 0.0525997693074414 0.0615318056049315 0.0446601814874502 0.0664940479924259 0.0605393571274326 0.0813807751549093 0.103214641659885 0.100237296227388 0.109169332524878 0.147874823147335 0.164746447264816 0.192535004634785
 0.193527453112283 0.163753998787317 0.16077665335482 0.136957889894847 0.130010750552355 0.101229744704887 0.0833656721099071 0.0813807751549093 0.0516073208299425 0.0545846662624392 0.0615318056049315 0.0684789449474237 0.0535922177849403 0.0883279144974016 0.0784034297224127 0.0833656721099071 0.120086265777366 0.124056059687362 0.175663380517304 0.19650479854478 0.186580313769791
 0.220323562004753 0.168716241174811 0.198489695499778 0.122071162732364 0.129018302074856 0.107184435569881 0.0823732236324082 0.0922977084073972 0.0615318056049315 0.0724487388574193 0.0615318056049315 0.0714562903799204 0.0833656721099071 0.0774109812449138 0.0714562903799204 0.109169332524878 0.137950338372346 0.144897477714838 0.152837065534829 0.190550107679787 0.189557659202288
 0.207421731797268 0.189557659202288 0.181618071382297 0.162761550309818 0.112146677957375 0.124056059687362 0.0982523992723905 0.0873354660199027 0.0883279144974016 0.0704638419024215 0.084358120587406 0.0774109812449138 0.0833656721099071 0.0972599507948917 0.108176884047379 0.127033405119858 0.130010750552355 0.142912580759841 0.172686035084807 0.173678483562306 0.207421731797268
 0.217346216572257 0.23223294373474 0.174670932039805 0.168716241174811 0.141920132282342 0.127033405119858 0.100237296227388 0.0982523992723905 0.0982523992723905 0.111154229479876 0.103214641659885 0.0972599507948917 0.103214641659885 0.100237296227388 0.113139126434874 0.131003199029854 0.136957889894847 0.167723792697313 0.182610519859796 0.176655828994802 0.203451937887272
 0.192535004634785 0.211391525707263 0.204444386364771 0.164746447264816 0.143905029237339 0.148867271624834 0.119093817299867 0.122071162732364 0.110161781002377 0.102222193182386 0.114131574912373 0.105199538614883 0.125048508164861 0.110161781002377 0.145889926192337 0.138942786849845 0.168716241174811 0.177648277472301 0.19650479854478 0.215361319617259 0.254066810239715
 0.245134773942225 0.212383974184762 0.213376422662261 0.191542556157286 0.179633174427299 0.141920132282342 0.156806859444825 0.153829514012328 0.128025853597357 0.109169332524878 0.136957889894847 0.131003199029854 0.135965441417348 0.131003199029854 0.133980544462351 0.181618071382297 0.173678483562306 0.213376422662261 0.208414180274767 0.210399077229764 0.233225392212239
 0.258036604149711 0.212383974184762 0.221316010482252 0.209406628752266 0.176655828994802 0.215361319617259 0.155814410967326 0.148867271624834 0.170701138129809 0.163753998787317 0.154821962489827 0.142912580759841 0.130010750552355 0.163753998787317 0.16077665335482 0.174670932039805 0.179633174427299 0.211391525707263 0.203451937887272 0.230248046779742 0.25009701632972
 0.262998846537205 0.2679610889247 0.21436887113976 0.221316010482252 0.204444386364771 0.192535004634785 0.210399077229764 0.188565210724789 0.174670932039805 0.167723792697313 0.168716241174811 0.156806859444825 0.168716241174811 0.16970868965231 0.190550107679787 0.209406628752266 0.215361319617259 0.211391525707263 0.239180083077232 0.226278252869747 0.245134773942225
 0.249104567852221 0.243149876987227 0.219331113527254 0.236202737644735 0.228263149824744 0.16077665335482 0.203451937887272 0.186580313769791 0.191542556157286 0.203451937887272 0.191542556157286 0.184595416814794 0.182610519859796 0.195512350067281 0.181618071382297 0.208414180274767 0.222308458959751 0.231240495257241 0.234217840689738 0.279870470654687 0.264983743492203

