FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Wednesday, July 10, 2024 11:45:02 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.01
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 66525
DEA_SIDEDNESS= Both Sides
BeginData
 0.284832713042181 0.248112119374722 0.212383974184762 0.217346216572257 0.212383974184762 0.22330090743725 0.199482143977277 0.184595416814794 0.16077665335482 0.159784204877322 0.182610519859796 0.164746447264816 0.1786407259498 0.22330090743725 0.16970868965231 0.203451937887272 0.20543683484227 0.219331113527254 0.234217840689738 0.249104567852221 0.268953537402199
 0.236202737644735 0.262998846537205 0.212383974184762 0.197497247022279 0.200474592454776 0.177648277472301 0.182610519859796 0.18757276224729 0.209406628752266 0.166731344219814 0.166731344219814 0.166731344219814 0.163753998787317 0.183602968337295 0.172686035084807 0.193527453112283 0.200474592454776 0.220323562004753 0.192535004634785 0.253074361762216 0.25009701632972
 0.208414180274767 0.198489695499778 0.206429283319769 0.191542556157286 0.186580313769791 0.191542556157286 0.166731344219814 0.159784204877322 0.134972992939849 0.153829514012328 0.118101368822368 0.156806859444825 0.154821962489827 0.15184461705733 0.155814410967326 0.171693586607308 0.174670932039805 0.192535004634785 0.202459489409773 0.234217840689738 0.230248046779742
 0.249104567852221 0.203451937887272 0.204444386364771 0.171693586607308 0.149859720102333 0.163753998787317 0.140927683804843 0.154821962489827 0.128025853597357 0.142912580759841 0.144897477714838 0.128025853597357 0.149859720102333 0.123063611209863 0.161769101832319 0.175663380517304 0.153829514012328 0.161769101832319 0.198489695499778 0.211391525707263 0.222308458959751
 0.235210289167236 0.190550107679787 0.172686035084807 0.167723792697313 0.157799307922324 0.137950338372346 0.12604095664236 0.116116471867371 0.125048508164861 0.123063611209863 0.119093817299867 0.138942786849845 0.129018302074856 0.131995647507353 0.141920132282342 0.144897477714838 0.158791756399823 0.172686035084807 0.1786407259498 0.221316010482252 0.20543683484227
 0.204444386364771 0.182610519859796 0.176655828994802 0.176655828994802 0.148867271624834 0.154821962489827 0.114131574912373 0.12604095664236 0.11710892034487 0.107184435569881 0.101229744704887 0.112146677957375 0.102222193182386 0.103214641659885 0.116116471867371 0.115124023389872 0.135965441417348 0.163753998787317 0.168716241174811 0.185587865292292 0.199482143977277
 0.180625622904798 0.182610519859796 0.174670932039805 0.113139126434874 0.136957889894847 0.135965441417348 0.0932901568848961 0.107184435569881 0.0922977084073972 0.0823732236324082 0.0903128114523994 0.0813807751549093 0.0734411873349182 0.104207090137384 0.121078714254865 0.105199538614883 0.120086265777366 0.133980544462351 0.165738895742315 0.176655828994802 0.181618071382297
 0.176655828994802 0.15184461705733 0.145889926192337 0.133980544462351 0.118101368822368 0.107184435569881 0.0893203629749005 0.0813807751549093 0.0585544601724348 0.0764185327674149 0.0704638419024215 0.0625242540824303 0.0793958781999115 0.0784034297224127 0.105199538614883 0.110161781002377 0.123063611209863 0.143905029237339 0.145889926192337 0.181618071382297 0.192535004634785
 0.191542556157286 0.16077665335482 0.147874823147335 0.130010750552355 0.11710892034487 0.102222193182386 0.0883279144974016 0.0744336358124171 0.0555771147399381 0.0585544601724348 0.0684789449474237 0.0635167025599292 0.0535922177849403 0.0595469086499337 0.094282605362395 0.0962675023173928 0.124056059687362 0.153829514012328 0.158791756399823 0.188565210724789 0.190550107679787
 0.170701138129809 0.158791756399823 0.139935235327344 0.127033405119858 0.109169332524878 0.0982523992723905 0.0784034297224127 0.065501599514927 0.0615318056049315 0.0575620116949359 0.0516073208299425 0.0555771147399381 0.056569563217437 0.0784034297224127 0.0694713934249226 0.0992448477498894 0.113139126434874 0.11710892034487 0.158791756399823 0.18757276224729 0.180625622904798
 0.166731344219814 0.157799307922324 0.143905029237339 0.139935235327344 0.105199538614883 0.0972599507948917 0.0764185327674149 0.0625242540824303 0.0704638419024215 0.0456526299649491 0.0506148723524436 0.046645078442448 0.056569563217437 0.056569563217437 0.0744336358124171 0.094282605362395 0.112146677957375 0.138942786849845 0.129018302074856 0.161769101832319 0.177648277472301
 0.186580313769791 0.173678483562306 0.143905029237339 0.134972992939849 0.115124023389872 0.0913052599298983 0.0883279144974016 0.0595469086499337 0.0535922177849403 0.0416828360549536 0.0496224238749447 0.0535922177849403 0.0724487388574193 0.0694713934249226 0.075426084289916 0.105199538614883 0.142912580759841 0.140927683804843 0.136957889894847 0.164746447264816 0.181618071382297
 0.183602968337295 0.180625622904798 0.138942786849845 0.12604095664236 0.114131574912373 0.0903128114523994 0.0992448477498894 0.0774109812449138 0.0714562903799204 0.0585544601724348 0.0575620116949359 0.056569563217437 0.0585544601724348 0.0664940479924259 0.0972599507948917 0.0913052599298983 0.121078714254865 0.136957889894847 0.128025853597357 0.164746447264816 0.197497247022279
 0.192535004634785 0.177648277472301 0.136957889894847 0.128025853597357 0.133980544462351 0.111154229479876 0.101229744704887 0.0863430175424038 0.0744336358124171 0.0684789449474237 0.0595469086499337 0.0724487388574193 0.0833656721099071 0.0684789449474237 0.103214641659885 0.118101368822368 0.115124023389872 0.139935235327344 0.154821962489827 0.163753998787317 0.188565210724789
 0.224293355914749 0.171693586607308 0.159784204877322 0.156806859444825 0.130010750552355 0.132988095984852 0.110161781002377 0.102222193182386 0.0724487388574193 0.0635167025599292 0.0734411873349182 0.0932901568848961 0.0863430175424038 0.102222193182386 0.113139126434874 0.120086265777366 0.12604095664236 0.141920132282342 0.168716241174811 0.18757276224729 0.184595416814794
 0.213376422662261 0.199482143977277 0.170701138129809 0.149859720102333 0.134972992939849 0.136957889894847 0.123063611209863 0.114131574912373 0.0903128114523994 0.118101368822368 0.084358120587406 0.0823732236324082 0.101229744704887 0.101229744704887 0.120086265777366 0.141920132282342 0.16077665335482 0.15184461705733 0.173678483562306 0.210399077229764 0.194519901589782
 0.221316010482252 0.21436887113976 0.197497247022279 0.16970868965231 0.130010750552355 0.148867271624834 0.138942786849845 0.116116471867371 0.104207090137384 0.123063611209863 0.107184435569881 0.104207090137384 0.11710892034487 0.143905029237339 0.127033405119858 0.129018302074856 0.157799307922324 0.152837065534829 0.159784204877322 0.220323562004753 0.226278252869747
 0.217346216572257 0.197497247022279 0.184595416814794 0.195512350067281 0.184595416814794 0.152837065534829 0.152837065534829 0.138942786849845 0.128025853597357 0.140927683804843 0.138942786849845 0.133980544462351 0.128025853597357 0.144897477714838 0.167723792697313 0.147874823147335 0.164746447264816 0.182610519859796 0.18757276224729 0.227270701347245 0.235210289167236
 0.208414180274767 0.227270701347245 0.212383974184762 0.1786407259498 0.168716241174811 0.156806859444825 0.176655828994802 0.167723792697313 0.15184461705733 0.128025853597357 0.156806859444825 0.153829514012328 0.150852168579832 0.147874823147335 0.161769101832319 0.181618071382297 0.191542556157286 0.185587865292292 0.204444386364771 0.23223294373474 0.243149876987227
 0.23223294373474 0.236202737644735 0.20543683484227 0.224293355914749 0.197497247022279 0.198489695499778 0.1786407259498 0.16077665335482 0.188565210724789 0.162761550309818 0.158791756399823 0.16970868965231 0.175663380517304 0.165738895742315 0.179633174427299 0.200474592454776 0.220323562004753 0.212383974184762 0.206429283319769 0.208414180274767 0.266968640447201
 0.262006398059707 0.243149876987227 0.249104567852221 0.210399077229764 0.212383974184762 0.212383974184762 0.230248046779742 0.199482143977277 0.174670932039805 0.177648277472301 0.177648277472301 0.171693586607308 0.1786407259498 0.194519901589782 0.208414180274767 0.227270701347245 0.206429283319769 0.233225392212239 0.20543683484227 0.264983743492203 0.263991295014704

