 0.144897477714838 0.122071162732364 0.131003199029854 0.0982523992723905 0.113139126434874 0.0714562903799204 0.0813807751549093 0.0486299753974458 0.0387054906224569 0.0297734543249668 0.0367205936674591 0.0327507997574635 0.0406903875774547 0.0525997693074414 0.0664940479924259 0.0793958781999115 0.0823732236324082 0.114131574912373 0.127033405119858 0.152837065534829 0.131003199029854
 0.159784204877322 0.130010750552355 0.133980544462351 0.102222193182386 0.122071162732364 0.0863430175424038 0.0784034297224127 0.0585544601724348 0.0456526299649491 0.0476375269199469 0.0297734543249668 0.037713042144958 0.046645078442448 0.0635167025599292 0.0724487388574193 0.0962675023173928 0.106191987092382 0.114131574912373 0.12604095664236 0.137950338372346 0.162761550309818
 0.155814410967326 0.146882374669836 0.15184461705733 0.125048508164861 0.101229744704887 0.0883279144974016 0.0684789449474237 0.0585544601724348 0.0535922177849403 0.0506148723524436 0.0506148723524436 0.0426752845324525 0.0555771147399381 0.0595469086499337 0.0813807751549093 0.0962675023173928 0.0952750538398939 0.129018302074856 0.12604095664236 0.130010750552355 0.153829514012328
 0.134972992939849 0.137950338372346 0.132988095984852 0.123063611209863 0.110161781002377 0.094282605362395 0.0784034297224127 0.0833656721099071 0.0595469086499337 0.0635167025599292 0.0535922177849403 0.0645091510374281 0.065501599514927 0.0883279144974016 0.0903128114523994 0.0972599507948917 0.115124023389872 0.122071162732364 0.140927683804843 0.139935235327344 0.132988095984852
 0.161769101832319 0.138942786849845 0.121078714254865 0.108176884047379 0.116116471867371 0.111154229479876 0.0863430175424038 0.103214641659885 0.0823732236324082 0.0793958781999115 0.0813807751549093 0.0645091510374281 0.0774109812449138 0.0913052599298983 0.0903128114523994 0.115124023389872 0.127033405119858 0.111154229479876 0.135965441417348 0.176655828994802 0.150852168579832
 0.191542556157286 0.154821962489827 0.155814410967326 0.142912580759841 0.123063611209863 0.105199538614883 0.0932901568848961 0.084358120587406 0.0744336358124171 0.0734411873349182 0.0803883266774104 0.0803883266774104 0.0863430175424038 0.114131574912373 0.105199538614883 0.118101368822368 0.121078714254865 0.129018302074856 0.139935235327344 0.142912580759841 0.15184461705733
 0.183602968337295 0.135965441417348 0.150852168579832 0.140927683804843 0.11710892034487 0.131995647507353 0.119093817299867 0.114131574912373 0.133980544462351 0.102222193182386 0.094282605362395 0.102222193182386 0.113139126434874 0.112146677957375 0.106191987092382 0.119093817299867 0.130010750552355 0.159784204877322 0.148867271624834 0.146882374669836 0.198489695499778
 0.175663380517304 0.180625622904798 0.150852168579832 0.155814410967326 0.144897477714838 0.129018302074856 0.109169332524878 0.116116471867371 0.109169332524878 0.112146677957375 0.116116471867371 0.110161781002377 0.124056059687362 0.123063611209863 0.143905029237339 0.127033405119858 0.146882374669836 0.136957889894847 0.157799307922324 0.165738895742315 0.193527453112283
 0.208414180274767 0.167723792697313 0.165738895742315 0.175663380517304 0.153829514012328 0.123063611209863 0.142912580759841 0.131003199029854 0.119093817299867 0.116116471867371 0.110161781002377 0.114131574912373 0.136957889894847 0.134972992939849 0.125048508164861 0.141920132282342 0.1786407259498 0.147874823147335 0.156806859444825 0.172686035084807 0.201467040932274
 0.182610519859796 0.172686035084807 0.163753998787317 0.161769101832319 0.16077665335482 0.159784204877322 0.140927683804843 0.144897477714838 0.125048508164861 0.142912580759841 0.131995647507353 0.15184461705733 0.143905029237339 0.109169332524878 0.136957889894847 0.146882374669836 0.155814410967326 0.181618071382297 0.191542556157286 0.206429283319769 0.183602968337295
 0.199482143977277 0.220323562004753 0.195512350067281 0.182610519859796 0.163753998787317 0.142912580759841 0.16970868965231 0.143905029237339 0.165738895742315 0.132988095984852 0.139935235327344 0.134972992939849 0.147874823147335 0.149859720102333 0.152837065534829 0.166731344219814 0.181618071382297 0.172686035084807 0.204444386364771 0.218338665049755 0.240172531554731

