FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Tuesday, July 09, 2024 18:29:20 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.09
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 1234303
DEA_SIDEDNESS= Both Sides
BeginData
 3.33661178135106 3.21553306709621 3.23438958816869 3.03788478962393 3.11628821934633 2.86817609997163 2.94062483882904 2.75205962810427 2.75999921592426 2.77389349460925 2.73419555550929 2.77587839156424 2.84237243955666 2.75305207658177 2.83046305782668 2.84137999107916 2.9793303294515 3.08949211045386 3.23041979425869 3.25126121228617 3.36043054481103
 3.18774450972624 3.20064633993373 3.16293329778877 2.96841339619901 2.86420630606164 2.8145838821867 2.81855367609669 2.69648251336434 2.70640699813933 2.53769075696453 2.73419555550929 2.66670905903938 2.71633148291432 2.71633148291432 2.69648251336434 2.68457313163435 2.89794955429659 2.99520950509148 3.02796030484894 3.11529577086883 3.31080812093609
 3.3038609815936 2.95848891142402 2.96444360228901 2.76793880374425 2.62105642907443 2.67564109533686 2.55853217499201 2.60914704734444 2.60120745952445 2.59426032018196 2.57738869606448 2.60914704734444 2.61311684125444 2.59326787170446 2.67067885294937 2.62403377450693 2.74808983419428 2.83542530021417 2.85924406367414 3.10040904370635 3.11728066782383
 3.04582437744392 2.92673056014406 2.79671980959172 2.68854292554435 2.62105642907443 2.61113194429944 2.65380722883189 2.62502622298443 2.60319235647945 2.57540379910949 2.566471762812 2.61510173820944 2.57143400519949 2.66571661056188 2.53173606609954 2.61510173820944 2.67266374990437 2.7292333131218 2.70839189509432 2.89894200277409 3.10834863152634
 2.92077586927907 2.80664429436671 2.70144475575183 2.66670905903938 2.52379647827955 2.55257748412701 2.60021501104696 2.72129372530181 2.75305207658177 2.74213514332928 2.83046305782668 2.71633148291432 2.6438827440569 2.59326787170446 2.59426032018196 2.52181158132455 2.52280402980205 2.6488449864444 2.6438827440569 2.80068960350171 3.0587262076514
 2.87115344540413 2.69846741031934 2.67365619838187 2.62701111993942 2.60914704734444 2.58830562931697 2.7262559676893 2.70342965270683 2.78282553090673 2.83244795478167 2.80267450045671 2.86718365149413 2.76496145831176 2.71533903443682 2.51784178741456 2.63693560471441 2.61013949582194 2.63693560471441 2.63197336232692 2.75900676744676 2.90291179668409
 2.72129372530181 2.69945985879684 2.65479967730939 2.52379647827955 2.560517071947 2.66770150751687 2.75205962810427 2.79969715502421 2.76793880374425 2.86718365149413 2.87710813626912 2.90787403907158 2.82847816087168 2.78580287633923 2.85725916671914 2.70442210118433 2.62304132602943 2.53868320544203 2.68953537402185 2.7282408646443 2.8076367428442
 2.84435733651166 2.74610493723928 2.49104567852209 2.60418480495695 2.58632073236197 2.77389349460925 2.83344040325917 2.87810058474662 2.83741019716917 2.92772300862156 2.86222140910664 2.84237243955666 2.83542530021417 2.80366694893421 2.82847816087168 2.68159578620186 2.60120745952445 2.6488449864444 2.67762599229186 2.6478525379669 2.66273926512938
 2.74213514332928 2.66571661056188 2.58830562931697 2.61708663516444 2.75404452505927 2.79572736111422 2.84038754260166 2.83641774869167 2.96146625685652 2.96444360228901 3.00910378377646 3.03689234114643 3.02299806246144 2.86222140910664 2.84832713042166 2.78580287633923 2.66571661056188 2.58036604149698 2.55952462346951 2.75404452505927 2.77488594308674
 2.72030127682431 2.62502622298443 2.6428902955794 2.69648251336434 2.77091614917675 2.82748571239418 2.94260973578404 2.96742094772151 2.98925481422648 2.95054932360403 2.95154177208153 2.92871545709906 2.86222140910664 2.94757197817153 2.81954612457419 2.80664429436671 2.65579212578689 2.65976191969688 2.53471341153204 2.57044155672199 2.76992370069925
 2.6438827440569 2.67564109533686 2.55952462346951 2.67861844076936 2.70342965270683 2.86916854844913 2.95154177208153 2.90489669363909 2.88802506952161 2.90191934820659 2.05139100299012 2.9733756385865 2.98330012336149 3.01009623225396 2.74610493723928 2.8096216397992 2.72228617377931 2.66373171360688 2.62204887755193 2.64189784710191 2.68159578620186
 2.72427107073431 2.6438827440569 2.63991295014691 2.62998846537192 2.60418480495695 2.78381797938423 2.84634223346666 2.89993445125159 2.8929873119091 2.90787403907158 3.07361293481388 2.9753605355415 2.90886648754908 2.90886648754908 2.82748571239418 2.91085138450408 2.74610493723928 2.57937359301948 2.63594315623691 2.74808983419428 2.6498374349219
 2.7252635192118 2.65082988339939 2.67365619838187 2.566471762812 2.6498374349219 2.84336488803416 2.82947060934918 2.90191934820659 3.00711888682146 3.02002071702895 2.96146625685652 3.01108868073146 3.00116419595647 2.87214589388163 2.82450836696168 2.8086291913217 2.69549006488684 2.62403377450693 2.62502622298443 2.69350516793184 2.7272484161668
 2.78977267024923 2.58235093845198 2.63098091384942 2.61410928973194 2.69846741031934 2.72228617377931 2.78977267024923 2.87413079083662 2.85428182128665 2.92871545709906 2.90191934820659 2.83939509412417 2.86916854844913 2.89993445125159 2.76198411287926 2.72129372530181 2.63197336232692 2.55853217499201 2.71335413748182 2.65678457426439 2.81954612457419
 2.83443285173667 2.78977267024923 2.69846741031934 2.61907153211943 2.62998846537192 2.70342965270683 2.80068960350171 2.88207037865661 2.84733468194416 2.93863994187405 2.88405527561161 2.86023651215164 2.80168205197921 2.79870470654672 2.66770150751687 2.63693560471441 2.56944910824449 2.49203812699959 2.71335413748182 2.67663354381436 2.78381797938423
 2.94161728730654 2.78282553090673 2.71236168900432 2.6438827440569 2.51883423589205 2.61013949582194 2.71732393139181 2.79572736111422 2.78679532481673 2.75503697353677 2.75305207658177 2.71335413748182 2.75007473114927 2.71335413748182 2.73915779789679 2.59326787170446 2.62304132602943 2.65976191969688 2.71236168900432 2.79175756720422 2.92077586927907
 2.90390424516159 2.80664429436671 2.64090539862441 2.62105642907443 2.63693560471441 2.51883423589205 2.65182233187689 2.71236168900432 2.59326787170446 2.77587839156424 2.67067885294937 2.70541454966183 2.68556558011185 2.66869395599437 2.53173606609954 2.58532828388447 2.63594315623691 2.69350516793184 2.65380722883189 2.90191934820659 2.94459463273904
 2.980322777929 2.93070035405406 2.88504772408911 2.62800356841692 2.73915779789679 2.58235093845198 2.54860769021702 2.6458676410119 2.57639624758698 2.60021501104696 2.70739944661683 2.62105642907443 2.58929807779447 2.62403377450693 2.64090539862441 2.65678457426439 2.59723766561446 2.67663354381436 2.78381797938423 2.95054932360403 3.04284703201142
 3.16392574626627 3.09743169827385 2.82649326391668 2.85328937280915 2.6488449864444 2.65976191969688 2.61311684125444 2.5615095204245 2.560517071947 2.57143400519949 2.51982668436955 2.55059258717202 2.58334338692948 2.59624521713696 2.66770150751687 2.61807908364193 2.72030127682431 2.77885573699674 2.96940584467651 3.03589989266893 3.19369920059124
 3.27904976965613 3.18278226733875 3.01108868073146 2.84931957889915 2.87710813626912 2.78977267024923 2.72129372530181 2.75801431896926 2.6498374349219 2.68953537402185 2.6488449864444 2.60418480495695 2.59525276865946 2.71434658595932 2.65876947121938 2.75106717962677 2.73320310703179 2.91184383298158 3.11132597695884 3.19270675211374 3.31577036332359
 3.32470239962108 3.26714038792615 3.21057082470872 3.00314909291147 2.89993445125159 2.91283628145908 2.91382872993658 2.68258823467936 2.65678457426439 2.66174681665188 2.70640699813933 2.62800356841692 2.70243720422933 2.85130447585415 2.76198411287926 2.85825161519664 2.87214589388163 3.05078661983141 3.3028685331161 3.41005296868597 3.388219102181

