 4.63771173535199 4.69428129856942 4.67145498358695 4.81536001282427 4.8758993699517 4.98010646008907 5.05454009590148 5.2014224705713 5.13790576801138 5.18752819188632 2.62304132602943 5.2053922644813 5.13195107714639 5.01087236289153 4.9562876966291 4.88185406081669 5.03072133244151 4.81536001282427 4.67740967445194 4.76970738285933 4.70122843791191
 4.60297603863953 4.68137946836193 4.75779800112934 4.75779800112934 4.98209135704407 5.12996618019139 5.12897373171389 5.07240416849646 5.21233940382379 5.22424878555378 5.06247968372147 5.24310530662625 5.11110965911891 5.01285725984653 5.1200416954164 4.99102339334156 4.96323483597159 4.80245818261679 4.84017122476174 4.60297603863953 4.623817456667
 4.7071831287769 4.68435681379443 4.75283575874185 4.93445383012413 4.84711836410423 5.06148723524397 5.05057030199149 5.05454009590148 5.19249043427381 5.27287876095122 5.14783025278637 5.2897503850687 5.22524123403127 5.18355839797633 4.93346138164663 5.02873643548651 4.91162751514165 4.77764697067932 4.73199434071437 4.56625544497207 4.42334286421225
 4.55533851171959 4.5424366815121 4.68435681379443 4.76474514047183 4.97514421770158 5.02377419309902 5.037668471784 5.09920027738893 5.08034375631645 5.19447533122881 5.10713986520892 5.0366760233065 5.13393597410139 5.13889821648888 4.96819707835909 4.89475589102418 4.82429204912176 4.71413026811939 4.82429204912176 4.48487466981717 4.5454140269446
 4.57419503279206 4.47594263351968 4.67542477749694 4.77963186763431 4.76573758894933 4.94338586642162 4.94834810880911 4.94040852098912 4.98705359943156 5.13790576801138 5.07637396240646 5.1220265923714 4.9562876966291 5.10217762282142 5.0406458172165 4.85803529735672 4.85009570953673 4.71810006202939 4.68634171074943 4.60595338407203 4.46998794265469
 4.35883371317482 4.59702134777454 4.52159526348463 4.66450784424445 4.84612591562673 4.92750669078164 4.88483140624919 4.9592650420616 4.91758220600665 4.96323483597159 5.02377419309902 4.99102339334156 4.99201584181906 4.96819707835909 4.89277099406918 4.88880120015918 4.82429204912176 4.56923279040457 4.55533851171959 4.53052729978212 4.50670853632215
 4.56427054801708 4.52655750587212 4.67046253510945 4.5444215784671 4.7925336978418 4.80642797652678 4.74291127396686 4.86498243669921 4.80841287348178 4.99598563572905 4.84314857019424 4.88185406081669 4.92254444839414 4.83520898237425 4.83620143085175 4.71611516507439 4.7131378196419 4.63870418382949 4.59205910538704 4.40250144618477 4.5464064754221
 4.36478840403982 4.53052729978212 4.57717237822456 4.48487466981717 4.61587786884701 4.64763622012697 4.72405475289438 4.60893072950452 4.78757145545431 4.88086161233919 4.72504720137188 4.90964261818666 4.81436756434677 4.88880120015918 4.623817456667 4.61984766275701 4.64366642621698 4.60992317798202 4.623817456667 4.4620483548347 4.44319183376222
 4.26355865933494 4.40944858552726 4.40746368857227 4.53548954216961 4.61885521427951 4.56030075410708 4.77566207372432 4.65061356555947 4.76077534656184 4.63572683839699 4.66153049881196 4.60793828102702 4.80841287348178 4.60496093559453 4.59205910538704 4.6228250081895 4.58511196604455 4.67443232901944 4.51365567566464 4.36578085251732 4.34096964057985
 4.43723714289723 4.34196208905735 4.28737742279491 4.51067833023214 4.53945933607961 4.55136871780959 4.44815407614972 4.64763622012697 4.67443232901944 4.58709686299955 4.66947008663195 4.58014972365706 4.60595338407203 4.58808931147705 4.53648199064711 4.57022523888207 4.55037626933209 4.46998794265469 4.38463737358979 4.23577010196497 4.25561907151495
 4.27249069563243 4.15438932681007 4.24668703521746 4.14148749660259 4.34295453753484 4.43922203985223 4.59305155386454 4.55633096019709 4.51564057261963 4.42532776116724 4.52953485130462 4.49777650002466 4.59702134777454 4.50174629393465 4.43822959137473 4.55335361476459 4.5473989238996 4.2982943560474 4.24867193217246 4.25561907151495 4.28440007736241

