FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Wednesday, July 10, 2024 10:02:26 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.02
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 61508
DEA_SIDEDNESS= Both Sides
BeginData
 0.261013949582208 0.233225392212239 0.204444386364771 0.209406628752266 0.188565210724789 0.182610519859796 0.190550107679787 0.168716241174811 0.165738895742315 0.166731344219814 0.153829514012328 0.164746447264816 0.150852168579832 0.179633174427299 0.182610519859796 0.20543683484227 0.188565210724789 0.186580313769791 0.218338665049755 0.23223294373474 0.231240495257241
 0.217346216572257 0.229255598302243 0.185587865292292 0.190550107679787 0.186580313769791 0.166731344219814 0.157799307922324 0.161769101832319 0.172686035084807 0.16077665335482 0.155814410967326 0.146882374669836 0.141920132282342 0.157799307922324 0.150852168579832 0.156806859444825 0.18757276224729 0.185587865292292 0.225285804392248 0.21436887113976 0.234217840689738
 0.212383974184762 0.174670932039805 0.176655828994802 0.176655828994802 0.159784204877322 0.145889926192337 0.132988095984852 0.118101368822368 0.148867271624834 0.102222193182386 0.129018302074856 0.153829514012328 0.131995647507353 0.144897477714838 0.154821962489827 0.171693586607308 0.175663380517304 0.152837065534829 0.190550107679787 0.200474592454776 0.238187634599733
 0.194519901589782 0.195512350067281 0.162761550309818 0.165738895742315 0.140927683804843 0.145889926192337 0.133980544462351 0.135965441417348 0.133980544462351 0.122071162732364 0.121078714254865 0.130010750552355 0.122071162732364 0.134972992939849 0.140927683804843 0.144897477714838 0.148867271624834 0.152837065534829 0.162761550309818 0.18757276224729 0.190550107679787
 0.228263149824744 0.185587865292292 0.156806859444825 0.166731344219814 0.115124023389872 0.136957889894847 0.127033405119858 0.119093817299867 0.114131574912373 0.0982523992723905 0.0992448477498894 0.0992448477498894 0.115124023389872 0.130010750552355 0.121078714254865 0.122071162732364 0.110161781002377 0.136957889894847 0.179633174427299 0.192535004634785 0.181618071382297
 0.182610519859796 0.152837065534829 0.164746447264816 0.140927683804843 0.135965441417348 0.115124023389872 0.131995647507353 0.100237296227388 0.114131574912373 0.122071162732364 0.0893203629749005 0.0992448477498894 0.084358120587406 0.0972599507948917 0.111154229479876 0.132988095984852 0.137950338372346 0.158791756399823 0.156806859444825 0.186580313769791 0.172686035084807
 0.168716241174811 0.181618071382297 0.124056059687362 0.113139126434874 0.133980544462351 0.116116471867371 0.113139126434874 0.104207090137384 0.0913052599298983 0.0972599507948917 0.0833656721099071 0.0793958781999115 0.105199538614883 0.11710892034487 0.107184435569881 0.0962675023173928 0.104207090137384 0.12604095664236 0.137950338372346 0.164746447264816 0.180625622904798
 0.179633174427299 0.153829514012328 0.149859720102333 0.106191987092382 0.11710892034487 0.122071162732364 0.0863430175424038 0.107184435569881 0.0774109812449138 0.0595469086499337 0.0784034297224127 0.0853505690649049 0.0784034297224127 0.0724487388574193 0.107184435569881 0.110161781002377 0.121078714254865 0.109169332524878 0.145889926192337 0.144897477714838 0.163753998787317
 0.183602968337295 0.150852168579832 0.162761550309818 0.131995647507353 0.127033405119858 0.103214641659885 0.0952750538398939 0.0853505690649049 0.0674864964699248 0.0595469086499337 0.046645078442448 0.0734411873349182 0.065501599514927 0.0952750538398939 0.106191987092382 0.0982523992723905 0.119093817299867 0.111154229479876 0.152837065534829 0.143905029237339 0.154821962489827
 0.168716241174811 0.15184461705733 0.127033405119858 0.120086265777366 0.136957889894847 0.0913052599298983 0.0823732236324082 0.0714562903799204 0.0506148723524436 0.0327507997574635 0.046645078442448 0.0535922177849403 0.0456526299649491 0.0734411873349182 0.0784034297224127 0.0972599507948917 0.109169332524878 0.103214641659885 0.136957889894847 0.132988095984852 0.16970868965231
