FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Tuesday, July 09, 2024 23:16:39 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.07
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 100122
DEA_SIDEDNESS= Both Sides
BeginData
 0.874347108676533 0.804875715251609 0.621272746914311 0.542869317191898 0.525005244596917 0.406903875774547 0.381100215359576 0.328500446052133 0.325523100619637 0.295749646294669 0.32254575518714 0.282847816087184 0.325523100619637 0.363236142764595 0.369190833629589 0.457518748126992 0.493246893316952 0.54981645653439 0.663948031446764 0.726472285529196 0.915037496253988
 0.737389218781684 0.624250092346808 0.514088311344429 0.408888772729545 0.37713042144958 0.315598615844648 0.281855367609685 0.270938434357197 0.225285804392248 0.222308458959751 0.207421731797268 0.19650479854478 0.245134773942225 0.243149876987227 0.309643924979654 0.345372070169615 0.3592663488546 0.480345063109466 0.520043002209423 0.643106613419287 0.787011642656629
 0.618295401481815 0.497216687226948 0.426752845324525 0.384077560792072 0.329492894529632 0.246127222419724 0.212383974184762 0.181618071382297 0.16970868965231 0.146882374669836 0.155814410967326 0.135965441417348 0.149859720102333 0.194519901589782 0.225285804392248 0.235210289167236 0.312621270412151 0.371175730584586 0.426752845324525 0.53195238393941 0.64112171646429
 0.580582359336856 0.432707536189519 0.376137972972081 0.286817609997179 0.210399077229764 0.190550107679787 0.15184461705733 0.12604095664236 0.111154229479876 0.103214641659885 0.0873354660199027 0.100237296227388 0.116116471867371 0.123063611209863 0.137950338372346 0.200474592454776 0.204444386364771 0.317583512799645 0.338424930827122 0.475382820721972 0.557756044354381
 0.497216687226948 0.392017148612064 0.329492894529632 0.257044155672212 0.182610519859796 0.136957889894847 0.0932901568848961 0.0774109812449138 0.0833656721099071 0.0764185327674149 0.0863430175424038 0.0803883266774104 0.0694713934249226 0.0734411873349182 0.0883279144974016 0.142912580759841 0.165738895742315 0.225285804392248 0.317583512799645 0.369190833629589 0.494239341794451
 0.474390372244473 0.325523100619637 0.237195186122234 0.188565210724789 0.118101368822368 0.0833656721099071 0.0823732236324082 0.0803883266774104 0.0833656721099071 0.0674864964699248 0.0704638419024215 0.0545846662624392 0.0595469086499337 0.0674864964699248 0.0833656721099071 0.100237296227388 0.128025853597357 0.200474592454776 0.24116498003223 0.350334312557109 0.442632020964508
 0.392017148612064 0.282847816087184 0.197497247022279 0.132988095984852 0.0793958781999115 0.0813807751549093 0.0764185327674149 0.0664940479924259 0.0684789449474237 0.0585544601724348 0.0555771147399381 0.0645091510374281 0.0595469086499337 0.0863430175424038 0.0853505690649049 0.0803883266774104 0.0932901568848961 0.161769101832319 0.207421731797268 0.295749646294669 0.404918978819549
 0.336440033872125 0.246127222419724 0.168716241174811 0.123063611209863 0.075426084289916 0.0605393571274326 0.0784034297224127 0.0486299753974458 0.0426752845324525 0.0347356967124613 0.0416828360549536 0.0456526299649491 0.0496224238749447 0.0694713934249226 0.065501599514927 0.0585544601724348 0.0793958781999115 0.142912580759841 0.163753998787317 0.211391525707263 0.324530652142138
 0.356289003422103 0.225285804392248 0.164746447264816 0.108176884047379 0.0813807751549093 0.0784034297224127 0.0575620116949359 0.0525997693074414 0.0416828360549536 0.0297734543249668 0.0248112119374724 0.0327507997574635 0.0535922177849403 0.0436677330099514 0.0684789449474237 0.0684789449474237 0.0992448477498894 0.106191987092382 0.172686035084807 0.252081913284717 0.34040982778212
 0.320560858232142 0.247119670897223 0.147874823147335 0.120086265777366 0.0903128114523994 0.0664940479924259 0.0684789449474237 0.0337432482349624 0.0396979390999558 0.018856521072479 0.0297734543249668 0.0258036604149713 0.0307659028024657 0.0516073208299425 0.0525997693074414 0.065501599514927 0.084358120587406 0.084358120587406 0.171693586607308 0.234217840689738 0.327507997574635
 0.308651476502155 0.222308458959751 0.135965441417348 0.0893203629749005 0.0793958781999115 0.0545846662624392 0.0535922177849403 0.0535922177849403 0.0307659028024657 0.027788557369969 0.0109169332524878 0.0248112119374724 0.0267961088924701 0.0297734543249668 0.0595469086499337 0.0724487388574193 0.0734411873349182 0.0962675023173928 0.127033405119858 0.219331113527254 0.309643924979654
 0.341402276259619 0.246127222419724 0.137950338372346 0.094282605362395 0.0635167025599292 0.075426084289916 0.0595469086499337 0.0387054906224569 0.0396979390999558 0.0387054906224569 0.0228263149824746 0.0297734543249668 0.0347356967124613 0.0486299753974458 0.0615318056049315 0.0704638419024215 0.0813807751549093 0.102222193182386 0.153829514012328 0.217346216572257 0.297734543249667
 0.307659028024656 0.225285804392248 0.152837065534829 0.111154229479876 0.075426084289916 0.0803883266774104 0.0595469086499337 0.0535922177849403 0.0337432482349624 0.0337432482349624 0.0406903875774547 0.0446601814874502 0.0396979390999558 0.056569563217437 0.065501599514927 0.0734411873349182 0.0932901568848961 0.103214641659885 0.16077665335482 0.224293355914749 0.330485343007131
 0.362243694287096 0.258036604149711 0.19650479854478 0.124056059687362 0.0913052599298983 0.0605393571274326 0.0724487388574193 0.0575620116949359 0.0456526299649491 0.0416828360549536 0.0337432482349624 0.0416828360549536 0.0456526299649491 0.0555771147399381 0.065501599514927 0.0793958781999115 0.0674864964699248 0.122071162732364 0.154821962489827 0.253074361762216 0.34040982778212
 0.392017148612064 0.282847816087184 0.243149876987227 0.140927683804843 0.094282605362395 0.0863430175424038 0.0853505690649049 0.0625242540824303 0.0545846662624392 0.0635167025599292 0.0446601814874502 0.0545846662624392 0.0525997693074414 0.0684789449474237 0.0694713934249226 0.0932901568848961 0.109169332524878 0.145889926192337 0.22330090743725 0.286817609997179 0.40392653034205
 0.42278305141453 0.327507997574635 0.234217840689738 0.19650479854478 0.135965441417348 0.0873354660199027 0.0982523992723905 0.0704638419024215 0.0774109812449138 0.0615318056049315 0.0684789449474237 0.0664940479924259 0.0615318056049315 0.0724487388574193 0.0873354660199027 0.104207090137384 0.137950338372346 0.198489695499778 0.262998846537205 0.351326761034608 0.434692433144517
 0.478360166154469 0.362243694287096 0.310636373457153 0.226278252869747 0.18757276224729 0.124056059687362 0.110161781002377 0.0853505690649049 0.0913052599298983 0.0803883266774104 0.0704638419024215 0.0883279144974016 0.0833656721099071 0.0774109812449138 0.094282605362395 0.131003199029854 0.179633174427299 0.225285804392248 0.32254575518714 0.345372070169615 0.514088311344429
