 0.463473438991985 0.420798154459532 0.366213488197092 0.353311657989606 0.305674131069659 0.233225392212239 0.239180083077232 0.168716241174811 0.150852168579832 0.105199538614883 0.104207090137384 0.112146677957375 0.130010750552355 0.185587865292292 0.194519901589782 0.271930882834696 0.280862919132186 0.325523100619637 0.343387173214617 0.399956736432055 0.459503645081989
 0.482329960064464 0.433699984667018 0.378122869927079 0.384077560792072 0.323538203664639 0.291779852384674 0.235210289167236 0.184595416814794 0.182610519859796 0.134972992939849 0.154821962489827 0.148867271624834 0.162761550309818 0.191542556157286 0.233225392212239 0.2679610889247 0.298726991727166 0.385070009269571 0.383085112314573 0.435684881622016 0.517065656776926
 0.499201584181946 0.466450784424482 0.423775499892029 0.338424930827122 0.315598615844648 0.293764749339672 0.25902905262721 0.238187634599733 0.239180083077232 0.188565210724789 0.212383974184762 0.1786407259498 0.229255598302243 0.222308458959751 0.269945985879698 0.298726991727166 0.348349415602112 0.378122869927079 0.371175730584586 0.467443232901981 0.494239341794451
 0.53195238393941 0.443624469442007 0.417820809027035 0.395986942522059 0.370183282107088 0.338424930827122 0.291779852384674 0.2679610889247 0.245134773942225 0.228263149824744 0.226278252869747 0.237195186122234 0.242157428509729 0.282847816087184 0.269945985879698 0.354304106467105 0.361251245809597 0.400949184909554 0.396979390999558 0.436677330099514 0.527982590029414
 0.571650323039366 0.520043002209423 0.456526299649493 0.424767948369528 0.38606245774707 0.365221039719593 0.330485343007131 0.294757197817171 0.279870470654687 0.295749646294669 0.28582516151968 0.301704337159663 0.279870470654687 0.318575961277144 0.325523100619637 0.341402276259619 0.401941633387053 0.40392653034205 0.501186481136943 0.48629975397446 0.511110965911933
 0.535922177849405 0.537907074804403 0.47736771767697 0.415835912072037 0.419805705982033 0.374153076017083 0.3592663488546 0.385070009269571 0.316591064322147 0.318575961277144 0.335447585394626 0.314606167367149 0.327507997574635 0.32254575518714 0.38606245774707 0.384077560792072 0.408888772729545 0.485307305496961 0.510118517434434 0.497216687226948 0.552793801966887
 0.634174577121797 0.573635219994364 0.51309586286693 0.47736771767697 0.471413026811976 0.392017148612064 0.407896324252046 0.391024700134565 0.40392653034205 0.347356967124613 0.365221039719593 0.369190833629589 0.402934081864552 0.41385101511704 0.418813257504534 0.444616917919506 0.467443232901981 0.473397923766974 0.530959935461911 0.58653705020185 0.560733389786878
 0.618295401481815 0.610355813661823 0.528975038506913 0.512103414389431 0.492254444839453 0.457518748126992 0.473397923766974 0.437669778577013 0.401941633387053 0.418813257504534 0.416828360549536 0.405911427297048 0.421790602937031 0.447594263352002 0.450571608784499 0.466450784424482 0.502178929614442 0.537907074804403 0.545846662624394 0.599438880409335 0.639136819509292
 0.660970686014268 0.659978237536769 0.621272746914311 0.554778698921884 0.552793801966887 0.512103414389431 0.474390372244473 0.498209135704447 0.461488542036987 0.466450784424482 0.45851119660449 0.415835912072037 0.465458335946983 0.511110965911933 0.482329960064464 0.559740941309379 0.507141172001937 0.592491741066843 0.62226519539181 0.60440112279683 0.674864964699252

