 2.52975116914454 2.59723766561446 2.63892050166941 2.62006398059693 2.64090539862441 2.62403377450693 2.73518800398679 2.68060333772436 2.78679532481673 2.8145838821867 1.38645052306593 2.87413079083662 2.8106140882767 2.77190859765425 2.76198411287926 2.79969715502421 2.66174681665188 2.60517725343445 2.59426032018196 2.59426032018196 2.52081913284705
 2.51784178741456 2.52975116914454 2.50692485416207 2.61212439277694 2.67167130142687 2.7322106585543 2.74213514332928 2.78580287633923 2.79969715502421 2.80664429436671 2.85725916671914 2.8929873119091 2.74015024637429 2.8096216397992 2.71236168900432 2.72228617377931 2.7282408646443 2.57838114454198 2.5615095204245 2.47218915744961 2.54662279326202
 2.57738869606448 2.50990219959457 2.73717290094179 2.62403377450693 2.66670905903938 2.65678457426439 2.81954612457419 2.72228617377931 2.71930882834681 2.87710813626912 2.79671980959172 2.85527426976415 2.70839189509432 2.68358068315685 2.73618045246429 2.66968640447187 2.63792805319191 2.6428902955794 2.63991295014691 2.55952462346951 2.49501547243208
 2.54563034478452 2.53471341153204 2.53769075696453 2.68358068315685 2.57441135063199 2.62105642907443 2.59624521713696 2.71335413748182 2.81557633066419 2.88306282713411 2.7262559676893 2.66174681665188 2.72228617377931 2.65380722883189 2.70045230727433 2.6448751925344 2.67365619838187 2.58433583540697 2.4821136422246 2.53173606609954 2.50593240568457
 2.55356993260451 2.52875872066704 2.46623446658462 2.44340815160215 2.69549006488684 2.67067885294937 2.67167130142687 2.77984818547424 2.75602942201427 2.75900676744676 2.8125989852317 2.75305207658177 2.60616970191195 2.63792805319191 2.65678457426439 2.62304132602943 2.61510173820944 2.63594315623691 2.63197336232692 2.5615095204245 2.46623446658462
 2.55158503564951 2.55059258717202 2.47615895135961 2.65281478035439 2.52875872066704 2.65281478035439 2.5615095204245 2.68556558011185 2.67861844076936 2.61212439277694 2.6478525379669 2.73816534941929 2.70144475575183 2.57242645367699 2.62601867146192 2.71434658595932 2.63693560471441 2.52578137523455 2.4811211937471 2.54662279326202 2.50593240568457
 2.32828412821229 2.45035529094464 2.52677382371204 2.58433583540697 2.51982668436955 2.68755047706685 2.69648251336434 2.62105642907443 2.58334338692948 2.58632073236197 2.48707588461209 2.67762599229186 2.73518800398679 2.63098091384942 2.67266374990437 2.66174681665188 2.55753972651451 2.52181158132455 2.49303057547709 2.46127222419712 2.40470266097969
 2.3967630731597 2.44837039398964 2.45829487876463 2.62701111993942 2.60914704734444 2.48806833308959 2.55654727803701 2.55654727803701 2.62701111993942 2.67961088924686 2.59723766561446 2.75999921592426 2.6448751925344 2.63495070775941 2.60815459886695 2.58235093845198 2.56845665976699 2.55059258717202 2.40569510945719 2.42554407900717 2.32729167973479
 2.3947781762047 2.46524201810712 2.45531753333213 2.53967565391953 2.47218915744961 2.44539304855714 2.57838114454198 2.59227542322697 2.49700036938708 2.61410928973194 2.53471341153204 2.62701111993942 2.61907153211943 2.6458676410119 2.50196261177457 2.65281478035439 2.50990219959457 2.52280402980205 2.41264224879968 2.40569510945719 2.37889900056472
 2.29255598302233 2.40371021250219 2.34714064928476 2.45035529094464 2.36897451578974 2.51188709654956 2.50196261177457 2.53868320544203 2.51089464807206 2.61510173820944 2.61907153211943 2.56944910824449 2.58929807779447 2.562501968902 2.53074361762204 2.562501968902 2.40768000641219 2.4831060907021 2.35111044319476 2.36500472187974 2.24392600762489
 2.13872646901001 2.33523126755478 2.38981593381721 2.3987479701147 2.41958938814217 2.43943835769215 2.46424956962962 2.46027977571963 2.51387199350456 2.54960013869452 2.47119670897211 2.53769075696453 2.46325712115212 2.45432508485463 2.48608343613459 2.43050632139466 2.44043080616965 2.38286879447472 2.43447611530466 2.30248046779732 2.18140175354246

