FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Thursday, July 11, 2024 02:56:14 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.07
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 635034
DEA_SIDEDNESS= Both Sides
BeginData
 1.34873748092097 1.37553358981344 1.31995647507351 1.4062994926159 1.37454114133594 1.33682809919099 1.38843542002092 1.41820887434589 1.36362420808345 1.44698988019335 1.37851093524594 1.37851093524594 1.38545807458843 1.38347317763343 1.4102692865259 1.38248072915593 1.45393701953584 1.37652603829094 1.35568462026346 1.36759400199345 1.38744297154343
 1.34774503244347 1.35568462026346 1.43607294694087 1.39240521393092 1.43309560150837 1.42515601368838 1.42912580759837 1.46286905583333 1.4092768380484 1.4936349586358 1.41622397739089 1.39835990479591 1.37057134742595 1.43111070455337 1.44599743171585 1.38645052306593 1.39935235327341 1.326903614416 1.46386150431083 1.34278279005598 1.38645052306593
 1.41423908043589 1.4082843895709 1.45592191649084 1.40034480175091 1.45790681344584 1.46088415887834 1.45393701953584 1.41523152891339 1.38843542002092 1.4062994926159 1.45294457105835 1.46286905583333 1.47477843756332 1.49661230406829 1.49661230406829 1.42019377130089 1.38744297154343 1.37057134742595 1.42614846216588 1.35072237787597 1.46584640126583
 1.4112617350034 1.36163931112846 1.35072237787597 1.40034480175091 1.47080864365332 1.4122541834809 1.47180109213082 1.51546882514077 1.43309560150837 1.42416356521088 1.39042031697592 1.42019377130089 1.47874823147331 1.43805784389586 1.36660155351595 1.39439011088592 1.37851093524594 1.37553358981344 1.41324663195839 1.42019377130089 1.35766951721846
 1.33881299614598 1.44401253476086 1.38645052306593 1.44004274085086 1.44500498323836 1.39538255936342 1.47775578299582 1.43905029237336 1.40232969870591 1.47775578299582 1.50653678884328 1.45195212258085 1.51348392818577 1.44798232867085 1.46584640126583 1.42217866825588 1.43210315303087 1.45691436496834 1.41523152891339 1.4112617350034 1.36957889894845
 1.37454114133594 1.42317111673338 1.43508049846337 1.42515601368838 1.45492946801334 1.44698988019335 1.47378598908582 1.4102692865259 1.38843542002092 1.41820887434589 1.42217866825588 1.4112617350034 1.47279354060832 1.41324663195839 1.42515601368838 1.48371047386081 1.47180109213082 1.37255624438094 1.4886727162483 1.4112617350034 1.33186585680349
 1.45095967410335 1.4102692865259 1.42019377130089 1.46683884974333 1.42813335912088 1.47577088604082 1.45095967410335 1.35667706874096 1.43408804998587 1.43706539541837 1.44599743171585 1.51943861905077 1.51447637666327 1.47874823147331 1.47775578299582 1.46584640126583 1.47577088604082 1.42416356521088 1.45095967410335 1.35072237787597 1.38843542002092
 1.42416356521088 1.39538255936342 1.46981619517583 1.47577088604082 1.47775578299582 1.42019377130089 1.40332214718341 1.42614846216588 1.47080864365332 1.41920132282339 1.4082843895709 1.41721642586839 1.43210315303087 1.40332214718341 1.38148828067843 1.45393701953584 1.48172557690581 1.43706539541837 1.46882374669833 1.39736745631841 1.37652603829094
 1.46882374669833 1.38545807458843 1.4053070441384 1.45095967410335 1.44798232867085 1.43011825607587 1.48569537081581 1.43408804998587 1.52539330991576 1.47974067995081 1.48668781929331 1.51348392818577 1.47279354060832 1.4053070441384 1.44202763780586 1.43210315303087 1.46683884974333 1.4122541834809 1.45393701953584 1.42714091064338 1.43706539541837
 1.43607294694087 1.47874823147331 1.43309560150837 1.36163931112846 1.38248072915593 1.48470292233831 1.43011825607587 1.46286905583333 1.44599743171585 1.51646127361827 1.58990246095318 1.50157454645579 1.44897477714835 1.42118621977838 1.43706539541837 1.50355944341078 1.43805784389586 1.43210315303087 1.42912580759837 1.48470292233831 1.4062994926159
 1.43805784389586 1.4072919410934 1.47180109213082 1.45889926192334 1.43309560150837 1.43607294694087 1.40332214718341 1.40232969870591 1.45095967410335 1.5770006307457 1.36560910503845 1.52539330991576 1.47080864365332 1.46981619517583 1.4053070441384 1.46683884974333 1.41324663195839 1.43210315303087 1.43111070455337 1.49859720102329 1.42912580759837
 1.4053070441384 1.45989171040084 1.44004274085086 1.4886727162483 1.45195212258085 1.4906576132033 1.41523152891339 1.47378598908582 1.4916500616808 1.54623472794323 1.63257774548563 1.54921207337573 1.48172557690581 1.48569537081581 1.44302008628336 1.40332214718341 1.39637500784091 1.45790681344584 1.44401253476086 1.45889926192334 1.50951413427578
 1.40034480175091 1.46882374669833 1.42416356521088 1.43706539541837 1.42217866825588 1.39637500784091 1.39637500784091 1.46882374669833 1.45889926192334 1.49561985559079 1.48271802538331 1.44004274085086 1.47676333451832 1.43210315303087 1.46386150431083 1.46783129822083 1.4092768380484 1.43309560150837 1.4102692865259 1.45294457105835 1.43706539541837
 1.37354869285844 1.45691436496834 1.44599743171585 1.42118621977838 1.40232969870591 1.46783129822083 1.46088415887834 1.40133725022841 1.4082843895709 1.49859720102329 1.46783129822083 1.45095967410335 1.49561985559079 1.44798232867085 1.40232969870591 1.4112617350034 1.45691436496834 1.48470292233831 1.46485395278833 1.42317111673338 1.36957889894845
 1.38049583220093 1.38248072915593 1.52142351600576 1.40332214718341 1.46981619517583 1.46485395278833 1.45790681344584 1.47577088604082 1.46683884974333 1.4082843895709 1.50852168579828 1.42515601368838 1.44302008628336 1.43408804998587 1.48172557690581 1.44500498323836 1.48569537081581 1.39835990479591 1.44599743171585 1.41523152891339 1.45989171040084
 1.35667706874096 1.41324663195839 1.46981619517583 1.46584640126583 1.324918717461 1.51844617057327 1.45195212258085 1.4876802677708 1.48073312842831 1.46584640126583 1.44599743171585 1.42614846216588 1.43508049846337 1.42912580759837 1.4122541834809 1.44401253476086 1.49661230406829 1.39439011088592 1.47874823147331 1.47974067995081 1.39538255936342
 1.4053070441384 1.35270727483097 1.42515601368838 1.44500498323836 1.50157454645579 1.44103518932836 1.42317111673338 1.45393701953584 1.37156379590344 1.39240521393092 1.34079789310098 1.41820887434589 1.42317111673338 1.46485395278833 1.39835990479591 1.4092768380484 1.44401253476086 1.44798232867085 1.36660155351595 1.45195212258085 1.35965441417346
