FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Friday, July 12, 2024 02:30:41 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.02
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 65849
DEA_SIDEDNESS= Both Sides
BeginData
 0.438662227054512 0.383085112314573 0.374153076017083 0.329492894529632 0.306666579547157 0.282847816087184 0.212383974184762 0.220323562004753 0.216353768094758 0.215361319617259 0.200474592454776 0.215361319617259 0.210399077229764 0.235210289167236 0.240172531554731 0.266968640447201 0.282847816087184 0.34040982778212 0.360258797332098 0.397971839477057 0.462480990514486
 0.390032251657066 0.390032251657066 0.290787403907175 0.283840264564683 0.246127222419724 0.199482143977277 0.184595416814794 0.173678483562306 0.166731344219814 0.145889926192337 0.135965441417348 0.153829514012328 0.179633174427299 0.162761550309818 0.211391525707263 0.21436887113976 0.233225392212239 0.278878022177188 0.32254575518714 0.376137972972081 0.412858566639541
 0.383085112314573 0.327507997574635 0.242157428509729 0.251089464807219 0.203451937887272 0.16077665335482 0.146882374669836 0.111154229479876 0.121078714254865 0.0922977084073972 0.0962675023173928 0.108176884047379 0.11710892034487 0.129018302074856 0.132988095984852 0.172686035084807 0.192535004634785 0.253074361762216 0.25009701632972 0.338424930827122 0.357281451899602
 0.343387173214617 0.286817609997179 0.215361319617259 0.182610519859796 0.184595416814794 0.132988095984852 0.0972599507948917 0.0893203629749005 0.0784034297224127 0.0645091510374281 0.0714562903799204 0.0704638419024215 0.075426084289916 0.0744336358124171 0.0992448477498894 0.136957889894847 0.171693586607308 0.218338665049755 0.220323562004753 0.291779852384674 0.323538203664639
 0.319568409754643 0.239180083077232 0.177648277472301 0.144897477714838 0.125048508164861 0.0893203629749005 0.0764185327674149 0.0744336358124171 0.0635167025599292 0.056569563217437 0.0545846662624392 0.0525997693074414 0.0744336358124171 0.065501599514927 0.0744336358124171 0.103214641659885 0.123063611209863 0.161769101832319 0.199482143977277 0.272923331312195 0.288802506952177
 0.296742094772168 0.236202737644735 0.165738895742315 0.118101368822368 0.113139126434874 0.0674864964699248 0.0704638419024215 0.0684789449474237 0.0595469086499337 0.056569563217437 0.0446601814874502 0.0525997693074414 0.0684789449474237 0.0674864964699248 0.0674864964699248 0.0694713934249226 0.0932901568848961 0.120086265777366 0.175663380517304 0.208414180274767 0.25902905262721
 0.25902905262721 0.1786407259498 0.150852168579832 0.0932901568848961 0.0734411873349182 0.0684789449474237 0.046645078442448 0.0645091510374281 0.0496224238749447 0.0545846662624392 0.0347356967124613 0.037713042144958 0.0436677330099514 0.0516073208299425 0.0664940479924259 0.0704638419024215 0.0694713934249226 0.110161781002377 0.161769101832319 0.199482143977277 0.237195186122234
 0.207421731797268 0.166731344219814 0.149859720102333 0.084358120587406 0.075426084289916 0.056569563217437 0.056569563217437 0.0555771147399381 0.0635167025599292 0.0525997693074414 0.0585544601724348 0.0396979390999558 0.0486299753974458 0.0496224238749447 0.0625242540824303 0.0585544601724348 0.0803883266774104 0.0694713934249226 0.128025853597357 0.168716241174811 0.213376422662261
 0.221316010482252 0.157799307922324 0.101229744704887 0.0724487388574193 0.065501599514927 0.0595469086499337 0.0555771147399381 0.0625242540824303 0.0446601814874502 0.0347356967124613 0.0258036604149713 0.037713042144958 0.0367205936674591 0.0486299753974458 0.0535922177849403 0.0595469086499337 0.0784034297224127 0.0764185327674149 0.116116471867371 0.139935235327344 0.230248046779742
 0.213376422662261 0.127033405119858 0.106191987092382 0.0913052599298983 0.0704638419024215 0.046645078442448 0.0387054906224569 0.037713042144958 0.0476375269199469 0.0426752845324525 0.0317583512799646 0.0317583512799646 0.037713042144958 0.0396979390999558 0.0615318056049315 0.056569563217437 0.0774109812449138 0.0734411873349182 0.103214641659885 0.146882374669836 0.202459489409773
