 0.755253291376664 0.67684986165425 0.664940479924263 0.66791782535676 0.655015995149274 0.58653705020185 0.58653705020185 0.548824008056891 0.569665426084368 0.530959935461911 0.538899523281902 0.551801353489388 0.535922177849405 0.544854214146895 0.592491741066843 0.609363365184324 0.572642771516865 0.668910273834259 0.694713934249231 0.675857413176751 0.773117363971644
 0.71357045532171 0.634174577121797 0.664940479924263 0.675857413176751 0.605393571274329 0.638144371031793 0.57661256542686 0.53195238393941 0.512103414389431 0.534929729371906 0.51309586286693 0.548824008056891 0.544854214146895 0.569665426084368 0.551801353489388 0.609363365184324 0.646083958851784 0.670895170789257 0.675857413176751 0.693721485771732 0.739374115736681
 0.743343909646677 0.663948031446764 0.628219886256804 0.697691279681727 0.628219886256804 0.591499292589344 0.566688080651871 0.525997693074416 0.521035450686922 0.564703183696874 0.580582359336856 0.610355813661823 0.565695632174372 0.575620116949362 0.605393571274329 0.59546908649934 0.657000892104272 0.646083958851784 0.636159474076795 0.730442079439191 0.774109812449143
 0.785026745701631 0.748306152034172 0.645091510374285 0.649061304284281 0.614325607571819 0.590506844111845 0.587529498679348 0.59546908649934 0.605393571274329 0.574627668471863 0.573635219994364 0.551801353489388 0.556763595876882 0.554778698921884 0.603408674319331 0.624250092346808 0.627227437779305 0.683797000996743 0.695706382726729 0.756245739854163 0.826709581756585
 0.755253291376664 0.74036656421418 0.711585558366712 0.690744140339235 0.653031098194276 0.620280298436812 0.617302953004316 0.616310504526817 0.625242540824307 0.637151922554294 0.557756044354381 0.591499292589344 0.560733389786878 0.581574807814355 0.640129267986791 0.591499292589344 0.66791782535676 0.705630867501719 0.733419424871688 0.747313703556673 0.760215533764159
 0.775102260926642 0.723494940096699 0.712578006844211 0.669902722311758 0.659978237536769 0.639136819509292 0.654023546671775 0.636159474076795 0.58653705020185 0.563710735219375 0.580582359336856 0.601423777364333 0.634174577121797 0.589514395634346 0.638144371031793 0.649061304284281 0.643106613419287 0.684789449474241 0.71357045532171 0.760215533764159 0.792966333521622
 0.797928575909117 0.758230636809161 0.758230636809161 0.693721485771732 0.714562903799209 0.668910273834259 0.636159474076795 0.645091510374285 0.616310504526817 0.651046201239279 0.585544601724351 0.606386019751828 0.625242540824307 0.643106613419287 0.639136819509292 0.616310504526817 0.675857413176751 0.703645970546721 0.721510043141701 0.748306152034172 0.811822854594102
 0.824724684801588 0.810830406116603 0.706623315979217 0.761207982241657 0.754260842899165 0.674864964699252 0.672880067744255 0.634174577121797 0.640129267986791 0.66791782535676 0.644099061896786 0.682804552519244 0.657993340581771 0.657993340581771 0.660970686014268 0.657993340581771 0.702653522069222 0.745328806601675 0.762200430719156 0.761207982241657 0.787011642656629
 0.811822854594102 0.790981436566625 0.707615764456716 0.748306152034172 0.703645970546721 0.703645970546721 0.709600661411714 0.692729037294233 0.671887619266756 0.672880067744255 0.698683728159226 0.706623315979217 0.651046201239279 0.711585558366712 0.712578006844211 0.736396770304185 0.7225024916192 0.781056951791636 0.741359012691679 0.788004091134128 0.853505690649056
 0.882286696496524 0.867399969334041 0.839611411964071 0.80388326677411 0.74036656421418 0.755253291376664 0.712578006844211 0.707615764456716 0.70463841902422 0.745328806601675 0.732426976394189 0.699676176636725 0.683797000996743 0.726472285529196 0.699676176636725 0.73143452791669 0.801898369819113 0.791973885044124 0.795943678954119 0.809837957639104 0.801898369819113
 0.878316902586529 0.842588757396568 0.853505690649056 0.84953589673906 0.793958781999121 0.760215533764159 0.736396770304185 0.673872516221753 0.74036656421418 0.763192879196655 0.716547800754207 0.696698831204228 0.716547800754207 0.709600661411714 0.741359012691679 0.761207982241657 0.770140018539148 0.764185327674154 0.919999738641483 0.871369763244036 0.919999738641483

