 0.237599999455926 0.229999999473329 0.194799999553932 0.167599999616217 0.165999999619881 0.161599999629956 0.155599999643696 0.143999999670258 0.178399999591486 0.170399999609805 0.161199999630872 0.17879999959057 0.167999999615301 0.132399999696821 0.141599999675754 0.142399999673922 0.180799999585991 0.176399999596066 0.183999999578663 0.213199999511799 0.229599999474245
 0.228799999476077 0.229599999474245 0.195999999551185 0.177199999594234 0.173199999603394 0.139599999680334 0.141999999674838 0.140799999677586 0.145599999666594 0.156399999641864 0.186799999572251 0.163599999625377 0.148399999660183 0.135999999688577 0.137199999685829 0.138799999682166 0.167599999616217 0.194399999554848 0.194799999553932 0.203599999533782 0.231999999468749
 0.217199999502639 0.201599999538361 0.188799999567672 0.183999999578663 0.150399999655603 0.134399999692241 0.12839999970598 0.12839999970598 0.134799999691325 0.121199999722467 0.135199999690409 0.139599999680334 0.129199999704148 0.125999999711476 0.117199999731627 0.149199999658351 0.163599999625377 0.180799999585991 0.207999999523706 0.214799999508135 0.247999999432111
 0.224799999485236 0.228399999476993 0.197199999548437 0.173199999603394 0.150399999655603 0.137599999684913 0.135999999688577 0.122799999718804 0.124799999714224 0.142399999673922 0.151199999653771 0.14319999967209 0.1303999997014 0.137999999683997 0.107999999752694 0.139599999680334 0.175999999596982 0.164799999622629 0.203199999534698 0.203599999533782 0.253599999419288
 0.233599999465085 0.200799999540193 0.202799999535613 0.163199999626293 0.137999999683997 0.146399999664762 0.121599999721551 0.150399999655603 0.149599999657435 0.151999999651939 0.152399999651023 0.16199999962904 0.160799999631788 0.136799999686745 0.131199999699569 0.135599999689493 0.146799999663847 0.184399999577747 0.198399999545689 0.215199999507219 0.243199999443102
 0.245999999436691 0.226399999481572 0.192799999558512 0.153599999648275 0.141999999674838 0.135199999690409 0.147599999662015 0.155599999643696 0.172399999605226 0.178399999591486 0.182399999582327 0.177199999594234 0.162399999628124 0.16199999962904 0.139999999679418 0.14119999967667 0.150399999655603 0.163199999626293 0.197999999546605 0.209999999519126 0.245999999436691
 0.238399999454094 0.22119999949348 0.201199999539277 0.173599999602478 0.165599999620797 0.165999999619881 0.167599999616217 0.18959999956584 0.183599999579579 0.194399999554848 0.180399999586907 0.18959999956584 0.185199999575915 0.185599999574999 0.176399999596066 0.179999999587823 0.162399999628124 0.17279999960431 0.192399999559428 0.22519999948432 0.248799999430279
 0.281199999356089 0.247999999432111 0.217199999502639 0.208799999521874 0.183599999579579 0.19159999956126 0.195599999552101 0.194399999554848 0.200799999540193 0.213999999509967 0.192799999558512 0.218399999499891 0.214799999508135 0.190399999564008 0.202399999536529 0.203599999533782 0.196799999549353 0.209199999520958 0.228799999476077 0.247199999433943 0.275599999368912
 0.307999999294723 0.268799999384483 0.248799999430279 0.234399999463253 0.213199999511799 0.217999999500807 0.222399999490732 0.216399999504471 0.207999999523706 0.217999999500807 0.201999999537445 0.226399999481572 0.211199999516379 0.215599999506303 0.215599999506303 0.21039999951821 0.219599999497144 0.228399999476993 0.248799999430279 0.256399999412877 0.303199999305714
 0.293599999327696 0.284799999347846 0.26559999939181 0.243199999443102 0.243599999442187 0.248799999430279 0.24199999944585 0.238399999454094 0.232399999467833 0.240799999448598 0.217999999500807 0.25279999942112 0.214799999508135 0.244799999439439 0.245999999436691 0.260399999403717 0.23799999945501 0.243999999441271 0.260399999403717 0.305599999300218 0.311199999287395

