FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Wednesday, July 03, 2024 13:13:02 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.09
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 65876
DEA_SIDEDNESS= Both Sides
BeginData
 0.227270701347245 0.244142325464726 0.231240495257241 0.200474592454776 0.206429283319769 0.173678483562306 0.213376422662261 0.16970868965231 0.191542556157286 0.199482143977277 0.189557659202288 0.1786407259498 0.180625622904798 0.206429283319769 0.176655828994802 0.194519901589782 0.211391525707263 0.211391525707263 0.218338665049755 0.217346216572257 0.237195186122234
 0.215361319617259 0.213376422662261 0.210399077229764 0.195512350067281 0.194519901589782 0.165738895742315 0.174670932039805 0.175663380517304 0.173678483562306 0.153829514012328 0.177648277472301 0.184595416814794 0.145889926192337 0.179633174427299 0.186580313769791 0.19650479854478 0.184595416814794 0.20543683484227 0.224293355914749 0.22330090743725 0.207421731797268
 0.20543683484227 0.220323562004753 0.20543683484227 0.181618071382297 0.168716241174811 0.177648277472301 0.143905029237339 0.150852168579832 0.155814410967326 0.142912580759841 0.168716241174811 0.155814410967326 0.162761550309818 0.145889926192337 0.170701138129809 0.167723792697313 0.147874823147335 0.180625622904798 0.198489695499778 0.208414180274767 0.229255598302243
 0.204444386364771 0.181618071382297 0.213376422662261 0.186580313769791 0.152837065534829 0.170701138129809 0.136957889894847 0.147874823147335 0.127033405119858 0.104207090137384 0.147874823147335 0.133980544462351 0.140927683804843 0.156806859444825 0.159784204877322 0.174670932039805 0.147874823147335 0.170701138129809 0.191542556157286 0.203451937887272 0.21436887113976
 0.180625622904798 0.184595416814794 0.154821962489827 0.148867271624834 0.133980544462351 0.152837065534829 0.170701138129809 0.152837065534829 0.12604095664236 0.119093817299867 0.136957889894847 0.137950338372346 0.100237296227388 0.153829514012328 0.144897477714838 0.159784204877322 0.165738895742315 0.161769101832319 0.188565210724789 0.176655828994802 0.197497247022279
 0.203451937887272 0.194519901589782 0.16970868965231 0.164746447264816 0.16077665335482 0.127033405119858 0.135965441417348 0.113139126434874 0.118101368822368 0.0922977084073972 0.109169332524878 0.100237296227388 0.128025853597357 0.140927683804843 0.119093817299867 0.131995647507353 0.152837065534829 0.164746447264816 0.179633174427299 0.181618071382297 0.218338665049755
 0.174670932039805 0.1786407259498 0.1786407259498 0.164746447264816 0.136957889894847 0.123063611209863 0.115124023389872 0.109169332524878 0.108176884047379 0.0873354660199027 0.0803883266774104 0.0803883266774104 0.0962675023173928 0.104207090137384 0.101229744704887 0.128025853597357 0.155814410967326 0.163753998787317 0.170701138129809 0.189557659202288 0.174670932039805
 0.184595416814794 0.179633174427299 0.139935235327344 0.155814410967326 0.118101368822368 0.103214641659885 0.0972599507948917 0.0833656721099071 0.0744336358124171 0.0893203629749005 0.0793958781999115 0.0823732236324082 0.0764185327674149 0.094282605362395 0.103214641659885 0.116116471867371 0.130010750552355 0.150852168579832 0.156806859444825 0.142912580759841 0.181618071382297
 0.165738895742315 0.149859720102333 0.145889926192337 0.135965441417348 0.136957889894847 0.106191987092382 0.0982523992723905 0.0684789449474237 0.0664940479924259 0.0605393571274326 0.0426752845324525 0.0496224238749447 0.0555771147399381 0.084358120587406 0.0922977084073972 0.100237296227388 0.123063611209863 0.140927683804843 0.137950338372346 0.159784204877322 0.170701138129809
 0.162761550309818 0.159784204877322 0.141920132282342 0.128025853597357 0.121078714254865 0.100237296227388 0.0793958781999115 0.056569563217437 0.0555771147399381 0.0327507997574635 0.0258036604149713 0.0416828360549536 0.0585544601724348 0.0724487388574193 0.0863430175424038 0.104207090137384 0.131995647507353 0.132988095984852 0.156806859444825 0.162761550309818 0.148867271624834
 0.174670932039805 0.1786407259498 0.150852168579832 0.132988095984852 0.135965441417348 0.112146677957375 0.0744336358124171 0.0903128114523994 0.0535922177849403 0.0218338665049757 0.00496224238749447 0.0248112119374724 0.0555771147399381 0.0932901568848961 0.0823732236324082 0.100237296227388 0.102222193182386 0.156806859444825 0.143905029237339 0.161769101832319 0.175663380517304
 0.167723792697313 0.16970868965231 0.139935235327344 0.129018302074856 0.149859720102333 0.11710892034487 0.094282605362395 0.075426084289916 0.0605393571274326 0.0406903875774547 0.0357281451899602 0.0367205936674591 0.0506148723524436 0.0714562903799204 0.075426084289916 0.103214641659885 0.129018302074856 0.147874823147335 0.146882374669836 0.154821962489827 0.180625622904798
 0.170701138129809 0.172686035084807 0.144897477714838 0.121078714254865 0.108176884047379 0.124056059687362 0.0962675023173928 0.0813807751549093 0.0734411873349182 0.0615318056049315 0.0535922177849403 0.0714562903799204 0.0714562903799204 0.0784034297224127 0.0922977084073972 0.121078714254865 0.138942786849845 0.143905029237339 0.156806859444825 0.16970868965231 0.176655828994802
 0.170701138129809 0.157799307922324 0.155814410967326 0.166731344219814 0.131995647507353 0.127033405119858 0.113139126434874 0.110161781002377 0.0863430175424038 0.0793958781999115 0.0635167025599292 0.0833656721099071 0.0823732236324082 0.0922977084073972 0.112146677957375 0.113139126434874 0.150852168579832 0.156806859444825 0.155814410967326 0.18757276224729 0.185587865292292
 0.198489695499778 0.142912580759841 0.176655828994802 0.148867271624834 0.144897477714838 0.145889926192337 0.106191987092382 0.113139126434874 0.0903128114523994 0.084358120587406 0.0863430175424038 0.0873354660199027 0.0922977084073972 0.0863430175424038 0.119093817299867 0.147874823147335 0.166731344219814 0.144897477714838 0.15184461705733 0.153829514012328 0.191542556157286
 0.195512350067281 0.181618071382297 0.172686035084807 0.155814410967326 0.152837065534829 0.144897477714838 0.133980544462351 0.101229744704887 0.106191987092382 0.0922977084073972 0.106191987092382 0.0992448477498894 0.094282605362395 0.101229744704887 0.132988095984852 0.148867271624834 0.138942786849845 0.16970868965231 0.181618071382297 0.175663380517304 0.221316010482252
 0.172686035084807 0.224293355914749 0.183602968337295 0.180625622904798 0.144897477714838 0.134972992939849 0.157799307922324 0.143905029237339 0.129018302074856 0.130010750552355 0.122071162732364 0.110161781002377 0.134972992939849 0.131003199029854 0.134972992939849 0.116116471867371 0.154821962489827 0.165738895742315 0.164746447264816 0.188565210724789 0.191542556157286
 0.201467040932274 0.186580313769791 0.180625622904798 0.189557659202288 0.158791756399823 0.156806859444825 0.172686035084807 0.143905029237339 0.147874823147335 0.142912580759841 0.143905029237339 0.138942786849845 0.131995647507353 0.142912580759841 0.145889926192337 0.170701138129809 0.201467040932274 0.174670932039805 0.1786407259498 0.21436887113976 0.190550107679787
 0.199482143977277 0.233225392212239 0.191542556157286 0.166731344219814 0.161769101832319 0.158791756399823 0.181618071382297 0.154821962489827 0.153829514012328 0.119093817299867 0.158791756399823 0.164746447264816 0.15184461705733 0.154821962489827 0.15184461705733 0.174670932039805 0.153829514012328 0.195512350067281 0.199482143977277 0.195512350067281 0.19650479854478
 0.227270701347245 0.204444386364771 0.19650479854478 0.199482143977277 0.171693586607308 0.164746447264816 0.16077665335482 0.158791756399823 0.159784204877322 0.176655828994802 0.165738895742315 0.156806859444825 0.183602968337295 0.154821962489827 0.167723792697313 0.215361319617259 0.191542556157286 0.174670932039805 0.20543683484227 0.203451937887272 0.220323562004753
 0.248112119374722 0.202459489409773 0.218338665049755 0.209406628752266 0.220323562004753 0.203451937887272 0.180625622904798 0.166731344219814 0.177648277472301 0.166731344219814 0.193527453112283 0.181618071382297 0.171693586607308 0.188565210724789 0.20543683484227 0.195512350067281 0.18757276224729 0.201467040932274 0.215361319617259 0.204444386364771 0.235210289167236

