 0.116116471867371 0.120086265777366 0.115124023389872 0.100237296227388 0.0883279144974016 0.0714562903799204 0.0774109812449138 0.0803883266774104 0.0724487388574193 0.0645091510374281 0.0833656721099071 0.0913052599298983 0.0922977084073972 0.0714562903799204 0.0803883266774104 0.100237296227388 0.111154229479876 0.121078714254865 0.131995647507353 0.125048508164861 0.133980544462351
 0.135965441417348 0.102222193182386 0.110161781002377 0.11710892034487 0.104207090137384 0.0803883266774104 0.0784034297224127 0.0724487388574193 0.075426084289916 0.0744336358124171 0.0813807751549093 0.0784034297224127 0.0873354660199027 0.0803883266774104 0.0813807751549093 0.0684789449474237 0.110161781002377 0.0932901568848961 0.112146677957375 0.109169332524878 0.137950338372346
 0.121078714254865 0.127033405119858 0.112146677957375 0.109169332524878 0.0982523992723905 0.0774109812449138 0.0883279144974016 0.0853505690649049 0.075426084289916 0.0744336358124171 0.0784034297224127 0.0645091510374281 0.0913052599298983 0.0903128114523994 0.0952750538398939 0.0833656721099071 0.0962675023173928 0.115124023389872 0.108176884047379 0.124056059687362 0.121078714254865
 0.138942786849845 0.131003199029854 0.103214641659885 0.122071162732364 0.0893203629749005 0.094282605362395 0.0893203629749005 0.084358120587406 0.0893203629749005 0.0734411873349182 0.084358120587406 0.0645091510374281 0.0823732236324082 0.0833656721099071 0.0823732236324082 0.0744336358124171 0.0992448477498894 0.094282605362395 0.131003199029854 0.127033405119858 0.12604095664236
 0.134972992939849 0.15184461705733 0.119093817299867 0.104207090137384 0.116116471867371 0.084358120587406 0.084358120587406 0.0873354660199027 0.0932901568848961 0.0863430175424038 0.0833656721099071 0.0774109812449138 0.0823732236324082 0.0903128114523994 0.0774109812449138 0.094282605362395 0.102222193182386 0.107184435569881 0.123063611209863 0.129018302074856 0.142912580759841
 0.133980544462351 0.142912580759841 0.139935235327344 0.114131574912373 0.112146677957375 0.107184435569881 0.102222193182386 0.0962675023173928 0.105199538614883 0.0992448477498894 0.0853505690649049 0.094282605362395 0.0863430175424038 0.0982523992723905 0.0982523992723905 0.102222193182386 0.124056059687362 0.105199538614883 0.123063611209863 0.134972992939849 0.147874823147335
 0.131003199029854 0.131995647507353 0.121078714254865 0.11710892034487 0.104207090137384 0.131003199029854 0.114131574912373 0.100237296227388 0.0972599507948917 0.0893203629749005 0.0833656721099071 0.0932901568848961 0.0833656721099071 0.0694713934249226 0.118101368822368 0.116116471867371 0.109169332524878 0.120086265777366 0.131003199029854 0.135965441417348 0.144897477714838
 0.119093817299867 0.133980544462351 0.129018302074856 0.140927683804843 0.11710892034487 0.122071162732364 0.123063611209863 0.110161781002377 0.0982523992723905 0.094282605362395 0.105199538614883 0.101229744704887 0.107184435569881 0.109169332524878 0.125048508164861 0.131003199029854 0.131003199029854 0.130010750552355 0.148867271624834 0.134972992939849 0.153829514012328
 0.135965441417348 0.15184461705733 0.137950338372346 0.128025853597357 0.109169332524878 0.12604095664236 0.112146677957375 0.137950338372346 0.121078714254865 0.101229744704887 0.114131574912373 0.132988095984852 0.109169332524878 0.123063611209863 0.125048508164861 0.123063611209863 0.149859720102333 0.100237296227388 0.138942786849845 0.131995647507353 0.145889926192337
 0.137950338372346 0.159784204877322 0.149859720102333 0.152837065534829 0.15184461705733 0.131003199029854 0.145889926192337 0.131003199029854 0.134972992939849 0.11710892034487 0.12604095664236 0.128025853597357 0.139935235327344 0.132988095984852 0.125048508164861 0.144897477714838 0.142912580759841 0.115124023389872 0.16077665335482 0.140927683804843 0.155814410967326
 0.144897477714838 0.136957889894847 0.127033405119858 0.127033405119858 0.136957889894847 0.157799307922324 0.130010750552355 0.135965441417348 0.131003199029854 0.112146677957375 0.111154229479876 0.124056059687362 0.116116471867371 0.121078714254865 0.127033405119858 0.139935235327344 0.142912580759841 0.152837065534829 0.148867271624834 0.159784204877322 0.157799307922324

