 0.408888772729545 0.427745293802024 0.423775499892029 0.418813257504534 0.488284650929458 0.562718286741876 0.687766794906738 0.753268394421666 0.906105459956498 0.85846793303655 0.461488542036987 0.881294248019025 0.874347108676533 0.779072054836638 0.669902722311758 0.575620116949362 0.438662227054512 0.409881221207044 0.427745293802024 0.418813257504534 0.411866118162042
 0.405911427297048 0.392017148612064 0.436677330099514 0.448586711829501 0.47736771767697 0.552793801966887 0.688759243384237 0.795943678954119 0.845566102829065 0.864422623901544 0.897173423659008 0.880301799541526 0.823732236324089 0.798921024386616 0.672880067744255 0.53195238393941 0.527982590029414 0.418813257504534 0.410873669684543 0.462480990514486 0.425760396847026
 0.400949184909554 0.43171508771202 0.408888772729545 0.455533851171994 0.479352614631967 0.48629975397446 0.607378468229327 0.764185327674154 0.791973885044124 0.843581205874067 0.859460381514049 0.825717133279086 0.82273978784659 0.789988988089126 0.633182128644298 0.496224238749449 0.473397923766974 0.430722639234521 0.418813257504534 0.38606245774707 0.37713042144958
 0.387054906224569 0.42278305141453 0.428737742279523 0.436677330099514 0.462480990514486 0.444616917919506 0.551801353489388 0.71357045532171 0.729449630961692 0.788996539611627 0.799913472864115 0.773117363971644 0.750291048989169 0.700668625114224 0.536914626326904 0.502178929614442 0.435684881622016 0.435684881622016 0.373160627539584 0.426752845324525 0.445609366397005
 0.409881221207044 0.404918978819549 0.419805705982033 0.415835912072037 0.430722639234521 0.453548954216996 0.483322408541963 0.562718286741876 0.609363365184324 0.654023546671775 0.695706382726729 0.7225024916192 0.646083958851784 0.550808905011889 0.544854214146895 0.448586711829501 0.434692433144517 0.436677330099514 0.437669778577013 0.430722639234521 0.448586711829501
 0.412858566639541 0.423775499892029 0.402934081864552 0.380107766882077 0.429730190757022 0.430722639234521 0.453548954216996 0.484314857019462 0.524012796119418 0.548824008056891 0.532944832416908 0.557756044354381 0.518058105254425 0.47736771767697 0.428737742279523 0.41385101511704 0.432707536189519 0.405911427297048 0.397971839477057 0.410873669684543 0.410873669684543
 0.433699984667018 0.388047354702068 0.421790602937031 0.410873669684543 0.429730190757022 0.410873669684543 0.44064712400951 0.453548954216996 0.439654675532011 0.48629975397446 0.467443232901981 0.456526299649493 0.487292202451959 0.448586711829501 0.430722639234521 0.430722639234521 0.438662227054512 0.394002045567061 0.401941633387053 0.43171508771202 0.392017148612064
 0.402934081864552 0.446601814874504 0.437669778577013 0.383085112314573 0.393009597089562 0.395986942522059 0.478360166154469 0.426752845324525 0.432707536189519 0.446601814874504 0.433699984667018 0.430722639234521 0.433699984667018 0.41385101511704 0.457518748126992 0.417820809027035 0.435684881622016 0.394002045567061 0.397971839477057 0.460496093559488 0.415835912072037
 0.45851119660449 0.444616917919506 0.416828360549536 0.430722639234521 0.427745293802024 0.40392653034205 0.439654675532011 0.426752845324525 0.427745293802024 0.43171508771202 0.405911427297048 0.466450784424482 0.416828360549536 0.44064712400951 0.405911427297048 0.41385101511704 0.444616917919506 0.438662227054512 0.407896324252046 0.42278305141453 0.457518748126992
 0.452556505739497 0.453548954216996 0.420798154459532 0.460496093559488 0.388047354702068 0.415835912072037 0.414843463594538 0.390032251657066 0.412858566639541 0.412858566639541 0.429730190757022 0.456526299649493 0.405911427297048 0.416828360549536 0.421790602937031 0.402934081864552 0.442632020964508 0.44064712400951 0.442632020964508 0.478360166154469 0.448586711829501
 0.47736771767697 0.416828360549536 0.423775499892029 0.464465887469484 0.401941633387053 0.379115318404578 0.429730190757022 0.395986942522059 0.42278305141453 0.42278305141453 0.434692433144517 0.441639572487009 0.385070009269571 0.408888772729545 0.415835912072037 0.40392653034205 0.414843463594538 0.442632020964508 0.459503645081989 0.433699984667018 0.485307305496961

