FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Thursday, July 04, 2024 15:54:08 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.07
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 43640
DEA_SIDEDNESS= Both Sides
BeginData
 0.136957889894847 0.108176884047379 0.119093817299867 0.121078714254865 0.125048508164861 0.120086265777366 0.11710892034487 0.11710892034487 0.106191987092382 0.0952750538398939 0.113139126434874 0.12604095664236 0.104207090137384 0.116116471867371 0.111154229479876 0.112146677957375 0.120086265777366 0.127033405119858 0.113139126434874 0.137950338372346 0.131003199029854
 0.113139126434874 0.100237296227388 0.101229744704887 0.127033405119858 0.120086265777366 0.120086265777366 0.100237296227388 0.107184435569881 0.121078714254865 0.129018302074856 0.0972599507948917 0.110161781002377 0.0992448477498894 0.0952750538398939 0.120086265777366 0.119093817299867 0.0972599507948917 0.110161781002377 0.109169332524878 0.138942786849845 0.119093817299867
 0.138942786849845 0.128025853597357 0.130010750552355 0.127033405119858 0.0903128114523994 0.113139126434874 0.109169332524878 0.101229744704887 0.102222193182386 0.104207090137384 0.0972599507948917 0.0922977084073972 0.0992448477498894 0.100237296227388 0.104207090137384 0.106191987092382 0.127033405119858 0.0932901568848961 0.146882374669836 0.0962675023173928 0.133980544462351
 0.138942786849845 0.112146677957375 0.123063611209863 0.109169332524878 0.105199538614883 0.121078714254865 0.0952750538398939 0.0873354660199027 0.112146677957375 0.0903128114523994 0.0823732236324082 0.094282605362395 0.0952750538398939 0.116116471867371 0.100237296227388 0.0922977084073972 0.127033405119858 0.113139126434874 0.115124023389872 0.121078714254865 0.109169332524878
 0.118101368822368 0.120086265777366 0.116116471867371 0.108176884047379 0.0962675023173928 0.0893203629749005 0.108176884047379 0.0833656721099071 0.0932901568848961 0.0863430175424038 0.0764185327674149 0.075426084289916 0.0803883266774104 0.084358120587406 0.0922977084073972 0.108176884047379 0.115124023389872 0.132988095984852 0.108176884047379 0.123063611209863 0.134972992939849
 0.114131574912373 0.108176884047379 0.115124023389872 0.12604095664236 0.101229744704887 0.108176884047379 0.0813807751549093 0.0853505690649049 0.0734411873349182 0.0764185327674149 0.0555771147399381 0.0744336358124171 0.0714562903799204 0.0952750538398939 0.0952750538398939 0.094282605362395 0.101229744704887 0.105199538614883 0.122071162732364 0.131003199029854 0.108176884047379
 0.102222193182386 0.104207090137384 0.128025853597357 0.0922977084073972 0.112146677957375 0.102222193182386 0.0853505690649049 0.0704638419024215 0.0724487388574193 0.0704638419024215 0.0575620116949359 0.084358120587406 0.0674864964699248 0.0605393571274326 0.0883279144974016 0.0903128114523994 0.0982523992723905 0.100237296227388 0.0962675023173928 0.115124023389872 0.113139126434874
 0.105199538614883 0.0932901568848961 0.101229744704887 0.0972599507948917 0.094282605362395 0.0784034297224127 0.0645091510374281 0.075426084289916 0.0645091510374281 0.056569563217437 0.0734411873349182 0.0664940479924259 0.0506148723524436 0.0704638419024215 0.075426084289916 0.0922977084073972 0.0903128114523994 0.0992448477498894 0.111154229479876 0.127033405119858 0.107184435569881
 0.110161781002377 0.094282605362395 0.0932901568848961 0.0893203629749005 0.0893203629749005 0.0922977084073972 0.0724487388574193 0.065501599514927 0.0545846662624392 0.0595469086499337 0.0664940479924259 0.0734411873349182 0.0615318056049315 0.0615318056049315 0.0684789449474237 0.0664940479924259 0.0952750538398939 0.0764185327674149 0.0952750538398939 0.108176884047379 0.0913052599298983
 0.128025853597357 0.0992448477498894 0.104207090137384 0.0903128114523994 0.0873354660199027 0.0863430175424038 0.0803883266774104 0.0535922177849403 0.0793958781999115 0.0734411873349182 0.0774109812449138 0.065501599514927 0.0724487388574193 0.0734411873349182 0.0645091510374281 0.0803883266774104 0.0803883266774104 0.100237296227388 0.0992448477498894 0.107184435569881 0.114131574912373
