 0.142912580759841 0.129018302074856 0.124056059687362 0.103214641659885 0.0992448477498894 0.0833656721099071 0.0784034297224127 0.0664940479924259 0.0684789449474237 0.0833656721099071 0.0625242540824303 0.0575620116949359 0.0684789449474237 0.0674864964699248 0.0645091510374281 0.084358120587406 0.084358120587406 0.115124023389872 0.124056059687362 0.156806859444825 0.133980544462351
 0.131995647507353 0.140927683804843 0.132988095984852 0.115124023389872 0.101229744704887 0.084358120587406 0.0863430175424038 0.0774109812449138 0.0625242540824303 0.0714562903799204 0.0645091510374281 0.0674864964699248 0.0674864964699248 0.0704638419024215 0.0744336358124171 0.101229744704887 0.114131574912373 0.123063611209863 0.120086265777366 0.135965441417348 0.144897477714838
 0.145889926192337 0.129018302074856 0.109169332524878 0.0952750538398939 0.118101368822368 0.0803883266774104 0.0972599507948917 0.084358120587406 0.0645091510374281 0.0674864964699248 0.0684789449474237 0.0674864964699248 0.0863430175424038 0.0873354660199027 0.0873354660199027 0.0833656721099071 0.0982523992723905 0.110161781002377 0.121078714254865 0.111154229479876 0.138942786849845
 0.133980544462351 0.119093817299867 0.134972992939849 0.128025853597357 0.104207090137384 0.094282605362395 0.0744336358124171 0.0793958781999115 0.0704638419024215 0.0545846662624392 0.0595469086499337 0.0833656721099071 0.0704638419024215 0.0813807751549093 0.0952750538398939 0.0982523992723905 0.112146677957375 0.111154229479876 0.131003199029854 0.130010750552355 0.162761550309818
 0.140927683804843 0.163753998787317 0.138942786849845 0.130010750552355 0.100237296227388 0.0793958781999115 0.0972599507948917 0.104207090137384 0.0952750538398939 0.0684789449474237 0.0704638419024215 0.075426084289916 0.084358120587406 0.0784034297224127 0.0922977084073972 0.103214641659885 0.108176884047379 0.109169332524878 0.122071162732364 0.122071162732364 0.143905029237339
 0.134972992939849 0.156806859444825 0.12604095664236 0.132988095984852 0.123063611209863 0.103214641659885 0.125048508164861 0.100237296227388 0.0784034297224127 0.0952750538398939 0.0833656721099071 0.0793958781999115 0.0813807751549093 0.0952750538398939 0.109169332524878 0.108176884047379 0.128025853597357 0.102222193182386 0.132988095984852 0.143905029237339 0.162761550309818
 0.158791756399823 0.16077665335482 0.145889926192337 0.132988095984852 0.124056059687362 0.115124023389872 0.113139126434874 0.102222193182386 0.107184435569881 0.106191987092382 0.0903128114523994 0.112146677957375 0.112146677957375 0.107184435569881 0.114131574912373 0.0992448477498894 0.119093817299867 0.106191987092382 0.148867271624834 0.167723792697313 0.157799307922324
 0.143905029237339 0.142912580759841 0.134972992939849 0.161769101832319 0.121078714254865 0.123063611209863 0.105199538614883 0.125048508164861 0.116116471867371 0.0962675023173928 0.110161781002377 0.0962675023173928 0.121078714254865 0.119093817299867 0.110161781002377 0.123063611209863 0.116116471867371 0.153829514012328 0.146882374669836 0.175663380517304 0.147874823147335
 0.138942786849845 0.150852168579832 0.146882374669836 0.153829514012328 0.120086265777366 0.135965441417348 0.144897477714838 0.110161781002377 0.129018302074856 0.123063611209863 0.128025853597357 0.115124023389872 0.116116471867371 0.11710892034487 0.131003199029854 0.138942786849845 0.141920132282342 0.143905029237339 0.156806859444825 0.127033405119858 0.155814410967326
 0.153829514012328 0.185587865292292 0.150852168579832 0.165738895742315 0.15184461705733 0.150852168579832 0.149859720102333 0.149859720102333 0.139935235327344 0.143905029237339 0.133980544462351 0.12604095664236 0.133980544462351 0.141920132282342 0.138942786849845 0.141920132282342 0.128025853597357 0.147874823147335 0.163753998787317 0.142912580759841 0.166731344219814
 0.161769101832319 0.180625622904798 0.145889926192337 0.153829514012328 0.164746447264816 0.150852168579832 0.146882374669836 0.125048508164861 0.116116471867371 0.134972992939849 0.135965441417348 0.119093817299867 0.153829514012328 0.131995647507353 0.129018302074856 0.131003199029854 0.179633174427299 0.147874823147335 0.173678483562306 0.154821962489827 0.193527453112283

