FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Monday, June 24, 2024 12:45:55 (Central Daylight Time)"
ORIGIN_POSITION= -0.025 -0.025 -0.025
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.1
A_AXIS_MAX= 0.1
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.1
B_AXIS_MAX= 0.1
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 51490
DEA_SIDEDNESS= Both Sides
BeginData
 0.0931612499844407 0.0926099999845328 0.102532499982876 0.090956249984809 0.0970199999837963 0.090956249984809 0.0799312499866502 0.0760724999872947 0.0755212499873867 0.0854437499857296 0.0870974999854534 0.0716624999880311 0.0655987499890438 0.0771749999871105 0.0793799999867423 0.0655987499890438 0.082136249986282 0.0755212499873867 0.0793799999867423 0.0793799999867423 0.0799312499866502
 0.100327499983244 0.0931612499844407 0.103083749982784 0.100878749983152 0.0915074999847169 0.0848924999858217 0.0837899999860058 0.0782774999869264 0.0744187499875708 0.0799312499866502 0.0683549999885835 0.0650474999891359 0.0854437499857296 0.0865462499855455 0.0600862499899645 0.0870974999854534 0.0749699999874788 0.0788287499868343 0.0788287499868343 0.0755212499873867 0.0832387499860978
 0.0926099999845328 0.0887512499851772 0.090404999984901 0.0893024999850852 0.082136249986282 0.0766237499872026 0.0793799999867423 0.0722137499879391 0.0716624999880311 0.0859949999856375 0.0837899999860058 0.0689062499884915 0.0804824999865582 0.081584999986374 0.0678037499886756 0.0689062499884915 0.090956249984809 0.0755212499873867 0.0865462499855455 0.0810337499864661 0.0782774999869264
 0.0926099999845328 0.099224999983428 0.0931612499844407 0.0793799999867423 0.0722137499879391 0.0843412499859137 0.0661499999889518 0.0705599999882153 0.0661499999889518 0.0617399999896883 0.0600862499899645 0.0744187499875708 0.0655987499890438 0.0611887499897803 0.0667012499888597 0.0589837499901486 0.0633937499894121 0.0788287499868343 0.0799312499866502 0.0711112499881232 0.0848924999858217
 0.0859949999856375 0.0722137499879391 0.0804824999865582 0.0865462499855455 0.0694574999883994 0.0793799999867423 0.0716624999880311 0.0678037499886756 0.0782774999869264 0.064496249989228 0.0474074999920821 0.0700087499883073 0.0622912499895962 0.081584999986374 0.0672524999887676 0.0689062499884915 0.0661499999889518 0.0689062499884915 0.0700087499883073 0.0771749999871105 0.0661499999889518
 0.0771749999871105 0.0854437499857296 0.0749699999874788 0.0760724999872947 0.0837899999860058 0.0672524999887676 0.0771749999871105 0.0655987499890438 0.0655987499890438 0.064496249989228 0.0628424999895041 0.0716624999880311 0.0518174999913455 0.0650474999891359 0.0523687499912534 0.0518174999913455 0.0683549999885835 0.073316249987755 0.073316249987755 0.0760724999872947 0.0678037499886756
 0.0865462499855455 0.0782774999869264 0.0667012499888597 0.0788287499868343 0.0716624999880311 0.0694574999883994 0.0606374999898724 0.0650474999891359 0.0573299999904248 0.0600862499899645 0.0595349999900565 0.0523687499912534 0.0606374999898724 0.055676249990701 0.0606374999898724 0.0667012499888597 0.0617399999896883 0.0694574999883994 0.072764999987847 0.0667012499888597 0.0667012499888597
 0.0876487499853613 0.0749699999874788 0.0893024999850852 0.0678037499886756 0.0611887499897803 0.0622912499895962 0.0650474999891359 0.0545737499908852 0.0700087499883073 0.0545737499908852 0.0584324999902407 0.0600862499899645 0.0545737499908852 0.0622912499895962 0.0501637499916217 0.0474074999920821 0.0518174999913455 0.0678037499886756 0.06394499998932 0.0611887499897803 0.0650474999891359
 0.0738674999876629 0.082136249986282 0.0755212499873867 0.0749699999874788 0.0622912499895962 0.0689062499884915 0.0545737499908852 0.0529199999911614 0.056227499990609 0.04795874999199 0.0463049999922662 0.0407924999931869 0.04795874999199 0.056227499990609 0.0540224999909772 0.0523687499912534 0.0606374999898724 0.0622912499895962 0.0523687499912534 0.0611887499897803 0.056227499990609
 0.0810337499864661 0.0760724999872947 0.0711112499881232 0.0622912499895962 0.0567787499905169 0.0606374999898724 0.0622912499895962 0.0463049999922662 0.0490612499918059 0.0595349999900565 0.0474074999920821 0.0418949999930028 0.0407924999931869 0.0407924999931869 0.0429974999928186 0.0507149999915297 0.0512662499914376 0.0523687499912534 0.0501637499916217 0.0617399999896883 0.072764999987847
 0.0898537499849931 0.0788287499868343 0.0683549999885835 0.0854437499857296 0.0584324999902407 0.064496249989228 0.0622912499895962 0.0622912499895962 0.0529199999911614 0.0435487499927266 0.0385874999935552 0.0347287499941997 0.0352799999941076 0.0474074999920821 0.0440999999926345 0.056227499990609 0.0352799999941076 0.0446512499925424 0.055676249990701 0.0496124999917138 0.0722137499879391
 0.0744187499875708 0.0777262499870185 0.0749699999874788 0.064496249989228 0.0672524999887676 0.0678037499886756 0.055676249990701 0.0523687499912534 0.0485099999918979 0.04795874999199 0.0407924999931869 0.040241249993279 0.0314212499947521 0.03197249999466 0.03197249999466 0.0413437499930948 0.0418949999930028 0.0507149999915297 0.056227499990609 0.0474074999920821 0.0672524999887676
 0.0804824999865582 0.072764999987847 0.072764999987847 0.0810337499864661 0.0705599999882153 0.0567787499905169 0.0551249999907931 0.0518174999913455 0.0507149999915297 0.0490612499918059 0.040241249993279 0.040241249993279 0.0330749999944759 0.0325237499945679 0.0358312499940155 0.0374849999937393 0.0391387499934631 0.0352799999941076 0.0534712499910693 0.0573299999904248 0.0611887499897803
 0.0782774999869264 0.0672524999887676 0.0788287499868343 0.0766237499872026 0.0655987499890438 0.0683549999885835 0.055676249990701 0.0611887499897803 0.0501637499916217 0.0534712499910693 0.0468562499921741 0.0347287499941997 0.0308699999948441 0.0259087499956728 0.0347287499941997 0.039689999993371 0.0452024999924503 0.0407924999931869 0.055676249990701 0.0551249999907931 0.0622912499895962
 0.081584999986374 0.0672524999887676 0.0799312499866502 0.0589837499901486 0.064496249989228 0.0683549999885835 0.0551249999907931 0.0529199999911614 0.0584324999902407 0.0474074999920821 0.0369337499938314 0.0363824999939234 0.0352799999941076 0.0380362499936472 0.0413437499930948 0.0496124999917138 0.0413437499930948 0.0518174999913455 0.0611887499897803 0.0485099999918979 0.0606374999898724
 0.090404999984901 0.0804824999865582 0.073316249987755 0.072764999987847 0.0672524999887676 0.072764999987847 0.0650474999891359 0.0584324999902407 0.0490612499918059 0.039689999993371 0.039689999993371 0.0452024999924503 0.0457537499923583 0.0429974999928186 0.0341774999942917 0.0452024999924503 0.0490612499918059 0.0496124999917138 0.0501637499916217 0.0611887499897803 0.0633937499894121
 0.0777262499870185 0.0810337499864661 0.0705599999882153 0.0749699999874788 0.0600862499899645 0.0633937499894121 0.0485099999918979 0.0501637499916217 0.0545737499908852 0.0440999999926345 0.0468562499921741 0.0429974999928186 0.0424462499929107 0.0474074999920821 0.0512662499914376 0.0545737499908852 0.04795874999199 0.0578812499903328 0.0573299999904248 0.064496249989228 0.0661499999889518
 0.0926099999845328 0.0876487499853613 0.0782774999869264 0.0738674999876629 0.0650474999891359 0.0711112499881232 0.0650474999891359 0.0584324999902407 0.0573299999904248 0.0507149999915297 0.0523687499912534 0.0650474999891359 0.04795874999199 0.0485099999918979 0.0518174999913455 0.0485099999918979 0.0540224999909772 0.0551249999907931 0.056227499990609 0.06394499998932 0.0672524999887676
 0.0804824999865582 0.081584999986374 0.0711112499881232 0.0683549999885835 0.0760724999872947 0.0617399999896883 0.0606374999898724 0.0722137499879391 0.0584324999902407 0.064496249989228 0.0545737499908852 0.0551249999907931 0.0468562499921741 0.0518174999913455 0.0534712499910693 0.0711112499881232 0.0540224999909772 0.0606374999898724 0.0595349999900565 0.0628424999895041 0.0672524999887676
 0.081584999986374 0.0870974999854534 0.0711112499881232 0.0771749999871105 0.0678037499886756 0.0606374999898724 0.0661499999889518 0.0705599999882153 0.0589837499901486 0.0700087499883073 0.0606374999898724 0.0617399999896883 0.0584324999902407 0.0496124999917138 0.0667012499888597 0.0683549999885835 0.0523687499912534 0.0694574999883994 0.0611887499897803 0.0744187499875708 0.06394499998932
 0.072764999987847 0.0865462499855455 0.0920587499846248 0.0788287499868343 0.0766237499872026 0.072764999987847 0.0689062499884915 0.0650474999891359 0.0600862499899645 0.0744187499875708 0.0617399999896883 0.0589837499901486 0.0716624999880311 0.0622912499895962 0.0678037499886756 0.0661499999889518 0.06394499998932 0.0689062499884915 0.0628424999895041 0.0843412499859137 0.0689062499884915

