FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Monday, July 22, 2024 22:27:19 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.02
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.0525
A_AXIS_MAX= 0.0525
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.0525
B_AXIS_MAX= 0.0525
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 354526
DEA_SIDEDNESS= Both Sides
BeginData
 0.426799999022694 0.410399999060246 0.397199999090472 0.429599999016282 0.384799999118865 0.383199999122529 0.401199999081313 0.384399999119781 0.36959999915367 0.36959999915367 0.396399999092304 0.381599999126193 0.404399999073985 0.39999999908406 0.390799999105127 0.381199999127109 0.404399999073985 0.405199999072153 0.42839999901903 0.434799999004375 0.440399998991552
 0.437999998997048 0.417999999042844 0.391599999103295 0.370799999150923 0.389599999107874 0.377199999136268 0.382399999124361 0.360399999174737 0.351199999195803 0.34399999921229 0.35679999918298 0.359199999177484 0.3587999991784 0.3587999991784 0.372799999146343 0.381199999127109 0.402799999077649 0.407599999066658 0.409199999062994 0.417999999042844 0.431199999012618
 0.437599998997964 0.402399999078565 0.393999999097799 0.382799999123445 0.371599999149091 0.356399999183896 0.359599999176569 0.342399999215953 0.35679999918298 0.33719999922786 0.349999999198551 0.346799999205878 0.341599999217785 0.331999999239767 0.362399999170157 0.357599999181148 0.387999999111538 0.379199999131688 0.400799999082229 0.416399999046508 0.423599999030021
 0.403999999074901 0.391199999104211 0.400399999083144 0.365999999161914 0.389599999107874 0.333999999235188 0.321199999264497 0.305199999301134 0.317199999273656 0.312399999284647 0.296799999320368 0.301199999310293 0.291199999333191 0.320399999266329 0.313199999282816 0.359199999177484 0.346799999205878 0.365999999161914 0.3763999991381 0.404799999073069 0.418399999041928
 0.381599999126193 0.393599999098715 0.398399999087724 0.360799999173821 0.33719999922786 0.318799999269993 0.287999999340519 0.293599999327696 0.289199999337771 0.280399999357921 0.279999999358837 0.298799999315789 0.293599999327696 0.278799999361585 0.320799999265413 0.325599999254422 0.353999999189391 0.351999999193971 0.361999999171073 0.405999999070322 0.376799999137184
 0.393999999097799 0.357599999181148 0.375599999139932 0.323599999259002 0.299599999313957 0.300399999312125 0.273999999372576 0.265999999390894 0.249199999429363 0.255999999413792 0.259999999404633 0.229999999473329 0.249599999428447 0.26359999939639 0.268799999384483 0.299999999313041 0.303199999305714 0.33519999923244 0.361999999171073 0.384799999118865 0.399599999084976
 0.380799999128025 0.3763999991381 0.346799999205878 0.315999999276404 0.299199999314873 0.29399999932678 0.249599999428447 0.238399999454094 0.237599999455926 0.218799999498975 0.20639999952737 0.215599999506303 0.228799999476077 0.239199999452262 0.263199999397306 0.27239999937624 0.298399999316705 0.320799999265413 0.357199999182064 0.393199999099631 0.385599999117034
 0.365999999161914 0.360399999174737 0.334799999233356 0.286399999344182 0.298399999316705 0.279199999360669 0.255599999414708 0.220399999495312 0.213999999509967 0.193199999557596 0.188399999568588 0.199999999542025 0.214799999508135 0.220799999494396 0.239599999451346 0.278399999362501 0.297599999318537 0.345599999208626 0.333199999237019 0.373199999145427 0.385599999117034
 0.383199999122529 0.384799999118865 0.334399999234272 0.296799999320368 0.267999999386315 0.246399999435775 0.233999999464169 0.207999999523706 0.192399999559428 0.17679999959515 0.176399999596066 0.185599999574999 0.192399999559428 0.20639999952737 0.209999999519126 0.236399999458674 0.287199999342351 0.321999999262665 0.323999999258086 0.377999999134436 0.380399999128941
 0.380399999128941 0.349999999198551 0.333199999237019 0.329999999244347 0.28519999934693 0.231999999468749 0.208799999521874 0.197999999546605 0.168799999613469 0.166799999618049 0.159599999634536 0.17479999959973 0.177599999593318 0.183599999579579 0.203599999533782 0.245999999436691 0.267199999388147 0.311599999286479 0.340799999219617 0.370799999150923 0.371199999150007
 0.362399999170157 0.361999999171073 0.331999999239767 0.311999999285563 0.26159999940097 0.253599999419288 0.187999999569504 0.185199999575915 0.17479999959973 0.150399999655603 0.164799999622629 0.157199999640032 0.183199999580495 0.190799999563092 0.219999999496228 0.244799999439439 0.26559999939181 0.318399999270909 0.346799999205878 0.360399999174737 0.385999999116118
 0.370799999150923 0.354399999188476 0.357999999180232 0.301999999308461 0.269999999381735 0.246399999435775 0.218799999498975 0.200799999540193 0.169599999611637 0.160399999632704 0.148799999659267 0.164399999623545 0.183999999578663 0.171999999606142 0.220399999495312 0.236399999458674 0.288399999339603 0.301199999310293 0.339999999221449 0.368799999155502 0.369199999154586
 0.386799999114286 0.367999999157334 0.335599999231524 0.283599999350594 0.300799999311209 0.238399999454094 0.236799999457758 0.209599999520042 0.200799999540193 0.17479999959973 0.165199999621713 0.171599999607058 0.200799999540193 0.194399999554848 0.227999999477909 0.243199999443102 0.303999999303882 0.293199999328612 0.344799999210458 0.370399999151839 0.375199999140848
 0.386399999115202 0.364799999164662 0.314399999280068 0.307599999295638 0.29399999932678 0.255999999413792 0.238799999453178 0.213599999510883 0.197599999547521 0.188799999567672 0.17879999959057 0.199199999543857 0.209599999520042 0.218799999498975 0.236799999457758 0.26159999940097 0.301599999309377 0.298799999315789 0.359199999177484 0.368399999156418 0.373199999145427
 0.391999999102379 0.379999999129856 0.350399999197635 0.33519999923244 0.321999999262665 0.261199999401885 0.242799999444018 0.227599999478825 0.249999999427531 0.222399999490732 0.205999999528286 0.220799999494396 0.232799999466917 0.23799999945501 0.257599999410129 0.263999999395474 0.296399999321284 0.32839999924801 0.364799999164662 0.385999999116118 0.385199999117949
 0.379199999131688 0.364399999165577 0.36759999915825 0.325199999255338 0.308399999293807 0.309599999291059 0.274799999370744 0.258799999407381 0.269599999382651 0.240799999448598 0.246399999435775 0.250399999426615 0.247599999433027 0.263999999395474 0.270399999380819 0.306399999298386 0.305599999300218 0.335999999230608 0.35479999918756 0.373599999144511 0.40679999906849
 0.396799999091388 0.393999999097799 0.391999999102379 0.335999999230608 0.335999999230608 0.316799999274572 0.299999999313041 0.285999999345098 0.275599999368912 0.277599999364333 0.267999999386315 0.286799999343266 0.285599999346014 0.299599999313957 0.286799999343266 0.304399999302966 0.333999999235188 0.342399999215953 0.371999999148175 0.402399999078565 0.408399999064826
 0.410399999060246 0.370399999151839 0.401199999081313 0.350799999196719 0.359599999176569 0.34599999920771 0.332399999238851 0.297999999317621 0.298399999316705 0.31759999927274 0.303999999303882 0.294799999324948 0.303999999303882 0.325599999254422 0.323599999259002 0.33519999923244 0.34399999921229 0.373199999145427 0.387999999111538 0.405999999070322 0.401199999081313
 0.421999999033685 0.403199999076733 0.414799999050171 0.402799999077649 0.360799999173821 0.367199999159166 0.355199999186644 0.329199999246179 0.321199999264497 0.319999999267245 0.350799999196719 0.349199999200383 0.346799999205878 0.337599999226944 0.359999999175653 0.366399999160998 0.388399999110622 0.397199999090472 0.397599999089556 0.381999999125277 0.424799999027273
 0.420399999037348 0.429999999015366 0.418399999041928 0.404399999073985 0.409599999062078 0.3763999991381 0.347199999204962 0.391199999104211 0.363599999167409 0.359999999175653 0.367999999157334 0.353999999189391 0.363199999168325 0.377199999136268 0.372799999146343 0.386399999115202 0.413999999052003 0.403599999075817 0.422799999031853 0.400799999082229 0.402799999077649
 0.425599999025441 0.450399998968654 0.425999999024525 0.414399999051087 0.420399999037348 0.393199999099631 0.413999999052003 0.384799999118865 0.369999999152755 0.390799999105127 0.381199999127109 0.388399999110622 0.387999999111538 0.393999999097799 0.356399999183896 0.400399999083144 0.414799999050171 0.415999999047423 0.413999999052003 0.429599999016282 0.456399998954915

