 0.429199999017198 0.43039999901445 0.45199999896499 0.432399999009871 0.429199999017198 0.397599999089556 0.399599999084976 0.445199998980561 0.399199999085892 0.390399999106043 0.418799999041012 0.399599999084976 0.405199999072153 0.401199999081313 0.411599999057499 0.412799999054751 0.394399999096883 0.416399999046508 0.43039999901445 0.429599999016282 0.438799998995216
 0.425599999025441 0.442799998986057 0.41759999904376 0.432399999009871 0.42839999901903 0.437599998997964 0.432799999008955 0.428799999018114 0.398399999087724 0.402399999078565 0.412799999054751 0.394399999096883 0.413199999053835 0.390799999105127 0.401199999081313 0.410399999060246 0.430799999013534 0.420399999037348 0.427999999019946 0.431199999012618 0.431599999011702
 0.450799998967738 0.473999998914615 0.425999999024525 0.432399999009871 0.422399999032769 0.462399998941176 0.426399999023609 0.423199999030937 0.407999999065742 0.416399999046508 0.381599999126193 0.397599999089556 0.40879999906391 0.40879999906391 0.420399999037348 0.443999998983309 0.409599999062078 0.464799998935681 0.436799998999795 0.465599998933849 0.453999998960411
 0.437999998997048 0.445199998980561 0.445199998980561 0.456399998954915 0.45879999894942 0.451199998966822 0.447199998975982 0.437999998997048 0.402399999078565 0.415599999048339 0.40679999906849 0.434799999004375 0.406399999069406 0.424399999028189 0.435599999002543 0.431999999010787 0.44799999897415 0.438399998996132 0.423199999030937 0.463999998937513 0.445999998978729
 0.435199999003459 0.438799998995216 0.449199998971402 0.441999998987888 0.437999998997048 0.445199998980561 0.427199999021778 0.40679999906849 0.425199999026357 0.415199999049255 0.434399999005291 0.413199999053835 0.43719999899888 0.445199998980561 0.448799998972318 0.432399999009871 0.452399998964075 0.438399998996132 0.444799998981477 0.469999998923774 0.4391999989943
 0.468799998926522 0.473599998915531 0.446399998977813 0.440799998990636 0.453599998961327 0.450799998967738 0.456399998954915 0.418399999041928 0.412799999054751 0.426799999022694 0.405999999070322 0.427999999019946 0.398399999087724 0.419199999040096 0.44119999898972 0.458399998950336 0.440399998991552 0.457599998952168 0.431999999010787 0.459599998947588 0.453999998960411
 0.452799998963159 0.447199998975982 0.457599998952168 0.443599998984225 0.444399998982393 0.452399998964075 0.443999998983309 0.413999999052003 0.412399999055667 0.425999999024525 0.429599999016282 0.421999999033685 0.414799999050171 0.415999999047423 0.422399999032769 0.444799998981477 0.421199999035516 0.447199998975982 0.469999998923774 0.462799998940261 0.45879999894942
 0.473199998916447 0.443599998984225 0.450799998967738 0.436799998999795 0.461599998943008 0.448799998972318 0.425999999024525 0.431599999011702 0.437599998997964 0.450799998967738 0.442399998986973 0.453999998960411 0.422399999032769 0.441999998987888 0.451199998966822 0.446799998976897 0.452399998964075 0.483599998892633 0.475999998910035 0.461199998943924 0.463199998939345
 0.444799998981477 0.457999998951252 0.456399998954915 0.427199999021778 0.439999998992468 0.460399998945756 0.439599998993384 0.433599999007123 0.417199999044676 0.436799998999795 0.439999998992468 0.457599998952168 0.429599999016282 0.435999999001627 0.455999998955831 0.431599999011702 0.448799998972318 0.446399998977813 0.443999998983309 0.446399998977813 0.467999998928354
 0.435599999002543 0.464399998936597 0.44799999897415 0.470799998921942 0.455999998955831 0.462799998940261 0.471199998921026 0.420399999037348 0.449199998971402 0.431199999012618 0.440799998990636 0.434799999004375 0.467599998929269 0.439599998993384 0.441599998988804 0.443999998983309 0.470799998921942 0.461599998943008 0.464799998935681 0.451199998966822 0.48919999887981
 0.433999999006207 0.452399998964075 0.445199998980561 0.466799998931101 0.447599998975066 0.445999998978729 0.437599998997964 0.45199999896499 0.4391999989943 0.451199998966822 0.435199999003459 0.444399998982393 0.462799998940261 0.448399998973234 0.455199998957663 0.487999998882557 0.461199998943924 0.478799998903624 0.470399998922858 0.44999999896957 0.441999998987888

