 0.0440999998990169 0 0.0440999998990169 0 0 0.0881999997980337 0 0 0.0881999997980337 0 0 0 0 0 0 0 0.0440999998990169 0.0440999998990169 0.0881999997980337 0 0.0440999998990169
 0.0881999997980337 0 0.0881999997980337 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.132299999697051 0 0.0440999998990169 0 0 0.0440999998990169 0.0881999997980337 0 0.0440999998990169 0.0881999997980337 0 0.0440999998990169 0.132299999697051
 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.0881999997980337 0.0881999997980337 0.0440999998990169 0.0881999997980337 0.0440999998990169 0 0.0440999998990169 0 0.0881999997980337 0 0.0881999997980337 0.0881999997980337 0 0.0440999998990169 0.0440999998990169
 0.0440999998990169 0.0440999998990169 0.0881999997980337 0 0.0440999998990169 0 0.0440999998990169 0 0 0.0881999997980337 0.0440999998990169 0 0 0 0.0881999997980337 0.0881999997980337 0.0440999998990169 0.132299999697051 0.0440999998990169 0.0440999998990169 0.132299999697051
 0 0.0881999997980337 0 0 0 0.0881999997980337 0.0440999998990169 0 0.0440999998990169 0.0440999998990169 0 0.0440999998990169 0.132299999697051 0.0881999997980337 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0881999997980337 0 0.0440999998990169 0
 0 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.0440999998990169 0 0.0440999998990169 0 0.0881999997980337 0 0.220499999495084 0.0440999998990169 0.0440999998990169 0 0.0881999997980337 0.0881999997980337 0.132299999697051 0 0 0 0
 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.0440999998990169 0.0881999997980337 0.0440999998990169 0 0.0440999998990169 0 0.0440999998990169 0.0881999997980337 0.220499999495084 0.176399999596067 0.0440999998990169 0 0.0881999997980337 0 0.0881999997980337 0.0440999998990169 0.0881999997980337 0.0881999997980337
 0 0.0440999998990169 0 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.132299999697051 0 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.0881999997980337 0.0440999998990169 0.0881999997980337 0.132299999697051 0 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.132299999697051
 0 0.0440999998990169 0.0440999998990169 0.0881999997980337 0 0 0 0 0 0.0440999998990169 0 0.0440999998990169 0.220499999495084 0.0440999998990169 0 0 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0440999998990169 0
 0.0440999998990169 0.132299999697051 0.0440999998990169 0 0.0881999997980337 0.176399999596067 0.0440999998990169 0 0.0440999998990169 0.0440999998990169 0 0 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.0881999997980337 0.0440999998990169
 0.0881999997980337 0.0881999997980337 0 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0440999998990169 0.0881999997980337 0.0440999998990169 0.0440999998990169 0.0881999997980337 0 0 0.176399999596067 0.0440999998990169 0.176399999596067 0 0.0881999997980337 0 0.132299999697051 0.132299999697051

