 0.130010750552355 0.131995647507353 0.0853505690649049 0.0724487388574193 0.0496224238749447 0.0446601814874502 0.0575620116949359 0.0337432482349624 0.0267961088924701 0.0396979390999558 0.027788557369969 0.027788557369969 0.0446601814874502 0.0456526299649491 0.0357281451899602 0.0396979390999558 0.0645091510374281 0.0595469086499337 0.0893203629749005 0.122071162732364 0.154821962489827
 0.133980544462351 0.105199538614883 0.0903128114523994 0.0704638419024215 0.0585544601724348 0.046645078442448 0.0555771147399381 0.0476375269199469 0.0228263149824746 0.0258036604149713 0.0317583512799646 0.0307659028024657 0.037713042144958 0.0337432482349624 0.0555771147399381 0.0387054906224569 0.0605393571274326 0.0605393571274326 0.0853505690649049 0.12604095664236 0.149859720102333
 0.147874823147335 0.123063611209863 0.0833656721099071 0.0784034297224127 0.0516073208299425 0.0416828360549536 0.0476375269199469 0.046645078442448 0.0347356967124613 0.0357281451899602 0.046645078442448 0.0406903875774547 0.0327507997574635 0.0416828360549536 0.0436677330099514 0.0535922177849403 0.0496224238749447 0.0704638419024215 0.101229744704887 0.141920132282342 0.15184461705733
 0.16077665335482 0.131003199029854 0.120086265777366 0.0863430175424038 0.0436677330099514 0.0436677330099514 0.0555771147399381 0.0426752845324525 0.0436677330099514 0.0357281451899602 0.0436677330099514 0.0436677330099514 0.0357281451899602 0.0545846662624392 0.0575620116949359 0.056569563217437 0.0645091510374281 0.0972599507948917 0.115124023389872 0.131995647507353 0.168716241174811
 0.203451937887272 0.136957889894847 0.116116471867371 0.0813807751549093 0.0883279144974016 0.0496224238749447 0.0595469086499337 0.046645078442448 0.0535922177849403 0.0436677330099514 0.037713042144958 0.0387054906224569 0.0347356967124613 0.0456526299649491 0.0555771147399381 0.0605393571274326 0.0784034297224127 0.0863430175424038 0.128025853597357 0.131003199029854 0.181618071382297
 0.193527453112283 0.171693586607308 0.147874823147335 0.122071162732364 0.0823732236324082 0.056569563217437 0.056569563217437 0.0724487388574193 0.046645078442448 0.056569563217437 0.0506148723524436 0.0476375269199469 0.0456526299649491 0.0605393571274326 0.0535922177849403 0.0694713934249226 0.0813807751549093 0.108176884047379 0.150852168579832 0.143905029237339 0.200474592454776
 0.211391525707263 0.172686035084807 0.134972992939849 0.12604095664236 0.111154229479876 0.0863430175424038 0.0615318056049315 0.0674864964699248 0.0635167025599292 0.065501599514927 0.0595469086499337 0.0575620116949359 0.0625242540824303 0.0724487388574193 0.0774109812449138 0.0913052599298983 0.0992448477498894 0.145889926192337 0.134972992939849 0.173678483562306 0.207421731797268
 0.236202737644735 0.21436887113976 0.163753998787317 0.159784204877322 0.129018302074856 0.107184435569881 0.0863430175424038 0.0684789449474237 0.0774109812449138 0.0744336358124171 0.0774109812449138 0.0674864964699248 0.0803883266774104 0.0784034297224127 0.0982523992723905 0.102222193182386 0.135965441417348 0.144897477714838 0.18757276224729 0.202459489409773 0.239180083077232
 0.2679610889247 0.21436887113976 0.172686035084807 0.203451937887272 0.129018302074856 0.15184461705733 0.131995647507353 0.103214641659885 0.0863430175424038 0.0913052599298983 0.0893203629749005 0.102222193182386 0.108176884047379 0.0932901568848961 0.111154229479876 0.129018302074856 0.146882374669836 0.177648277472301 0.218338665049755 0.21436887113976 0.262006398059707
 0.341402276259619 0.262998846537205 0.21436887113976 0.209406628752266 0.163753998787317 0.190550107679787 0.134972992939849 0.138942786849845 0.143905029237339 0.119093817299867 0.131003199029854 0.139935235327344 0.148867271624834 0.131003199029854 0.144897477714838 0.170701138129809 0.172686035084807 0.202459489409773 0.212383974184762 0.257044155672212 0.295749646294669
 0.312621270412151 0.311628821934652 0.253074361762216 0.227270701347245 0.216353768094758 0.204444386364771 0.184595416814794 0.163753998787317 0.143905029237339 0.161769101832319 0.141920132282342 0.147874823147335 0.15184461705733 0.16077665335482 0.158791756399823 0.185587865292292 0.219331113527254 0.217346216572257 0.233225392212239 0.292772300862173 0.292772300862173

