FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Thursday, June 27, 2024 05:09:05 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.03
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.1
A_AXIS_MAX= 0.1
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.1
B_AXIS_MAX= 0.1
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 143215
DEA_SIDEDNESS= Both Sides
BeginData
 0.122928750090325 0.111628125082022 0.12348000009073 0.117416250086275 0.119345625087692 0.105013125077161 0.111076875081617 0.106942500078579 0.102808125075541 0.103635000076149 0.103635000076149 0.101430000074529 0.105288750077364 0.0926100000680479 0.111352500081819 0.115211250084655 0.12237750008992 0.12237750008992 0.116313750085465 0.1201725000883 0.134780625099034
 0.122101875089718 0.113557500083439 0.119621250087895 0.112730625082832 0.115211250084655 0.108871875079997 0.0997762500733135 0.0964687500708832 0.0975712500716933 0.0920587500676429 0.0986737500725034 0.0995006250731109 0.0975712500716933 0.0967443750710857 0.0898537500660227 0.105288750077364 0.108871875079997 0.117140625086072 0.112179375082427 0.121826250089515 0.109974375080807
 0.127063125093363 0.123755625090933 0.111903750082224 0.108045000079389 0.111352500081819 0.0970200000712883 0.0981225000720983 0.0945393750694656 0.0915075000672379 0.0915075000672379 0.0890268750654152 0.0826875000607572 0.0895781250658202 0.0920587500676429 0.103910625076351 0.103083750075744 0.0983981250723009 0.110525625081212 0.11686500008587 0.122928750090325 0.128441250094376
 0.123755625090933 0.113006250083034 0.107493750078984 0.101981250074934 0.0964687500708832 0.0997762500733135 0.0912318750670353 0.0857193750629849 0.0873731250642001 0.0815850000599471 0.0829631250609597 0.0854437500627824 0.0826875000607572 0.0813093750597446 0.0961931250706807 0.0950906250698706 0.109147500080199 0.103910625076351 0.11576250008506 0.113006250083034 0.110525625081212
 0.108596250079794 0.103910625076351 0.105288750077364 0.104461875076756 0.0904050000664278 0.0904050000664278 0.086821875063795 0.0788287500579219 0.0804825000591371 0.0837900000615673 0.072489375053264 0.0744187500546816 0.072489375053264 0.0766237500563018 0.079931250058732 0.0843412500619723 0.0967443750710857 0.104461875076756 0.107493750078984 0.11686500008587 0.11796750008668
 0.110250000081009 0.0926100000680479 0.105013125077161 0.100603125073921 0.0967443750710857 0.0884756250650101 0.072489375053264 0.0768993750565043 0.0705600000518463 0.0669768750492136 0.0658743750484035 0.0705600000518463 0.066150000048606 0.0631181250463783 0.0746943750548841 0.0818606250601497 0.0920587500676429 0.0989493750727059 0.111903750082224 0.106666875078376 0.121550625089313
 0.109974375080807 0.104737500076959 0.101705625074731 0.0901293750662253 0.0917831250674404 0.0744187500546816 0.072489375053264 0.0719381250528589 0.066701250049011 0.0606375000445556 0.0449268750330115 0.0611887500449606 0.0570543750419227 0.0625668750459732 0.0744187500546816 0.0782775000575169 0.0755212500554917 0.0917831250674404 0.0912318750670353 0.112730625082832 0.119345625087692
 0.110525625081212 0.0970200000712883 0.0950906250698706 0.0887512500652127 0.0788287500579219 0.065598750048201 0.0705600000518463 0.0559518750411126 0.0617400000453657 0.0531956250390873 0.0441000000324039 0.0573300000421252 0.0548493750403025 0.060361875044353 0.0664256250488085 0.0694575000510363 0.079931250058732 0.0851681250625799 0.0983981250723009 0.109698750080604 0.103635000076149
 0.104186250076554 0.0972956250714908 0.0851681250625799 0.0909562500668328 0.0807581250593396 0.0664256250488085 0.066701250049011 0.055125000040505 0.0520931250382772 0.0432731250317964 0.0380362500279483 0.0476831250350368 0.0438243750322014 0.0570543750419227 0.0609131250447581 0.0708356250520489 0.0813093750597446 0.0915075000672379 0.0939881250690605 0.103083750075744 0.0989493750727059
 0.101430000074529 0.0995006250731109 0.0909562500668328 0.0757968750556942 0.0694575000510363 0.073040625053669 0.0526443750386823 0.0581568750427328 0.0435487500319989 0.0457537500336191 0.0336262500247079 0.039414375028961 0.0429975000315938 0.0507150000372646 0.0542981250398974 0.0741431250544791 0.0719381250528589 0.0882000000648076 0.0895781250658202 0.0961931250706807 0.102808125075541
 0.109698750080604 0.0884756250650101 0.08627062506339 0.0876487500644026 0.0733162500538715 0.0672525000494161 0.0542981250398974 0.0509906250374671 0.0471318750346317 0.034177500025113 0.0438243750322014 0.0421706250309863 0.0418950000307837 0.0526443750386823 0.0567787500417202 0.0675281250496186 0.0672525000494161 0.0774506250569093 0.0851681250625799 0.0945393750694656 0.102532500075339
 0.102256875075136 0.0917831250674404 0.0870975000639975 0.0865462500635925 0.0733162500538715 0.0658743750484035 0.0570543750419227 0.0531956250390873 0.0460293750338216 0.0460293750338216 0.0363825000267332 0.039965625029366 0.0454781250334166 0.0482343750354418 0.0562275000413151 0.0639450000469858 0.0744187500546816 0.0865462500635925 0.0865462500635925 0.0890268750654152 0.101981250074934
 0.105013125077161 0.103359375075946 0.0948150000696681 0.08627062506339 0.0829631250609597 0.0694575000510363 0.0609131250447581 0.0562275000413151 0.0496125000364545 0.0418950000307837 0.0435487500319989 0.0474075000348343 0.0468562500344292 0.0496125000364545 0.0653231250479984 0.0713868750524539 0.0843412500619723 0.0813093750597446 0.0948150000696681 0.107769375079187 0.106942500078579
