 0.0870975000639975 0.0824118750605547 0.0683550000502262 0.0639450000469858 0.055125000040505 0.0501637500368595 0.0463050000340242 0.0336262500247079 0.0275625000202524 0.0234281250172145 0.0267356250196448 0.0226012500166069 0.0272868750200498 0.0385875000283534 0.045202500033214 0.0562275000413151 0.0584325000429353 0.0689062500506312 0.0735918750540741 0.0766237500563018 0.0777262500571119
 0.0950906250698706 0.0791043750581245 0.0749700000550867 0.0611887500449606 0.0628425000461758 0.055125000040505 0.0418950000307837 0.0314212500230877 0.0264600000194423 0.0264600000194423 0.0259087500190372 0.0220500000162019 0.0275625000202524 0.0300431250220751 0.0418950000307837 0.0562275000413151 0.0512662500376696 0.0680793750500236 0.0735918750540741 0.0824118750605547 0.0879243750646051
 0.0815850000599471 0.0768993750565043 0.0757968750556942 0.065598750048201 0.0631181250463783 0.0554006250407076 0.0479587500352393 0.0325237500238978 0.0319725000234928 0.0281137500206574 0.0300431250220751 0.0242550000178221 0.0264600000194423 0.034728750025518 0.0418950000307837 0.0534712500392899 0.0639450000469858 0.0680793750500236 0.0763481250560993 0.0843412500619723 0.0832387500611623
 0.086821875063795 0.0785531250577194 0.0738675000542766 0.0746943750548841 0.0581568750427328 0.0534712500392899 0.0501637500368595 0.0435487500319989 0.0352800000259231 0.0327993750241003 0.0377606250277458 0.0305943750224801 0.0361068750265307 0.0410681250301761 0.049336875036252 0.0578812500425303 0.060361875044353 0.0658743750484035 0.0711112500522514 0.0865462500635925 0.0813093750597446
 0.0882000000648076 0.0870975000639975 0.0746943750548841 0.0722137500530615 0.0716625000526564 0.0650475000477959 0.0479587500352393 0.0465806250342267 0.0463050000340242 0.0438243750322014 0.0449268750330115 0.0413437500303787 0.0443756250326065 0.055125000040505 0.0512662500376696 0.0581568750427328 0.065598750048201 0.0719381250528589 0.0785531250577194 0.0826875000607572 0.0840656250617698
 0.0904050000664278 0.0840656250617698 0.0788287500579219 0.0777262500571119 0.0780018750573144 0.066701250049011 0.0531956250390873 0.0504393750370621 0.0529200000388848 0.0515418750378722 0.0570543750419227 0.0584325000429353 0.0529200000388848 0.0518175000380747 0.065598750048201 0.065598750048201 0.0675281250496186 0.0683550000502262 0.0813093750597446 0.0788287500579219 0.0879243750646051
 0.0959175000704782 0.0975712500716933 0.0678037500498211 0.0716625000526564 0.0691818750508337 0.073040625053669 0.0617400000453657 0.0622912500457707 0.0600862500441505 0.0589837500433404 0.0611887500449606 0.0636693750467833 0.065598750048201 0.0609131250447581 0.0741431250544791 0.0711112500522514 0.0697331250512388 0.0763481250560993 0.0813093750597446 0.0848925000623774 0.0950906250698706
 0.0997762500733135 0.0917831250674404 0.0843412500619723 0.0824118750605547 0.073040625053669 0.079931250058732 0.0609131250447581 0.0606375000445556 0.0727650000534665 0.0609131250447581 0.0678037500498211 0.0711112500522514 0.0700087500514413 0.0683550000502262 0.0672525000494161 0.0719381250528589 0.0771750000567068 0.0813093750597446 0.0752456250552892 0.0851681250625799 0.100051875073516
 0.093712500068858 0.0873731250642001 0.0906806250666303 0.0780018750573144 0.0777262500571119 0.0741431250544791 0.0760725000558967 0.0722137500530615 0.0821362500603522 0.0744187500546816 0.0713868750524539 0.0744187500546816 0.0757968750556942 0.0788287500579219 0.0766237500563018 0.0727650000534665 0.0821362500603522 0.0780018750573144 0.0865462500635925 0.0890268750654152 0.101705625074731
 0.0981225000720983 0.0904050000664278 0.093161250068453 0.0904050000664278 0.0901293750662253 0.0904050000664278 0.0782775000575169 0.0760725000558967 0.0738675000542766 0.0810337500595421 0.0746943750548841 0.0763481250560993 0.0807581250593396 0.073040625053669 0.0859950000631875 0.0928856250682505 0.0826875000607572 0.0928856250682505 0.0964687500708832 0.0893025000656177 0.102256875075136
 0.0981225000720983 0.103910625076351 0.0939881250690605 0.0995006250731109 0.0934368750686555 0.0837900000615673 0.0901293750662253 0.0884756250650101 0.0804825000591371 0.0882000000648076 0.0854437500627824 0.0915075000672379 0.0802068750589345 0.0854437500627824 0.0890268750654152 0.0851681250625799 0.0942637500692631 0.0909562500668328 0.103083750075744 0.0983981250723009 0.0975712500716933

