 0.0705600000518463 0.0697331250512388 0.0614643750451631 0.0578812500425303 0.0573300000421252 0.0526443750386823 0.0396900000291635 0.0383118750281509 0.0355556250261256 0.0303187500222776 0.0264600000194423 0.0226012500166069 0.0297675000218726 0.0361068750265307 0.044651250032809 0.0482343750354418 0.0520931250382772 0.0562275000413151 0.0669768750492136 0.0802068750589345 0.0829631250609597
 0.0791043750581245 0.0719381250528589 0.0675281250496186 0.0609131250447581 0.0567787500417202 0.0537468750394924 0.0427218750313913 0.0333506250245054 0.0308700000226826 0.0325237500238978 0.0281137500206574 0.0259087500190372 0.0272868750200498 0.0339018750249104 0.0388631250285559 0.0534712500392899 0.0556762500409101 0.0639450000469858 0.0733162500538715 0.0744187500546816 0.08627062506339
 0.0768993750565043 0.0813093750597446 0.0700087500514413 0.0611887500449606 0.060361875044353 0.0526443750386823 0.045202500033214 0.0369337500271382 0.0316968750232902 0.0305943750224801 0.02949187502167 0.0327993750241003 0.0322481250236953 0.0311456250228852 0.0396900000291635 0.0507150000372646 0.0531956250390873 0.0595350000437455 0.0647718750475934 0.0768993750565043 0.0818606250601497
 0.0735918750540741 0.0788287500579219 0.0628425000461758 0.065598750048201 0.0617400000453657 0.0468562500344292 0.0507150000372646 0.0501637500368595 0.0363825000267332 0.0374850000275433 0.0383118750281509 0.02949187502167 0.0361068750265307 0.0454781250334166 0.0474075000348343 0.0537468750394924 0.0620156250455682 0.0658743750484035 0.0716625000526564 0.0716625000526564 0.093712500068858
 0.0807581250593396 0.0824118750605547 0.0744187500546816 0.0678037500498211 0.0678037500498211 0.0600862500441505 0.0482343750354418 0.0479587500352393 0.044651250032809 0.0388631250285559 0.0441000000324039 0.0438243750322014 0.0410681250301761 0.0424462500311888 0.0548493750403025 0.0628425000461758 0.065598750048201 0.0680793750500236 0.0678037500498211 0.0824118750605547 0.0810337500595421
 0.0832387500611623 0.079931250058732 0.0711112500522514 0.066701250049011 0.0683550000502262 0.0650475000477959 0.0562275000413151 0.0512662500376696 0.045202500033214 0.0479587500352393 0.0485100000356444 0.0463050000340242 0.045202500033214 0.0584325000429353 0.0622912500457707 0.0636693750467833 0.0705600000518463 0.0650475000477959 0.0752456250552892 0.0824118750605547 0.0832387500611623
 0.0694575000510363 0.0829631250609597 0.0708356250520489 0.0653231250479984 0.0711112500522514 0.0664256250488085 0.0653231250479984 0.0587081250431379 0.0609131250447581 0.0496125000364545 0.0578812500425303 0.0573300000421252 0.0509906250374671 0.0644962500473909 0.0664256250488085 0.0672525000494161 0.0683550000502262 0.0854437500627824 0.0749700000550867 0.0840656250617698 0.0873731250642001
 0.0895781250658202 0.08627062506339 0.0777262500571119 0.0854437500627824 0.0771750000567068 0.0735918750540741 0.0650475000477959 0.0636693750467833 0.0625668750459732 0.0554006250407076 0.0562275000413151 0.0609131250447581 0.0609131250447581 0.0675281250496186 0.0669768750492136 0.0647718750475934 0.0763481250560993 0.0810337500595421 0.0821362500603522 0.0818606250601497 0.0876487500644026
 0.0829631250609597 0.0854437500627824 0.0898537500660227 0.0777262500571119 0.0854437500627824 0.0733162500538715 0.0711112500522514 0.072489375053264 0.0713868750524539 0.0614643750451631 0.0650475000477959 0.0697331250512388 0.0716625000526564 0.073040625053669 0.066150000048606 0.0810337500595421 0.0854437500627824 0.0818606250601497 0.0821362500603522 0.0948150000696681 0.086821875063795
 0.0928856250682505 0.0904050000664278 0.0815850000599471 0.0780018750573144 0.0835143750613648 0.0818606250601497 0.0727650000534665 0.0702843750516438 0.073040625053669 0.0746943750548841 0.0735918750540741 0.0768993750565043 0.0622912500457707 0.0749700000550867 0.0760725000558967 0.0826875000607572 0.0818606250601497 0.0870975000639975 0.0815850000599471 0.0854437500627824 0.0840656250617698
 0.0942637500692631 0.0832387500611623 0.0826875000607572 0.0846168750621749 0.0901293750662253 0.0893025000656177 0.079380000058327 0.0882000000648076 0.0774506250569093 0.0780018750573144 0.0727650000534665 0.0843412500619723 0.0733162500538715 0.08627062506339 0.0782775000575169 0.0884756250650101 0.0879243750646051 0.0788287500579219 0.0846168750621749 0.0975712500716933 0.0928856250682505

