FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Thursday, June 27, 2024 00:20:00 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 -0.03
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.1
A_AXIS_MAX= 0.1
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.1
B_AXIS_MAX= 0.1
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 172107
DEA_SIDEDNESS= Both Sides
BeginData
 0.15931125011706 0.144703125106325 0.152145000111794 0.142773750104908 0.140293125103085 0.141671250104097 0.129543750095186 0.119345625087692 0.121826250089515 0.117691875086477 0.122101875089718 0.119345625087692 0.132024375097009 0.130370625095793 0.120723750088705 0.131748750096806 0.131197500096401 0.152420625111996 0.150215625110376 0.154625625113616 0.148561875109161
 0.146081250107338 0.151042500110984 0.13974187510268 0.141120000103692 0.130095000095591 0.132024375097009 0.12458250009154 0.123204375090528 0.114935625084452 0.128716875094578 0.122653125090123 0.128441250094376 0.118243125086882 0.127890000093971 0.115486875084857 0.11576250008506 0.118518750087085 0.141671250104097 0.143325000105313 0.158208750116249 0.143600625105515
 0.152420625111996 0.14635687510754 0.140293125103085 0.132851250097616 0.11796750008668 0.119621250087895 0.12458250009154 0.110801250081414 0.106942500078579 0.119621250087895 0.112455000082629 0.110525625081212 0.113833125083642 0.113281875083237 0.125409375092148 0.116589375085667 0.127890000093971 0.11686500008587 0.129268125094983 0.136710000100452 0.153523125112806
 0.137812500101262 0.138363750101667 0.12568500009235 0.128992500094781 0.124858125091743 0.116313750085465 0.117691875086477 0.109698750080604 0.103083750075744 0.102256875075136 0.108871875079997 0.106115625077971 0.101981250074934 0.112730625082832 0.108596250079794 0.120999375088908 0.119621250087895 0.128165625094173 0.135056250099237 0.14084437510349 0.145805625107135
 0.137812500101262 0.127063125093363 0.126787500093161 0.117416250086275 0.113281875083237 0.109698750080604 0.102808125075541 0.0950906250698706 0.0970200000712883 0.0923343750678454 0.0939881250690605 0.08627062506339 0.0882000000648076 0.102256875075136 0.104186250076554 0.113833125083642 0.118243125086882 0.123755625090933 0.125960625092553 0.127890000093971 0.131473125096604
 0.133678125098224 0.133126875097819 0.116589375085667 0.112730625082832 0.111903750082224 0.102808125075541 0.0959175000704782 0.0983981250723009 0.0815850000599471 0.0848925000623774 0.0766237500563018 0.0788287500579219 0.08627062506339 0.0906806250666303 0.0928856250682505 0.101705625074731 0.111352500081819 0.114935625084452 0.128165625094173 0.126236250092755 0.132300000097211
 0.133402500098021 0.127890000093971 0.113281875083237 0.100327500073719 0.111352500081819 0.0898537500660227 0.08627062506339 0.0840656250617698 0.0735918750540741 0.0744187500546816 0.0664256250488085 0.0675281250496186 0.0744187500546816 0.0780018750573144 0.0901293750662253 0.0945393750694656 0.116313750085465 0.116313750085465 0.119621250087895 0.119896875088097 0.12458250009154
 0.130646250095996 0.121826250089515 0.118243125086882 0.109974375080807 0.106391250078174 0.0857193750629849 0.0854437500627824 0.0774506250569093 0.0644962500473909 0.0625668750459732 0.0509906250374671 0.0606375000445556 0.0545737500401 0.073040625053669 0.0893025000656177 0.0890268750654152 0.102532500075339 0.121550625089313 0.109423125080402 0.135883125099844 0.135331875099439
 0.12568500009235 0.126511875092958 0.115486875084857 0.113833125083642 0.0857193750629849 0.0840656250617698 0.0804825000591371 0.0620156250455682 0.0531956250390873 0.0385875000283534 0.039965625029366 0.0402412500295686 0.0512662500376696 0.0518175000380747 0.0697331250512388 0.0934368750686555 0.0854437500627824 0.11576250008506 0.117140625086072 0.124306875091338 0.123204375090528
 0.129543750095186 0.127890000093971 0.110250000081009 0.0967443750710857 0.0865462500635925 0.0923343750678454 0.0658743750484035 0.0622912500457707 0.0402412500295686 0.0344531250253155 0.0278381250204549 0.0292162500214675 0.0509906250374671 0.0625668750459732 0.0733162500538715 0.0813093750597446 0.0843412500619723 0.100878750074124 0.112455000082629 0.119345625087692 0.118794375087287
