 0.113833125083642 0.104737500076959 0.0898537500660227 0.0843412500619723 0.0840656250617698 0.0675281250496186 0.0595350000437455 0.0509906250374671 0.0479587500352393 0.0330750000243029 0.0214987500157968 0.0388631250285559 0.049336875036252 0.0567787500417202 0.0686306250504287 0.0722137500530615 0.073040625053669 0.0879243750646051 0.0942637500692631 0.112179375082427 0.11466000008425
 0.115211250084655 0.0920587500676429 0.093161250068453 0.0893025000656177 0.0752456250552892 0.0763481250560993 0.0609131250447581 0.0515418750378722 0.0515418750378722 0.0427218750313913 0.0374850000275433 0.0355556250261256 0.0432731250317964 0.0540225000396949 0.0565031250415177 0.0680793750500236 0.0735918750540741 0.0851681250625799 0.0906806250666303 0.103083750075744 0.11907000008749
 0.113281875083237 0.106942500078579 0.08627062506339 0.0906806250666303 0.0857193750629849 0.0675281250496186 0.0691818750508337 0.0600862500441505 0.0476831250350368 0.0441000000324039 0.039965625029366 0.0468562500344292 0.049336875036252 0.0567787500417202 0.066701250049011 0.0702843750516438 0.0735918750540741 0.0920587500676429 0.100878750074124 0.113006250083034 0.112455000082629
 0.110250000081009 0.111628125082022 0.0986737500725034 0.0948150000696681 0.0887512500652127 0.0760725000558967 0.0592593750435429 0.0570543750419227 0.0617400000453657 0.0523687500384798 0.0504393750370621 0.0542981250398974 0.0589837500433404 0.0664256250488085 0.0708356250520489 0.0686306250504287 0.0901293750662253 0.0942637500692631 0.102256875075136 0.103635000076149 0.1201725000883
 0.122101875089718 0.110801250081414 0.0950906250698706 0.0873731250642001 0.079380000058327 0.0821362500603522 0.0727650000534665 0.0689062500506312 0.0752456250552892 0.0595350000437455 0.0587081250431379 0.0620156250455682 0.0700087500514413 0.0686306250504287 0.0848925000623774 0.0780018750573144 0.0917831250674404 0.0970200000712883 0.101430000074529 0.110801250081414 0.119621250087895
 0.114935625084452 0.124858125091743 0.113006250083034 0.0989493750727059 0.0917831250674404 0.0972956250714908 0.0744187500546816 0.0741431250544791 0.0722137500530615 0.0782775000575169 0.0689062500506312 0.0633937500465808 0.0722137500530615 0.0785531250577194 0.0777262500571119 0.0890268750654152 0.0920587500676429 0.110250000081009 0.11466000008425 0.116313750085465 0.132575625097414
 0.126511875092958 0.120448125088502 0.110250000081009 0.111628125082022 0.105840000077769 0.0950906250698706 0.0904050000664278 0.0785531250577194 0.0804825000591371 0.0810337500595421 0.0785531250577194 0.0785531250577194 0.0752456250552892 0.0796556250585295 0.0939881250690605 0.103083750075744 0.102256875075136 0.113833125083642 0.127063125093363 0.125960625092553 0.12348000009073
 0.127063125093363 0.122653125090123 0.134229375098629 0.114935625084452 0.108320625079592 0.102256875075136 0.0997762500733135 0.0928856250682505 0.0837900000615673 0.0771750000567068 0.0865462500635925 0.0791043750581245 0.0909562500668328 0.0950906250698706 0.0912318750670353 0.109147500080199 0.107218125078782 0.111076875081617 0.122928750090325 0.123204375090528 0.112730625082832
 0.14635687510754 0.127338750093566 0.12568500009235 0.126236250092755 0.1201725000883 0.0986737500725034 0.0978468750718958 0.102808125075541 0.0959175000704782 0.0975712500716933 0.0898537500660227 0.0904050000664278 0.0920587500676429 0.103359375075946 0.106391250078174 0.106942500078579 0.113006250083034 0.119345625087692 0.12237750008992 0.139190625102275 0.136434375100249
 0.142222500104502 0.145530000106933 0.1419468751043 0.133402500098021 0.105840000077769 0.119896875088097 0.113833125083642 0.107769375079187 0.105013125077161 0.108045000079389 0.109147500080199 0.105288750077364 0.104737500076959 0.101981250074934 0.113557500083439 0.114108750083845 0.131473125096604 0.129819375095388 0.135607500099642 0.126236250092755 0.137261250100857
 0.140293125103085 0.138639375101869 0.132024375097009 0.115486875084857 0.128992500094781 0.12458250009154 0.11576250008506 0.120448125088502 0.127614375093768 0.110801250081414 0.107218125078782 0.0992250000729084 0.116038125085262 0.111903750082224 0.109423125080402 0.117140625086072 0.126787500093161 0.114384375084047 0.135883125099844 0.131748750096806 0.142773750104908

