 0.139466250102477 0.12348000009073 0.107218125078782 0.0788287500579219 0.0846168750621749 0.0609131250447581 0.0509906250374671 0.0435487500319989 0.0305943750224801 0.0198450000145817 0.0192937500141767 0.0198450000145817 0.0316968750232902 0.0388631250285559 0.0501637500368595 0.0628425000461758 0.0757968750556942 0.0970200000712883 0.115486875084857 0.112455000082629 0.133953750098426
 0.135883125099844 0.115211250084655 0.101430000074529 0.0934368750686555 0.0700087500514413 0.0644962500473909 0.0669768750492136 0.0374850000275433 0.028940625021265 0.0242550000178221 0.0212231250155943 0.0214987500157968 0.0281137500206574 0.0424462500311888 0.0507150000372646 0.0617400000453657 0.0763481250560993 0.0926100000680479 0.106666875078376 0.113281875083237 0.136710000100452
 0.134505000098831 0.124306875091338 0.108596250079794 0.102256875075136 0.0865462500635925 0.0713868750524539 0.0531956250390873 0.0405168750297711 0.0339018750249104 0.0314212500230877 0.0333506250245054 0.0369337500271382 0.0429975000315938 0.0443756250326065 0.060361875044353 0.0722137500530615 0.0854437500627824 0.0995006250731109 0.100327500073719 0.121550625089313 0.130095000095591
 0.127338750093566 0.132024375097009 0.115211250084655 0.100327500073719 0.0851681250625799 0.0749700000550867 0.0650475000477959 0.0515418750378722 0.0529200000388848 0.0402412500295686 0.0438243750322014 0.0427218750313913 0.045202500033214 0.0567787500417202 0.066150000048606 0.0780018750573144 0.0854437500627824 0.102808125075541 0.115211250084655 0.120723750088705 0.126511875092958
 0.134780625099034 0.127338750093566 0.11907000008749 0.108596250079794 0.0851681250625799 0.0865462500635925 0.0722137500530615 0.0628425000461758 0.0526443750386823 0.0537468750394924 0.0542981250398974 0.0526443750386823 0.0570543750419227 0.072489375053264 0.0705600000518463 0.0810337500595421 0.0901293750662253 0.107769375079187 0.112730625082832 0.130370625095793 0.131748750096806
 0.127890000093971 0.137536875101059 0.127614375093768 0.117140625086072 0.0964687500708832 0.0928856250682505 0.0813093750597446 0.0757968750556942 0.060361875044353 0.0669768750492136 0.0556762500409101 0.0733162500538715 0.0719381250528589 0.0727650000534665 0.0818606250601497 0.0970200000712883 0.110250000081009 0.111076875081617 0.126236250092755 0.137261250100857 0.140017500102882
 0.131473125096604 0.126787500093161 0.130095000095591 0.120723750088705 0.114384375084047 0.101981250074934 0.0898537500660227 0.0851681250625799 0.0757968750556942 0.0727650000534665 0.0804825000591371 0.0713868750524539 0.0705600000518463 0.0846168750621749 0.0923343750678454 0.116038125085262 0.11466000008425 0.125133750091945 0.142222500104502 0.14635687510754 0.152420625111996
 0.165650625121718 0.143600625105515 0.147183750108148 0.122653125090123 0.118518750087085 0.113557500083439 0.105013125077161 0.0939881250690605 0.101705625074731 0.0843412500619723 0.0934368750686555 0.086821875063795 0.0992250000729084 0.0989493750727059 0.103635000076149 0.118794375087287 0.126511875092958 0.131197500096401 0.129819375095388 0.153247500112604 0.152971875112401
 0.164548125120908 0.140017500102882 0.146908125107946 0.134505000098831 0.124858125091743 0.12458250009154 0.118518750087085 0.108045000079389 0.105288750077364 0.102532500075339 0.105564375077566 0.0934368750686555 0.1201725000883 0.108596250079794 0.119621250087895 0.12568500009235 0.134780625099034 0.139190625102275 0.143876250105718 0.153798750113009 0.167304375122933
 0.166201875122123 0.153247500112604 0.147735000108553 0.14304937510511 0.139190625102275 0.132024375097009 0.124858125091743 0.127338750093566 0.126236250092755 0.120723750088705 0.125960625092553 0.113281875083237 0.120723750088705 0.122928750090325 0.129819375095388 0.125409375092148 0.137536875101059 0.142773750104908 0.152971875112401 0.143600625105515 0.165375000121515
 0.16151625011868 0.166753125122528 0.153798750113009 0.141120000103692 0.146632500107743 0.14415187510592 0.138915000102072 0.130095000095591 0.130095000095591 0.128441250094376 0.121550625089313 0.123204375090528 0.12237750008992 0.148010625108756 0.135883125099844 0.14635687510754 0.141395625103895 0.149388750109768 0.172265625126579 0.161240625118477 0.169233750124351

