 0.135331875099439 0.110250000081009 0.0906806250666303 0.0821362500603522 0.0711112500522514 0.0628425000461758 0.0512662500376696 0.0410681250301761 0.0275625000202524 0.0192937500141767 0.0192937500141767 0.0226012500166069 0.0339018750249104 0.0311456250228852 0.0501637500368595 0.0556762500409101 0.0689062500506312 0.0887512500652127 0.0992250000729084 0.120723750088705 0.128441250094376
 0.134229375098629 0.117691875086477 0.106942500078579 0.0873731250642001 0.0678037500498211 0.0584325000429353 0.0512662500376696 0.0402412500295686 0.0369337500271382 0.0374850000275433 0.028940625021265 0.0322481250236953 0.0350043750257205 0.0429975000315938 0.0529200000388848 0.0702843750516438 0.0741431250544791 0.0893025000656177 0.0975712500716933 0.107493750078984 0.140293125103085
 0.140568750103287 0.120448125088502 0.102808125075541 0.079931250058732 0.0804825000591371 0.0653231250479984 0.0556762500409101 0.0487856250358469 0.0396900000291635 0.045202500033214 0.0366581250269357 0.0429975000315938 0.0413437500303787 0.0501637500368595 0.0542981250398974 0.0735918750540741 0.079931250058732 0.101430000074529 0.105288750077364 0.126787500093161 0.135056250099237
 0.149113125109566 0.119621250087895 0.109423125080402 0.0981225000720983 0.0964687500708832 0.0672525000494161 0.0573300000421252 0.0581568750427328 0.0471318750346317 0.045202500033214 0.0465806250342267 0.0509906250374671 0.0559518750411126 0.0584325000429353 0.0614643750451631 0.0697331250512388 0.093712500068858 0.103910625076351 0.108871875079997 0.109147500080199 0.142498125104705
 0.133402500098021 0.133126875097819 0.119345625087692 0.109423125080402 0.0915075000672379 0.0876487500644026 0.0851681250625799 0.0639450000469858 0.0567787500417202 0.0529200000388848 0.0576056250423278 0.0606375000445556 0.0587081250431379 0.066701250049011 0.0735918750540741 0.0821362500603522 0.0884756250650101 0.122653125090123 0.116038125085262 0.135883125099844 0.135607500099642
 0.14635687510754 0.147183750108148 0.119621250087895 0.115211250084655 0.103083750075744 0.0901293750662253 0.0970200000712883 0.0832387500611623 0.0749700000550867 0.0697331250512388 0.0689062500506312 0.0683550000502262 0.0708356250520489 0.0774506250569093 0.0934368750686555 0.0961931250706807 0.103635000076149 0.118243125086882 0.12458250009154 0.144978750106528 0.163445625120098
 0.170060625124958 0.143600625105515 0.132575625097414 0.129819375095388 0.131748750096806 0.111903750082224 0.102532500075339 0.0923343750678454 0.0882000000648076 0.08627062506339 0.0882000000648076 0.0840656250617698 0.0887512500652127 0.0926100000680479 0.0920587500676429 0.0983981250723009 0.11907000008749 0.135883125099844 0.140017500102882 0.135883125099844 0.148837500109363
 0.166753125122528 0.156830625115237 0.144703125106325 0.137812500101262 0.124858125091743 0.120723750088705 0.106391250078174 0.103910625076351 0.104737500076959 0.0989493750727059 0.104461875076756 0.0920587500676429 0.0928856250682505 0.105013125077161 0.108045000079389 0.116313750085465 0.128165625094173 0.134780625099034 0.144427500106123 0.149664375109971 0.170611875125363
 0.167855625123338 0.157381875115642 0.148010625108756 0.144703125106325 0.14635687510754 0.133953750098426 0.131197500096401 0.126236250092755 0.112179375082427 0.109974375080807 0.113281875083237 0.112730625082832 0.105840000077769 0.115211250084655 0.120723750088705 0.123204375090528 0.138639375101869 0.161791875118882 0.145805625107135 0.166477500122325 0.174195000127996
 0.16482375012111 0.167855625123338 0.171714375126174 0.148286250108958 0.150215625110376 0.138915000102072 0.138915000102072 0.138088125101464 0.124858125091743 0.125960625092553 0.135607500099642 0.12348000009073 0.134505000098831 0.133953750098426 0.131197500096401 0.144427500106123 0.149388750109768 0.159862500117465 0.162343125119287 0.165375000121515 0.1637212501203

