 0.119345625087692 0.109423125080402 0.0887512500652127 0.0713868750524539 0.065598750048201 0.0589837500433404 0.0479587500352393 0.0496125000364545 0.0358312500263281 0.034177500025113 0.0554006250407076 0.0333506250245054 0.0350043750257205 0.0474075000348343 0.0518175000380747 0.0639450000469858 0.0700087500514413 0.0915075000672379 0.0986737500725034 0.100051875073516 0.133953750098426
 0.126511875092958 0.105840000077769 0.105564375077566 0.0826875000607572 0.0683550000502262 0.0622912500457707 0.0559518750411126 0.0512662500376696 0.0383118750281509 0.0352800000259231 0.0314212500230877 0.0311456250228852 0.0383118750281509 0.0501637500368595 0.045202500033214 0.059810625043948 0.0771750000567068 0.0843412500619723 0.0967443750710857 0.103359375075946 0.136985625100654
 0.135056250099237 0.113006250083034 0.0978468750718958 0.0917831250674404 0.0774506250569093 0.0622912500457707 0.0512662500376696 0.0471318750346317 0.0438243750322014 0.034177500025113 0.0333506250245054 0.0416193750305812 0.0407925000299736 0.0542981250398974 0.0567787500417202 0.0595350000437455 0.0749700000550867 0.0771750000567068 0.0997762500733135 0.114935625084452 0.137812500101262
 0.14415187510592 0.12127500008911 0.102256875075136 0.0906806250666303 0.0733162500538715 0.066150000048606 0.059810625043948 0.0545737500401 0.0460293750338216 0.0471318750346317 0.0441000000324039 0.0567787500417202 0.0474075000348343 0.0576056250423278 0.0606375000445556 0.0653231250479984 0.0780018750573144 0.0904050000664278 0.103359375075946 0.116313750085465 0.132300000097211
 0.131748750096806 0.129268125094983 0.108045000079389 0.0981225000720983 0.0859950000631875 0.0815850000599471 0.0669768750492136 0.0606375000445556 0.0504393750370621 0.049336875036252 0.0487856250358469 0.0589837500433404 0.0523687500384798 0.0554006250407076 0.0631181250463783 0.066701250049011 0.0948150000696681 0.104186250076554 0.114108750083845 0.119345625087692 0.153798750113009
 0.143600625105515 0.143325000105313 0.113557500083439 0.104186250076554 0.0920587500676429 0.0934368750686555 0.0802068750589345 0.0672525000494161 0.0636693750467833 0.0644962500473909 0.0584325000429353 0.0633937500465808 0.0658743750484035 0.0735918750540741 0.0813093750597446 0.0749700000550867 0.0893025000656177 0.107218125078782 0.11576250008506 0.140568750103287 0.138363750101667
 0.156003750114629 0.140568750103287 0.135607500099642 0.11576250008506 0.105564375077566 0.0964687500708832 0.0851681250625799 0.079380000058327 0.0749700000550867 0.0675281250496186 0.0708356250520489 0.0711112500522514 0.0713868750524539 0.0791043750581245 0.0884756250650101 0.093712500068858 0.109423125080402 0.110525625081212 0.128716875094578 0.14525437510673 0.156555000115034
 0.146632500107743 0.147183750108148 0.125409375092148 0.128716875094578 0.124031250091135 0.0970200000712883 0.0964687500708832 0.0906806250666303 0.0832387500611623 0.0832387500611623 0.0777262500571119 0.0846168750621749 0.0873731250642001 0.0879243750646051 0.101981250074934 0.11686500008587 0.114935625084452 0.126787500093161 0.14084437510349 0.154074375113211 0.154074375113211
 0.169509375124553 0.156003750114629 0.151869375111591 0.147735000108553 0.134505000098831 0.114384375084047 0.111076875081617 0.106666875078376 0.104186250076554 0.0953662500700731 0.103910625076351 0.0898537500660227 0.103910625076351 0.108045000079389 0.107218125078782 0.115486875084857 0.130646250095996 0.136158750100047 0.142222500104502 0.155728125114427 0.172265625126579
 0.169233750124351 0.164548125120908 0.153247500112604 0.148837500109363 0.146632500107743 0.128716875094578 0.124858125091743 0.138088125101464 0.108045000079389 0.109974375080807 0.102256875075136 0.108320625079592 0.110250000081009 0.121826250089515 0.134780625099034 0.130095000095591 0.143600625105515 0.150215625110376 0.148010625108756 0.163445625120098 0.174746250128401
 0.193764375142376 0.180258750132452 0.16592625012192 0.154074375113211 0.159862500117465 0.148286250108958 0.137261250100857 0.14525437510673 0.113006250083034 0.123204375090528 0.129819375095388 0.135056250099237 0.125409375092148 0.135331875099439 0.13974187510268 0.148837500109363 0.144703125106325 0.175021875128604 0.166753125122528 0.175848750129212 0.156830625115237

