 0.105013125077161 0.0964687500708832 0.0846168750621749 0.0755212500554917 0.072489375053264 0.0694575000510363 0.0609131250447581 0.0416193750305812 0.0465806250342267 0.0372093750273408 0.0352800000259231 0.0402412500295686 0.0385875000283534 0.0520931250382772 0.0531956250390873 0.0642206250471884 0.0713868750524539 0.0904050000664278 0.0909562500668328 0.104461875076756 0.103359375075946
 0.0986737500725034 0.0972956250714908 0.0887512500652127 0.0829631250609597 0.0722137500530615 0.0711112500522514 0.0584325000429353 0.0548493750403025 0.0350043750257205 0.0327993750241003 0.039414375028961 0.0471318750346317 0.0501637500368595 0.0509906250374671 0.0620156250455682 0.0620156250455682 0.0917831250674404 0.0802068750589345 0.0939881250690605 0.104737500076959 0.111628125082022
 0.110250000081009 0.107493750078984 0.0967443750710857 0.0848925000623774 0.0771750000567068 0.0636693750467833 0.0636693750467833 0.0581568750427328 0.049336875036252 0.0474075000348343 0.0485100000356444 0.0454781250334166 0.0487856250358469 0.0537468750394924 0.059810625043948 0.0678037500498211 0.0768993750565043 0.0873731250642001 0.0950906250698706 0.108320625079592 0.11466000008425
 0.117691875086477 0.105288750077364 0.0975712500716933 0.0882000000648076 0.0727650000534665 0.0810337500595421 0.0581568750427328 0.0658743750484035 0.0512662500376696 0.0584325000429353 0.0515418750378722 0.0474075000348343 0.0554006250407076 0.0647718750475934 0.0669768750492136 0.079931250058732 0.0788287500579219 0.0890268750654152 0.104186250076554 0.106666875078376 0.111076875081617
 0.116038125085262 0.110801250081414 0.0997762500733135 0.0928856250682505 0.0939881250690605 0.0735918750540741 0.0735918750540741 0.0633937500465808 0.0592593750435429 0.0537468750394924 0.0501637500368595 0.0548493750403025 0.0565031250415177 0.065598750048201 0.0702843750516438 0.0848925000623774 0.086821875063795 0.0950906250698706 0.100603125073921 0.110525625081212 0.110525625081212
 0.112730625082832 0.113833125083642 0.119896875088097 0.0950906250698706 0.0964687500708832 0.0744187500546816 0.0697331250512388 0.0738675000542766 0.0658743750484035 0.0686306250504287 0.0606375000445556 0.0633937500465808 0.0669768750492136 0.073040625053669 0.0785531250577194 0.08627062506339 0.100327500073719 0.101430000074529 0.113557500083439 0.112455000082629 0.123755625090933
 0.12458250009154 0.106391250078174 0.110525625081212 0.113281875083237 0.0997762500733135 0.0909562500668328 0.0978468750718958 0.0810337500595421 0.0802068750589345 0.0744187500546816 0.0722137500530615 0.0746943750548841 0.0771750000567068 0.0829631250609597 0.0818606250601497 0.0959175000704782 0.0983981250723009 0.100878750074124 0.12348000009073 0.12348000009073 0.128441250094376
 0.12348000009073 0.136158750100047 0.116313750085465 0.113006250083034 0.108045000079389 0.0956418750702757 0.0920587500676429 0.0959175000704782 0.0802068750589345 0.08627062506339 0.0904050000664278 0.0832387500611623 0.0837900000615673 0.0928856250682505 0.0879243750646051 0.105288750077364 0.119345625087692 0.112179375082427 0.111076875081617 0.1201725000883 0.124306875091338
 0.127338750093566 0.126511875092958 0.12127500008911 0.11686500008587 0.11576250008506 0.111076875081617 0.102532500075339 0.0928856250682505 0.0824118750605547 0.0967443750710857 0.0876487500644026 0.0840656250617698 0.0959175000704782 0.0934368750686555 0.101705625074731 0.107493750078984 0.11576250008506 0.120448125088502 0.11576250008506 0.129543750095186 0.127063125093363
 0.133126875097819 0.128716875094578 0.124858125091743 0.119621250087895 0.111352500081819 0.121550625089313 0.110801250081414 0.109423125080402 0.0992250000729084 0.108320625079592 0.100327500073719 0.102256875075136 0.100878750074124 0.103359375075946 0.113557500083439 0.1201725000883 0.113281875083237 0.115486875084857 0.126787500093161 0.137812500101262 0.127338750093566
 0.131473125096604 0.131197500096401 0.131197500096401 0.114108750083845 0.11796750008668 0.124031250091135 0.108871875079997 0.114108750083845 0.115211250084655 0.109698750080604 0.116038125085262 0.0970200000712883 0.107493750078984 0.109698750080604 0.114108750083845 0.111628125082022 0.12458250009154 0.126787500093161 0.123755625090933 0.12568500009235 0.138363750101667

