FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Thursday, June 27, 2024 06:43:09 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.05
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.1
A_AXIS_MAX= 0.1
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.1
B_AXIS_MAX= 0.1
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 131004
DEA_SIDEDNESS= Both Sides
BeginData
 0.113557500083439 0.107769375079187 0.0967443750710857 0.103910625076351 0.0995006250731109 0.0959175000704782 0.100603125073921 0.0972956250714908 0.0989493750727059 0.0970200000712883 0.0893025000656177 0.0959175000704782 0.0859950000631875 0.0964687500708832 0.0906806250666303 0.0961931250706807 0.0964687500708832 0.102256875075136 0.109147500080199 0.101154375074326 0.112730625082832
 0.106666875078376 0.100327500073719 0.0992250000729084 0.113006250083034 0.102256875075136 0.0906806250666303 0.101430000074529 0.0848925000623774 0.0961931250706807 0.0945393750694656 0.0901293750662253 0.0884756250650101 0.101981250074934 0.0917831250674404 0.0995006250731109 0.0934368750686555 0.0934368750686555 0.0981225000720983 0.102532500075339 0.109423125080402 0.105840000077769
 0.0981225000720983 0.106942500078579 0.0992250000729084 0.100327500073719 0.0989493750727059 0.0964687500708832 0.0950906250698706 0.0887512500652127 0.0788287500579219 0.073040625053669 0.0818606250601497 0.079931250058732 0.0870975000639975 0.0887512500652127 0.08627062506339 0.0893025000656177 0.0934368750686555 0.0959175000704782 0.0995006250731109 0.103910625076351 0.108871875079997
 0.0975712500716933 0.100327500073719 0.0986737500725034 0.103083750075744 0.0992250000729084 0.0884756250650101 0.0752456250552892 0.0760725000558967 0.0746943750548841 0.0832387500611623 0.0763481250560993 0.0708356250520489 0.0777262500571119 0.0791043750581245 0.0904050000664278 0.0909562500668328 0.0928856250682505 0.102532500075339 0.0997762500733135 0.0870975000639975 0.0986737500725034
 0.100051875073516 0.0950906250698706 0.0978468750718958 0.0978468750718958 0.08627062506339 0.0821362500603522 0.0774506250569093 0.0683550000502262 0.0694575000510363 0.0716625000526564 0.0683550000502262 0.0628425000461758 0.0722137500530615 0.0815850000599471 0.079931250058732 0.0926100000680479 0.0854437500627824 0.0934368750686555 0.0975712500716933 0.0953662500700731 0.109698750080604
 0.0959175000704782 0.086821875063795 0.0928856250682505 0.0840656250617698 0.0824118750605547 0.0815850000599471 0.072489375053264 0.0600862500441505 0.066150000048606 0.0614643750451631 0.0611887500449606 0.0680793750500236 0.0620156250455682 0.0672525000494161 0.0791043750581245 0.0815850000599471 0.0689062500506312 0.0901293750662253 0.0906806250666303 0.103359375075946 0.0981225000720983
 0.101154375074326 0.0959175000704782 0.0840656250617698 0.0837900000615673 0.0785531250577194 0.0766237500563018 0.0741431250544791 0.0628425000461758 0.0650475000477959 0.0628425000461758 0.0509906250374671 0.0570543750419227 0.0534712500392899 0.0540225000396949 0.0565031250415177 0.0755212500554917 0.0826875000607572 0.0912318750670353 0.0915075000672379 0.0981225000720983 0.0893025000656177
 0.103359375075946 0.0895781250658202 0.0884756250650101 0.0840656250617698 0.0766237500563018 0.0722137500530615 0.0636693750467833 0.0620156250455682 0.0490612500360494 0.0520931250382772 0.0432731250317964 0.0504393750370621 0.049888125036657 0.0496125000364545 0.0631181250463783 0.0782775000575169 0.0757968750556942 0.0857193750629849 0.093161250068453 0.0928856250682505 0.0945393750694656
 0.102808125075541 0.0884756250650101 0.0848925000623774 0.0777262500571119 0.0738675000542766 0.0644962500473909 0.0611887500449606 0.0559518750411126 0.0463050000340242 0.0410681250301761 0.039965625029366 0.0424462500311888 0.0443756250326065 0.0548493750403025 0.0554006250407076 0.0609131250447581 0.0771750000567068 0.0722137500530615 0.0711112500522514 0.0909562500668328 0.101430000074529
 0.0967443750710857 0.0887512500652127 0.0898537500660227 0.0755212500554917 0.0675281250496186 0.0669768750492136 0.0614643750451631 0.0540225000396949 0.0496125000364545 0.0369337500271382 0.0435487500319989 0.0413437500303787 0.0429975000315938 0.0518175000380747 0.0589837500433404 0.0686306250504287 0.0711112500522514 0.0746943750548841 0.0791043750581245 0.0870975000639975 0.0895781250658202
