 1.0583999975764 0.352799999192135 0.529199998788202 0.352799999192135 0.352799999192135 0.352799999192135 0 0.352799999192135 1.0583999975764 0.352799999192135 0.529199998788202 0.352799999192135 0.70559999838427 0.176399999596067 0.529199998788202 0.529199998788202 0.70559999838427 0.529199998788202 0.881999997980337 0.176399999596067 0.881999997980337
 0.529199998788202 0.529199998788202 0.70559999838427 0.352799999192135 0.176399999596067 0.70559999838427 0.529199998788202 0.70559999838427 0.352799999192135 0 0.70559999838427 0.529199998788202 0.529199998788202 0.529199998788202 0.352799999192135 0.70559999838427 0.352799999192135 0.529199998788202 0.881999997980337 0.176399999596067 0.529199998788202
 0.352799999192135 0.529199998788202 0.352799999192135 0 0.176399999596067 0.352799999192135 0.881999997980337 0.352799999192135 0.529199998788202 0.176399999596067 0.176399999596067 0.352799999192135 0.176399999596067 0.352799999192135 0.529199998788202 0.352799999192135 0 0.70559999838427 0.352799999192135 0.70559999838427 0.352799999192135
 1.0583999975764 1.0583999975764 0.352799999192135 1.0583999975764 0.529199998788202 1.0583999975764 0.70559999838427 0.70559999838427 1.0583999975764 0.529199998788202 0.176399999596067 0.529199998788202 0.352799999192135 0.529199998788202 1.0583999975764 0.70559999838427 0.352799999192135 0.70559999838427 0.70559999838427 0.881999997980337 0.529199998788202
 0.176399999596067 0.881999997980337 0.176399999596067 0.352799999192135 0.529199998788202 0.352799999192135 0.176399999596067 0.881999997980337 0.881999997980337 0.70559999838427 0.529199998788202 1.0583999975764 0.70559999838427 0.176399999596067 0.70559999838427 0.352799999192135 0.70559999838427 0.529199998788202 0.352799999192135 0.70559999838427 0.70559999838427
 0.881999997980337 1.0583999975764 0.352799999192135 0.352799999192135 0.881999997980337 0.176399999596067 0.352799999192135 0.70559999838427 0.352799999192135 0.176399999596067 0.529199998788202 0.70559999838427 0.529199998788202 0.881999997980337 0.70559999838427 0.70559999838427 0.529199998788202 0.529199998788202 0.176399999596067 0.881999997980337 0.70559999838427
 0.529199998788202 0.529199998788202 0.352799999192135 0.70559999838427 0.352799999192135 0.529199998788202 0.529199998788202 0.176399999596067 0.529199998788202 0.70559999838427 0 0.70559999838427 0.70559999838427 0.352799999192135 0.70559999838427 0.70559999838427 0.529199998788202 0.881999997980337 0.70559999838427 0.529199998788202 0.881999997980337
 0.352799999192135 0.70559999838427 0.70559999838427 0.352799999192135 0.529199998788202 0 0.70559999838427 0.176399999596067 0.176399999596067 0.70559999838427 0.352799999192135 0.70559999838427 0.176399999596067 0.352799999192135 1.0583999975764 0.529199998788202 0.352799999192135 0.881999997980337 0.352799999192135 1.0583999975764 0.352799999192135
 0.176399999596067 0.881999997980337 0.176399999596067 0.70559999838427 0.529199998788202 0.529199998788202 0.352799999192135 0.176399999596067 1.0583999975764 0.529199998788202 0.881999997980337 1.23479999717247 0 0.352799999192135 0.529199998788202 0.70559999838427 0.70559999838427 0.70559999838427 0 1.41119999676854 0.881999997980337
 0.70559999838427 0.176399999596067 0.352799999192135 0.70559999838427 0.352799999192135 0.352799999192135 0.529199998788202 0.352799999192135 0.176399999596067 0.352799999192135 0.176399999596067 0.70559999838427 0.352799999192135 0.70559999838427 0.176399999596067 0.176399999596067 0.529199998788202 0.352799999192135 1.0583999975764 0.529199998788202 1.0583999975764
 0.70559999838427 0.176399999596067 0.529199998788202 0.70559999838427 0.529199998788202 0.529199998788202 0.176399999596067 0.70559999838427 0.70559999838427 0.352799999192135 0.352799999192135 0.529199998788202 0.881999997980337 1.0583999975764 0.529199998788202 0.352799999192135 0.529199998788202 0.352799999192135 0.529199998788202 0.70559999838427 0.70559999838427

