 0.553786250444386 0.474390372244473 0.468435681379479 0.529967486984412 0.556763595876882 0.525997693074416 0.507141172001937 0.589514395634346 0.583559704769353 0.542869317191898 0.508133620479436 0.562718286741876 0.594476638021841 0.556763595876882 0.550808905011889 0.52202789916442 0.505156275046939 0.478360166154469 0.471413026811976 0.503171378091941 0.525997693074416
 0.489277099406957 0.510118517434434 0.484314857019462 0.507141172001937 0.532944832416908 0.551801353489388 0.519050553731924 0.556763595876882 0.571650323039366 0.529967486984412 0.548824008056891 0.573635219994364 0.556763595876882 0.619287849959314 0.56768052912937 0.572642771516865 0.535922177849405 0.529967486984412 0.466450784424482 0.483322408541963 0.525005244596917
 0.502178929614442 0.491261996361954 0.508133620479436 0.526990141551915 0.535922177849405 0.582567256291854 0.578597462381858 0.605393571274329 0.591499292589344 0.527982590029414 0.562718286741876 0.557756044354381 0.536914626326904 0.544854214146895 0.578597462381858 0.541876868714399 0.563710735219375 0.533937280894407 0.481337511586965 0.479352614631967 0.533937280894407
 0.546839111101893 0.535922177849405 0.499201584181946 0.543861765669396 0.589514395634346 0.535922177849405 0.61333315909432 0.564703183696874 0.536914626326904 0.569665426084368 0.605393571274329 0.510118517434434 0.569665426084368 0.610355813661823 0.62226519539181 0.598446431931836 0.545846662624394 0.532944832416908 0.515080759821928 0.499201584181946 0.570657874561867
 0.517065656776926 0.521035450686922 0.532944832416908 0.570657874561867 0.58653705020185 0.600431328886834 0.623257643869309 0.552793801966887 0.590506844111845 0.621272746914311 0.525005244596917 0.605393571274329 0.607378468229327 0.578597462381858 0.59546908649934 0.612340710616821 0.598446431931836 0.578597462381858 0.579589910859357 0.551801353489388 0.547831559579392
 0.561725838264377 0.543861765669396 0.529967486984412 0.605393571274329 0.627227437779305 0.649061304284281 0.571650323039366 0.565695632174372 0.575620116949362 0.533937280894407 0.557756044354381 0.563710735219375 0.556763595876882 0.580582359336856 0.570657874561867 0.587529498679348 0.600431328886834 0.565695632174372 0.544854214146895 0.579589910859357 0.561725838264377
 0.592491741066843 0.605393571274329 0.603408674319331 0.633182128644298 0.612340710616821 0.570657874561867 0.608370916706826 0.566688080651871 0.51309586286693 0.533937280894407 0.544854214146895 0.534929729371906 0.52202789916442 0.530959935461911 0.559740941309379 0.581574807814355 0.640129267986791 0.612340710616821 0.568672977606869 0.612340710616821 0.6311972316893
 0.62226519539181 0.602416225841832 0.607378468229327 0.602416225841832 0.59546908649934 0.618295401481815 0.600431328886834 0.577605013904359 0.491261996361954 0.455533851171994 0.519050553731924 0.488284650929458 0.547831559579392 0.49523179027195 0.5408844202369 0.572642771516865 0.571650323039366 0.657993340581771 0.562718286741876 0.630204783211802 0.67684986165425
 0.660970686014268 0.654023546671775 0.605393571274329 0.627227437779305 0.585544601724351 0.596461534976839 0.539891971759401 0.527982590029414 0.516073208299427 0.466450784424482 0.506148723524438 0.427745293802024 0.49523179027195 0.565695632174372 0.544854214146895 0.542869317191898 0.559740941309379 0.649061304284281 0.628219886256804 0.678834758609248 0.646083958851784
 0.683797000996743 0.6311972316893 0.601423777364333 0.606386019751828 0.596461534976839 0.573635219994364 0.542869317191898 0.529967486984412 0.520043002209423 0.491261996361954 0.527982590029414 0.490269547884455 0.519050553731924 0.535922177849405 0.514088311344429 0.552793801966887 0.575620116949362 0.670895170789257 0.644099061896786 0.616310504526817 0.634174577121797
 0.697691279681727 0.626234989301806 0.659978237536769 0.626234989301806 0.61333315909432 0.563710735219375 0.573635219994364 0.501186481136943 0.520043002209423 0.582567256291854 0.484314857019462 0.52202789916442 0.523020347641919 0.523020347641919 0.543861765669396 0.55874849283188 0.607378468229327 0.6311972316893 0.672880067744255 0.643106613419287 0.660970686014268

