 0.40392653034205 0.381100215359576 0.298726991727166 0.266968640447201 0.216353768094758 0.139935235327344 0.104207090137384 0.0883279144974016 0.0645091510374281 0.0803883266774104 0.0625242540824303 0.075426084289916 0.0625242540824303 0.0744336358124171 0.121078714254865 0.158791756399823 0.193527453112283 0.240172531554731 0.292772300862173 0.356289003422103 0.421790602937031
 0.380107766882077 0.374153076017083 0.295749646294669 0.25902905262721 0.211391525707263 0.147874823147335 0.124056059687362 0.0793958781999115 0.0813807751549093 0.0724487388574193 0.0615318056049315 0.0893203629749005 0.0813807751549093 0.0873354660199027 0.101229744704887 0.146882374669836 0.201467040932274 0.254066810239715 0.290787403907175 0.345372070169615 0.384077560792072
 0.404918978819549 0.332470239962129 0.306666579547157 0.22330090743725 0.207421731797268 0.154821962489827 0.108176884047379 0.0873354660199027 0.0913052599298983 0.0625242540824303 0.0645091510374281 0.0774109812449138 0.104207090137384 0.102222193182386 0.0982523992723905 0.134972992939849 0.202459489409773 0.242157428509729 0.309643924979654 0.33147779148463 0.399956736432055
 0.406903875774547 0.355296554944604 0.33147779148463 0.248112119374722 0.20543683484227 0.144897477714838 0.0982523992723905 0.0952750538398939 0.0922977084073972 0.0913052599298983 0.0803883266774104 0.0992448477498894 0.0764185327674149 0.0962675023173928 0.131995647507353 0.127033405119858 0.18757276224729 0.255059258717214 0.324530652142138 0.351326761034608 0.406903875774547
 0.449579160307 0.356289003422103 0.286817609997179 0.220323562004753 0.1786407259498 0.119093817299867 0.114131574912373 0.106191987092382 0.115124023389872 0.116116471867371 0.0972599507948917 0.127033405119858 0.114131574912373 0.0982523992723905 0.104207090137384 0.135965441417348 0.166731344219814 0.25902905262721 0.302696785637162 0.353311657989606 0.401941633387053
 0.418813257504534 0.369190833629589 0.296742094772168 0.227270701347245 0.158791756399823 0.139935235327344 0.120086265777366 0.144897477714838 0.163753998787317 0.149859720102333 0.150852168579832 0.144897477714838 0.143905029237339 0.137950338372346 0.116116471867371 0.131003199029854 0.154821962489827 0.239180083077232 0.291779852384674 0.363236142764595 0.411866118162042
 0.407896324252046 0.375145524494582 0.300711888682164 0.181618071382297 0.150852168579832 0.145889926192337 0.186580313769791 0.16970868965231 0.170701138129809 0.184595416814794 0.200474592454776 0.162761550309818 0.206429283319769 0.209406628752266 0.175663380517304 0.138942786849845 0.181618071382297 0.22330090743725 0.308651476502155 0.34934186407961 0.416828360549536
 0.408888772729545 0.3592663488546 0.280862919132186 0.245134773942225 0.215361319617259 0.22330090743725 0.226278252869747 0.23223294373474 0.23223294373474 0.25009701632972 0.247119670897223 0.2679610889247 0.25009701632972 0.25009701632972 0.221316010482252 0.221316010482252 0.225285804392248 0.253074361762216 0.317583512799645 0.344379621692116 0.412858566639541
 0.475382820721972 0.36819838515209 0.333462688439628 0.321553306709641 0.281855367609685 0.305674131069659 0.273915779789693 0.289794955429676 0.300711888682164 0.319568409754643 0.343387173214617 0.34040982778212 0.318575961277144 0.262998846537205 0.291779852384674 0.315598615844648 0.293764749339672 0.332470239962129 0.341402276259619 0.389039803179567 0.490269547884455
 0.496224238749449 0.472405475289475 0.388047354702068 0.332470239962129 0.345372070169615 0.348349415602112 0.37713042144958 0.338424930827122 0.365221039719593 0.361251245809597 0.33147779148463 0.335447585394626 0.342394724737118 0.355296554944604 0.343387173214617 0.3592663488546 0.360258797332098 0.364228591242094 0.427745293802024 0.427745293802024 0.52202789916442
 0.54981645653439 0.492254444839453 0.467443232901981 0.438662227054512 0.425760396847026 0.399956736432055 0.398964287954556 0.406903875774547 0.402934081864552 0.427745293802024 0.410873669684543 0.428737742279523 0.399956736432055 0.404918978819549 0.38606245774707 0.42278305141453 0.424767948369528 0.464465887469484 0.488284650929458 0.543861765669396 0.579589910859357

