FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Saturday, July 20, 2024 08:04:43 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.02
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 301438
DEA_SIDEDNESS= Both Sides
BeginData
 0.814800200026598 0.806860612206607 0.800905921341614 0.807853060684106 0.770140018539148 0.763192879196655 0.723494940096699 0.715555352276708 0.760215533764159 0.719525146186703 0.702653522069222 0.74036656421418 0.73143452791669 0.697691279681727 0.788004091134128 0.748306152034172 0.791973885044124 0.749298600511671 0.801898369819113 0.796936127431618 0.809837957639104
 0.828694478711583 0.767162673106651 0.841596308919069 0.778079606359139 0.745328806601675 0.717540249231705 0.728457182484193 0.646083958851784 0.668910273834259 0.741359012691679 0.718532697709204 0.697691279681727 0.757238188331662 0.693721485771732 0.703645970546721 0.800905921341614 0.747313703556673 0.810830406116603 0.774109812449143 0.843581205874067 0.789988988089126
 0.79495123047662 0.774109812449143 0.767162673106651 0.756245739854163 0.752275945944167 0.749298600511671 0.7225024916192 0.638144371031793 0.686774346429239 0.692729037294233 0.707615764456716 0.693721485771732 0.706623315979217 0.682804552519244 0.766170224629152 0.742351461169178 0.802890818296612 0.792966333521622 0.785026745701631 0.78601919417913 0.789988988089126
 0.747313703556673 0.799913472864115 0.796936127431618 0.762200430719156 0.71357045532171 0.758230636809161 0.706623315979217 0.675857413176751 0.687766794906738 0.689751691861736 0.618295401481815 0.656008443626773 0.61333315909432 0.688759243384237 0.693721485771732 0.733419424871688 0.734411873349187 0.775102260926642 0.781056951791636 0.789988988089126 0.791973885044124
 0.776094709404141 0.751283497466668 0.733419424871688 0.78601919417913 0.760215533764159 0.696698831204228 0.664940479924263 0.657993340581771 0.628219886256804 0.619287849959314 0.601423777364333 0.592491741066843 0.60440112279683 0.619287849959314 0.706623315979217 0.692729037294233 0.728457182484193 0.772124915494145 0.756245739854163 0.728457182484193 0.771132467016647
 0.82273978784659 0.745328806601675 0.784034297224132 0.707615764456716 0.708608212934215 0.666925376879261 0.660970686014268 0.596461534976839 0.580582359336856 0.600431328886834 0.560733389786878 0.591499292589344 0.62226519539181 0.644099061896786 0.637151922554294 0.692729037294233 0.699676176636725 0.705630867501719 0.721510043141701 0.734411873349187 0.780064503314137
 0.796936127431618 0.754260842899165 0.707615764456716 0.701661073591723 0.670895170789257 0.64112171646429 0.606386019751828 0.618295401481815 0.581574807814355 0.569665426084368 0.555771147399383 0.581574807814355 0.525997693074416 0.634174577121797 0.597453983454338 0.599438880409335 0.664940479924263 0.662955582969265 0.671887619266756 0.708608212934215 0.73143452791669
 0.702653522069222 0.708608212934215 0.642114164941788 0.678834758609248 0.649061304284281 0.596461534976839 0.566688080651871 0.579589910859357 0.541876868714399 0.541876868714399 0.530959935461911 0.490269547884455 0.537907074804403 0.570657874561867 0.642114164941788 0.600431328886834 0.608370916706826 0.689751691861736 0.682804552519244 0.669902722311758 0.725479837051697
 0.717540249231705 0.693721485771732 0.680819655564246 0.689751691861736 0.596461534976839 0.609363365184324 0.525997693074416 0.498209135704447 0.523020347641919 0.47736771767697 0.509126068956935 0.466450784424482 0.497216687226948 0.541876868714399 0.512103414389431 0.616310504526817 0.625242540824307 0.675857413176751 0.720517594664202 0.673872516221753 0.73143452791669
 0.726472285529196 0.681812104041745 0.678834758609248 0.627227437779305 0.656008443626773 0.560733389786878 0.564703183696874 0.528975038506913 0.491261996361954 0.453548954216996 0.451564057261998 0.445609366397005 0.503171378091941 0.515080759821928 0.557756044354381 0.565695632174372 0.603408674319331 0.652038649716777 0.649061304284281 0.691736588816734 0.737389218781684
 0.677842310131749 0.690744140339235 0.645091510374285 0.669902722311758 0.626234989301806 0.563710735219375 0.547831559579392 0.525997693074416 0.501186481136943 0.435684881622016 0.488284650929458 0.433699984667018 0.501186481136943 0.485307305496961 0.56768052912937 0.607378468229327 0.573635219994364 0.65898578905927 0.683797000996743 0.643106613419287 0.679827207086747
 0.743343909646677 0.70463841902422 0.657993340581771 0.711585558366712 0.619287849959314 0.553786250444386 0.577605013904359 0.539891971759401 0.493246893316952 0.481337511586965 0.461488542036987 0.447594263352002 0.51309586286693 0.545846662624394 0.606386019751828 0.592491741066843 0.62226519539181 0.643106613419287 0.684789449474241 0.702653522069222 0.760215533764159
 0.697691279681727 0.721510043141701 0.683797000996743 0.653031098194276 0.625242540824307 0.575620116949362 0.597453983454338 0.54981645653439 0.502178929614442 0.509126068956935 0.494239341794451 0.534929729371906 0.553786250444386 0.536914626326904 0.54981645653439 0.572642771516865 0.562718286741876 0.618295401481815 0.732426976394189 0.696698831204228 0.749298600511671
 0.690744140339235 0.720517594664202 0.683797000996743 0.733419424871688 0.6311972316893 0.637151922554294 0.554778698921884 0.529967486984412 0.585544601724351 0.517065656776926 0.494239341794451 0.550808905011889 0.533937280894407 0.574627668471863 0.608370916706826 0.598446431931836 0.657000892104272 0.677842310131749 0.717540249231705 0.718532697709204 0.719525146186703
