 0.301704337159663 0.122071162732364 0.0635167025599292 0.0436677330099514 0.065501599514927 0.0585544601724348 0.037713042144958 0.046645078442448 0.0267961088924701 0.0198489695499779 0.0168716241174812 0.0267961088924701 0.027788557369969 0.0347356967124613 0.037713042144958 0.046645078442448 0.0545846662624392 0.0605393571274326 0.0724487388574193 0.129018302074856 0.278878022177188
 0.265976191969702 0.124056059687362 0.0704638419024215 0.0535922177849403 0.046645078442448 0.0496224238749447 0.0337432482349624 0.0416828360549536 0.0426752845324525 0.027788557369969 0.0287810058474679 0.0287810058474679 0.0238187634599735 0.0347356967124613 0.0476375269199469 0.046645078442448 0.0476375269199469 0.0684789449474237 0.0764185327674149 0.124056059687362 0.290787403907175
 0.320560858232142 0.133980544462351 0.100237296227388 0.0595469086499337 0.0426752845324525 0.0446601814874502 0.0396979390999558 0.0387054906224569 0.0327507997574635 0.0317583512799646 0.0367205936674591 0.0258036604149713 0.0347356967124613 0.0287810058474679 0.0426752845324525 0.0446601814874502 0.0516073208299425 0.0625242540824303 0.0833656721099071 0.131995647507353 0.278878022177188
 0.292772300862173 0.170701138129809 0.100237296227388 0.0585544601724348 0.0476375269199469 0.0446601814874502 0.0476375269199469 0.0297734543249668 0.0327507997574635 0.0347356967124613 0.0337432482349624 0.0347356967124613 0.037713042144958 0.0486299753974458 0.0476375269199469 0.0456526299649491 0.0516073208299425 0.0625242540824303 0.0992448477498894 0.152837065534829 0.301704337159663
 0.330485343007131 0.208414180274767 0.100237296227388 0.0615318056049315 0.0545846662624392 0.0545846662624392 0.0496224238749447 0.0426752845324525 0.0545846662624392 0.0347356967124613 0.0516073208299425 0.0327507997574635 0.0416828360549536 0.046645078442448 0.0585544601724348 0.056569563217437 0.0664940479924259 0.0734411873349182 0.115124023389872 0.184595416814794 0.34040982778212
 0.352319209512107 0.220323562004753 0.15184461705733 0.0863430175424038 0.0823732236324082 0.0714562903799204 0.0496224238749447 0.0625242540824303 0.0575620116949359 0.0446601814874502 0.0486299753974458 0.0506148723524436 0.0525997693074414 0.0476375269199469 0.0525997693074414 0.0506148723524436 0.0883279144974016 0.102222193182386 0.154821962489827 0.244142325464726 0.336440033872125
 0.419805705982033 0.262998846537205 0.197497247022279 0.135965441417348 0.0982523992723905 0.0575620116949359 0.0516073208299425 0.0525997693074414 0.0535922177849403 0.0555771147399381 0.0575620116949359 0.0426752845324525 0.0525997693074414 0.0615318056049315 0.0664940479924259 0.0784034297224127 0.0883279144974016 0.135965441417348 0.179633174427299 0.25009701632972 0.434692433144517
 0.499201584181946 0.287810058474678 0.247119670897223 0.180625622904798 0.134972992939849 0.100237296227388 0.0744336358124171 0.0645091510374281 0.0615318056049315 0.0615318056049315 0.065501599514927 0.0664940479924259 0.0684789449474237 0.0684789449474237 0.0704638419024215 0.0893203629749005 0.127033405119858 0.181618071382297 0.247119670897223 0.34934186407961 0.452556505739497
 0.560733389786878 0.424767948369528 0.311628821934652 0.242157428509729 0.202459489409773 0.152837065534829 0.127033405119858 0.101229744704887 0.0813807751549093 0.0714562903799204 0.0694713934249226 0.0535922177849403 0.0833656721099071 0.0982523992723905 0.130010750552355 0.170701138129809 0.206429283319769 0.264983743492203 0.329492894529632 0.382092663837074 0.563710735219375
 0.57661256542686 0.530959935461911 0.428737742279523 0.354304106467105 0.257044155672212 0.229255598302243 0.212383974184762 0.156806859444825 0.129018302074856 0.134972992939849 0.115124023389872 0.136957889894847 0.134972992939849 0.158791756399823 0.195512350067281 0.23223294373474 0.251089464807219 0.299719440204665 0.389039803179567 0.482329960064464 0.589514395634346
 0.760215533764159 0.65898578905927 0.535922177849405 0.481337511586965 0.433699984667018 0.329492894529632 0.316591064322147 0.297734543249667 0.328500446052133 0.271930882834696 0.305674131069659 0.291779852384674 0.306666579547157 0.315598615844648 0.327507997574635 0.365221039719593 0.426752845324525 0.474390372244473 0.551801353489388 0.601423777364333 0.782049400269134

