 0.644099061896786 0.562718286741876 0.557756044354381 0.551801353489388 0.625242540824307 0.649061304284281 0.624250092346808 0.6311972316893 0.7225024916192 0.687766794906738 0.665932928401762 0.725479837051697 0.737389218781684 0.657993340581771 0.698683728159226 0.618295401481815 0.621272746914311 0.560733389786878 0.563710735219375 0.630204783211802 0.636159474076795
 0.616310504526817 0.541876868714399 0.547831559579392 0.594476638021841 0.672880067744255 0.660970686014268 0.671887619266756 0.672880067744255 0.653031098194276 0.695706382726729 0.65898578905927 0.729449630961692 0.693721485771732 0.664940479924263 0.67684986165425 0.673872516221753 0.633182128644298 0.582567256291854 0.568672977606869 0.594476638021841 0.620280298436812
 0.60440112279683 0.589514395634346 0.560733389786878 0.597453983454338 0.648068855806782 0.684789449474241 0.698683728159226 0.65005375276178 0.709600661411714 0.711585558366712 0.696698831204228 0.666925376879261 0.659978237536769 0.678834758609248 0.674864964699252 0.648068855806782 0.637151922554294 0.624250092346808 0.616310504526817 0.569665426084368 0.651046201239279
 0.638144371031793 0.611348262139322 0.646083958851784 0.647076407329283 0.679827207086747 0.648068855806782 0.73143452791669 0.697691279681727 0.630204783211802 0.670895170789257 0.640129267986791 0.611348262139322 0.707615764456716 0.661963134491767 0.708608212934215 0.664940479924263 0.678834758609248 0.618295401481815 0.616310504526817 0.616310504526817 0.639136819509292
 0.633182128644298 0.636159474076795 0.654023546671775 0.65898578905927 0.681812104041745 0.735404321826686 0.709600661411714 0.705630867501719 0.677842310131749 0.724487388574198 0.643106613419287 0.682804552519244 0.600431328886834 0.682804552519244 0.668910273834259 0.694713934249231 0.715555352276708 0.717540249231705 0.635167025599296 0.656008443626773 0.625242540824307
 0.70463841902422 0.697691279681727 0.674864964699252 0.73143452791669 0.746321255079174 0.758230636809161 0.728457182484193 0.657993340581771 0.6311972316893 0.694713934249231 0.696698831204228 0.681812104041745 0.64112171646429 0.662955582969265 0.680819655564246 0.744336358124176 0.717540249231705 0.673872516221753 0.699676176636725 0.732426976394189 0.68578189795174
 0.694713934249231 0.705630867501719 0.669902722311758 0.735404321826686 0.70463841902422 0.659978237536769 0.701661073591723 0.653031098194276 0.686774346429239 0.627227437779305 0.68578189795174 0.64112171646429 0.665932928401762 0.678834758609248 0.701661073591723 0.690744140339235 0.711585558366712 0.690744140339235 0.73143452791669 0.764185327674154 0.679827207086747
 0.721510043141701 0.710593109889213 0.75922308528666 0.723494940096699 0.732426976394189 0.695706382726729 0.67684986165425 0.639136819509292 0.651046201239279 0.566688080651871 0.599438880409335 0.612340710616821 0.600431328886834 0.619287849959314 0.71357045532171 0.723494940096699 0.75922308528666 0.753268394421666 0.736396770304185 0.775102260926642 0.70463841902422
 0.769147570061649 0.694713934249231 0.749298600511671 0.732426976394189 0.697691279681727 0.674864964699252 0.662955582969265 0.636159474076795 0.56768052912937 0.570657874561867 0.571650323039366 0.568672977606869 0.564703183696874 0.615318056049318 0.645091510374285 0.684789449474241 0.736396770304185 0.688759243384237 0.742351461169178 0.711585558366712 0.76815512158415
 0.774109812449143 0.752275945944167 0.744336358124176 0.752275945944167 0.709600661411714 0.689751691861736 0.644099061896786 0.587529498679348 0.627227437779305 0.554778698921884 0.54981645653439 0.610355813661823 0.591499292589344 0.60440112279683 0.664940479924263 0.690744140339235 0.68578189795174 0.712578006844211 0.760215533764159 0.765177776151653 0.784034297224132
 0.806860612206607 0.706623315979217 0.734411873349187 0.705630867501719 0.696698831204228 0.727464734006695 0.672880067744255 0.640129267986791 0.657000892104272 0.559740941309379 0.647076407329283 0.620280298436812 0.625242540824307 0.633182128644298 0.647076407329283 0.696698831204228 0.705630867501719 0.727464734006695 0.773117363971644 0.800905921341614 0.792966333521622

