 0.679827207086747 0.579589910859357 0.49523179027195 0.401941633387053 0.287810058474678 0.207421731797268 0.153829514012328 0.0813807751549093 0.037713042144958 0.0396979390999558 0.0267961088924701 0.0357281451899602 0.0525997693074414 0.0962675023173928 0.147874823147335 0.202459489409773 0.273915779789693 0.361251245809597 0.545846662624394 0.579589910859357 0.689751691861736
 0.663948031446764 0.597453983454338 0.515080759821928 0.399956736432055 0.291779852384674 0.201467040932274 0.152837065534829 0.0863430175424038 0.046645078442448 0.0317583512799646 0.0367205936674591 0.0357281451899602 0.0555771147399381 0.0873354660199027 0.150852168579832 0.216353768094758 0.290787403907175 0.418813257504534 0.505156275046939 0.597453983454338 0.660970686014268
 0.66791782535676 0.59546908649934 0.45851119660449 0.409881221207044 0.336440033872125 0.23223294373474 0.157799307922324 0.0982523992723905 0.0764185327674149 0.0486299753974458 0.0615318056049315 0.0555771147399381 0.0684789449474237 0.119093817299867 0.139935235327344 0.252081913284717 0.298726991727166 0.383085112314573 0.517065656776926 0.598446431931836 0.661963134491767
 0.674864964699252 0.657000892104272 0.53195238393941 0.411866118162042 0.311628821934652 0.22330090743725 0.219331113527254 0.163753998787317 0.0913052599298983 0.0922977084073972 0.084358120587406 0.0932901568848961 0.120086265777366 0.159784204877322 0.185587865292292 0.253074361762216 0.351326761034608 0.424767948369528 0.519050553731924 0.624250092346808 0.706623315979217
 0.7225024916192 0.664940479924263 0.525005244596917 0.45851119660449 0.372168179062085 0.270938434357197 0.246127222419724 0.176655828994802 0.177648277472301 0.138942786849845 0.137950338372346 0.118101368822368 0.155814410967326 0.198489695499778 0.23223294373474 0.279870470654687 0.356289003422103 0.457518748126992 0.554778698921884 0.670895170789257 0.74036656421418
 0.767162673106651 0.693721485771732 0.60440112279683 0.480345063109466 0.430722639234521 0.324530652142138 0.268953537402199 0.275900676744691 0.21436887113976 0.22330090743725 0.193527453112283 0.218338665049755 0.244142325464726 0.253074361762216 0.280862919132186 0.338424930827122 0.37713042144958 0.487292202451959 0.642114164941788 0.662955582969265 0.745328806601675
 0.77708715788164 0.687766794906738 0.636159474076795 0.5408844202369 0.483322408541963 0.418813257504534 0.36819838515209 0.328500446052133 0.305674131069659 0.290787403907175 0.251089464807219 0.321553306709641 0.297734543249667 0.351326761034608 0.383085112314573 0.437669778577013 0.464465887469484 0.566688080651871 0.681812104041745 0.741359012691679 0.789988988089126
 0.799913472864115 0.788004091134128 0.673872516221753 0.61333315909432 0.568672977606869 0.538899523281902 0.437669778577013 0.378122869927079 0.391024700134565 0.389039803179567 0.399956736432055 0.38606245774707 0.420798154459532 0.411866118162042 0.472405475289475 0.498209135704447 0.589514395634346 0.646083958851784 0.657993340581771 0.795943678954119 0.804875715251609
 0.864422623901544 0.828694478711583 0.74036656421418 0.725479837051697 0.688759243384237 0.594476638021841 0.587529498679348 0.519050553731924 0.485307305496961 0.460496093559488 0.524012796119418 0.50416382656944 0.538899523281902 0.516073208299427 0.557756044354381 0.609363365184324 0.634174577121797 0.755253291376664 0.787011642656629 0.79495123047662 0.9041205630015
 0.942826053623958 0.847550999784062 0.818769993936594 0.766170224629152 0.760215533764159 0.693721485771732 0.630204783211802 0.627227437779305 0.589514395634346 0.608370916706826 0.656008443626773 0.635167025599296 0.616310504526817 0.570657874561867 0.640129267986791 0.701661073591723 0.79495123047662 0.820754890891592 0.820754890891592 0.855490587604054 0.898165872136507
 0.846558551306564 0.917022393208986 0.850528345216559 0.829686927189082 0.795943678954119 0.756245739854163 0.715555352276708 0.682804552519244 0.700668625114224 0.675857413176751 0.673872516221753 0.656008443626773 0.661963134491767 0.707615764456716 0.742351461169178 0.734411873349187 0.791973885044124 0.780064503314137 0.845566102829065 0.897173423659008 0.908090356911496

