 0.132300000033053 0.134505000033603 0.11355750002837 0.0749700000187298 0.0815850000203824 0.052920000013221 0.0540225000134965 0.0407925000101912 0.0363825000090894 0.0319725000079877 0.0264600000066105 0.0253575000063351 0.0396900000099158 0.0628425000157 0.0650475000162509 0.0683550000170772 0.0837900000209333 0.0915075000228614 0.106942500026718 0.111352500027819 0.123480000030849
 0.151042500037735 0.120172500030023 0.121275000030298 0.0937125000234123 0.098122500024514 0.0771750000192807 0.0507150000126702 0.0507150000126702 0.0429975000107421 0.0264600000066105 0.0242550000060596 0.0231525000057842 0.0187425000046824 0.0606375000151491 0.0584325000145982 0.0727650000181789 0.0937125000234123 0.0893025000223105 0.111352500027819 0.11355750002837 0.128992500032226
 0.135607500033879 0.130095000032502 0.128992500032226 0.0893025000223105 0.0882000000220351 0.0837900000209333 0.0749700000187298 0.0518175000129456 0.0396900000099158 0.0429975000107421 0.0396900000099158 0.0297675000074368 0.0441000000110175 0.052920000013221 0.0749700000187298 0.0848925000212088 0.0771750000192807 0.104737500026167 0.112455000028095 0.123480000030849 0.15214500003801
 0.131197500032777 0.131197500032777 0.11355750002837 0.108045000026993 0.0948150000236877 0.0793800000198316 0.070560000017628 0.0617400000154245 0.0474075000118438 0.0584325000145982 0.0407925000101912 0.0617400000154245 0.0617400000154245 0.0562275000140473 0.0870975000217596 0.0683550000170772 0.0893025000223105 0.0926100000231368 0.110250000027544 0.141120000035256 0.149940000037459
 0.141120000035256 0.133402500033328 0.115762500028921 0.104737500026167 0.112455000028095 0.0937125000234123 0.0683550000170772 0.0639450000159754 0.0661500000165263 0.0650475000162509 0.0727650000181789 0.0716625000179035 0.0672525000168017 0.0595350000148737 0.0749700000187298 0.0793800000198316 0.112455000028095 0.108045000026993 0.126787500031675 0.141120000035256 0.140017500034981
 0.104737500026167 0.141120000035256 0.131197500032777 0.100327500025065 0.123480000030849 0.116865000029196 0.0738675000184544 0.100327500025065 0.0793800000198316 0.0738675000184544 0.0672525000168017 0.0882000000220351 0.0661500000165263 0.0937125000234123 0.0948150000236877 0.0815850000203824 0.124582500031125 0.108045000026993 0.130095000032502 0.15214500003801 0.132300000033053
 0.140017500034981 0.133402500033328 0.144427500036082 0.120172500030023 0.114660000028646 0.120172500030023 0.10143000002534 0.0948150000236877 0.0749700000187298 0.103635000025891 0.0848925000212088 0.0782775000195561 0.0782775000195561 0.0937125000234123 0.106942500026718 0.108045000026993 0.130095000032502 0.111352500027819 0.140017500034981 0.134505000033603 0.146632500036633
 0.149940000037459 0.136710000034154 0.140017500034981 0.140017500034981 0.115762500028921 0.142222500035531 0.105840000026442 0.080482500020107 0.105840000026442 0.0859950000214842 0.0948150000236877 0.0760725000190052 0.106942500026718 0.111352500027819 0.111352500027819 0.111352500027819 0.117967500029472 0.127890000031951 0.145530000036358 0.128992500032226 0.15214500003801
 0.141120000035256 0.147735000036908 0.147735000036908 0.144427500036082 0.126787500031675 0.123480000030849 0.102532500025616 0.120172500030023 0.122377500030574 0.109147500027268 0.108045000026993 0.115762500028921 0.128992500032226 0.119070000029747 0.132300000033053 0.132300000033053 0.124582500031125 0.156555000039112 0.136710000034154 0.170887500042692 0.13781250003443
 0.151042500037735 0.157657500039387 0.144427500036082 0.135607500033879 0.123480000030849 0.117967500029472 0.108045000026993 0.133402500033328 0.132300000033053 0.141120000035256 0.120172500030023 0.123480000030849 0.123480000030849 0.146632500036633 0.132300000033053 0.157657500039387 0.143325000035807 0.147735000036908 0.142222500035531 0.151042500037735 0.160965000040214
 0.175297500043794 0.17640000004407 0.15214500003801 0.117967500029472 0.147735000036908 0.159862500039938 0.134505000033603 0.128992500032226 0.135607500033879 0.138915000034705 0.146632500036633 0.120172500030023 0.127890000031951 0.117967500029472 0.128992500032226 0.126787500031675 0.143325000035807 0.142222500035531 0.169785000042417 0.148837500037184 0.174195000043519

