 0.167579999972011 0.143324999976062 0.165374999972379 0.130094999978272 0.0992249999834276 0.105839999982323 0.103634999982691 0.0661499999889517 0.108044999981954 0.0507149999915297 0.0859949999856372 0.0617399999896883 0.0859949999856372 0.0859949999856372 0.110249999981586 0.112454999981218 0.119069999980113 0.145529999975694 0.138914999976799 0.132299999977903 0.147734999975326
 0.160964999973116 0.11465999998085 0.132299999977903 0.12788999997864 0.110249999981586 0.0904049999849007 0.0948149999841641 0.088199999985269 0.0793799999867421 0.0683549999885835 0.0859949999856372 0.0727649999878469 0.0793799999867421 0.0749699999874786 0.119069999980113 0.112454999981218 0.108044999981954 0.112454999981218 0.123479999979377 0.11465999998085 0.134504999977535
 0.158759999973484 0.125684999979008 0.130094999978272 0.130094999978272 0.112454999981218 0.103634999982691 0.0992249999834276 0.0926099999845324 0.103634999982691 0.0771749999871103 0.0551249999907931 0.0595349999900565 0.0771749999871103 0.0749699999874786 0.116864999980481 0.0970199999837959 0.130094999978272 0.12788999997864 0.12788999997864 0.152144999974589 0.132299999977903
 0.145529999975694 0.121274999979745 0.163169999972748 0.134504999977535 0.121274999979745 0.11465999998085 0.0970199999837959 0.103634999982691 0.0904049999849007 0.0926099999845324 0.0948149999841641 0.0683549999885835 0.101429999983059 0.105839999982323 0.0904049999849007 0.121274999979745 0.132299999977903 0.116864999980481 0.152144999974589 0.149939999974957 0.147734999975326
 0.158759999973484 0.138914999976799 0.156554999973852 0.160964999973116 0.138914999976799 0.14111999997643 0.130094999978272 0.11465999998085 0.0970199999837959 0.0793799999867421 0.0529199999911614 0.088199999985269 0.0970199999837959 0.112454999981218 0.143324999976062 0.11465999998085 0.105839999982323 0.121274999979745 0.167579999972011 0.165374999972379 0.145529999975694
 0.200654999966487 0.149939999974957 0.147734999975326 0.125684999979008 0.103634999982691 0.147734999975326 0.145529999975694 0.110249999981586 0.11465999998085 0.112454999981218 0.132299999977903 0.11465999998085 0.136709999977167 0.134504999977535 0.14111999997643 0.0948149999841641 0.110249999981586 0.147734999975326 0.160964999973116 0.138914999976799 0.183014999969433
 0.167579999972011 0.180809999969801 0.119069999980113 0.12788999997864 0.134504999977535 0.163169999972748 0.147734999975326 0.123479999979377 0.119069999980113 0.132299999977903 0.11465999998085 0.134504999977535 0.121274999979745 0.143324999976062 0.125684999979008 0.125684999979008 0.145529999975694 0.119069999980113 0.14111999997643 0.163169999972748 0.143324999976062
 0.169784999971643 0.121274999979745 0.17860499997017 0.134504999977535 0.116864999980481 0.123479999979377 0.152144999974589 0.136709999977167 0.112454999981218 0.121274999979745 0.134504999977535 0.110249999981586 0.145529999975694 0.180809999969801 0.116864999980481 0.136709999977167 0.14111999997643 0.147734999975326 0.149939999974957 0.156554999973852 0.171989999971274
 0.14111999997643 0.200654999966487 0.11465999998085 0.171989999971274 0.149939999974957 0.130094999978272 0.136709999977167 0.130094999978272 0.149939999974957 0.130094999978272 0.180809999969801 0.123479999979377 0.130094999978272 0.123479999979377 0.123479999979377 0.134504999977535 0.171989999971274 0.158759999973484 0.180809999969801 0.163169999972748 0.147734999975326
 0.183014999969433 0.158759999973484 0.174194999970906 0.167579999972011 0.154349999974221 0.143324999976062 0.149939999974957 0.156554999973852 0.149939999974957 0.152144999974589 0.121274999979745 0.149939999974957 0.136709999977167 0.187424999968697 0.163169999972748 0.143324999976062 0.143324999976062 0.163169999972748 0.17860499997017 0.145529999975694 0.165374999972379
 0.183014999969433 0.154349999974221 0.17860499997017 0.152144999974589 0.160964999973116 0.158759999973484 0.198449999966855 0.194039999967592 0.145529999975694 0.119069999980113 0.154349999974221 0.165374999972379 0.149939999974957 0.152144999974589 0.154349999974221 0.185219999969065 0.160964999973116 0.14111999997643 0.185219999969065 0.176399999970538 0.211679999964646

