 0.0837899999860055 0.110249999981586 0.0926099999845324 0.0837899999860055 0.0948149999841641 0.0595349999900565 0.06394499998932 0.0507149999915297 0.0705599999882152 0.0727649999878469 0.0507149999915297 0.0485099999918979 0.0485099999918979 0.0529199999911614 0.0485099999918979 0.0705599999882152 0.0859949999856372 0.108044999981954 0.101429999983059 0.0926099999845324 0.112454999981218
 0.101429999983059 0.0992249999834276 0.108044999981954 0.0727649999878469 0.0970199999837959 0.0793799999867421 0.0705599999882152 0.06394499998932 0.0485099999918979 0.039689999993371 0.0440999999926345 0.0507149999915297 0.0440999999926345 0.0463049999922662 0.0661499999889517 0.0705599999882152 0.0948149999841641 0.0992249999834276 0.0727649999878469 0.0970199999837959 0.0904049999849007
 0.0992249999834276 0.0926099999845324 0.105839999982323 0.112454999981218 0.0948149999841641 0.0859949999856372 0.0859949999856372 0.0507149999915297 0.0485099999918979 0.0463049999922662 0.0551249999907931 0.0529199999911614 0.0551249999907931 0.0595349999900565 0.0573299999904248 0.0771749999871103 0.0793799999867421 0.0837899999860055 0.0815849999863738 0.105839999982323 0.103634999982691
 0.0948149999841641 0.116864999980481 0.0926099999845324 0.0595349999900565 0.11465999998085 0.0793799999867421 0.0749699999874786 0.0771749999871103 0.0815849999863738 0.039689999993371 0.0595349999900565 0.06394499998932 0.0551249999907931 0.0661499999889517 0.0749699999874786 0.0948149999841641 0.0815849999863738 0.0904049999849007 0.0926099999845324 0.0815849999863738 0.108044999981954
 0.0904049999849007 0.108044999981954 0.0859949999856372 0.0859949999856372 0.0837899999860055 0.0859949999856372 0.0793799999867421 0.0771749999871103 0.0837899999860055 0.0573299999904248 0.0793799999867421 0.0551249999907931 0.0904049999849007 0.0683549999885835 0.0727649999878469 0.0815849999863738 0.0815849999863738 0.0926099999845324 0.101429999983059 0.12788999997864 0.108044999981954
 0.121274999979745 0.0970199999837959 0.0859949999856372 0.0793799999867421 0.0992249999834276 0.103634999982691 0.0926099999845324 0.0815849999863738 0.105839999982323 0.0683549999885835 0.0859949999856372 0.0551249999907931 0.0815849999863738 0.0793799999867421 0.0683549999885835 0.0837899999860055 0.105839999982323 0.110249999981586 0.0970199999837959 0.0948149999841641 0.110249999981586
 0.105839999982323 0.0859949999856372 0.0948149999841641 0.103634999982691 0.0904049999849007 0.119069999980113 0.0793799999867421 0.088199999985269 0.0904049999849007 0.0771749999871103 0.0727649999878469 0.0771749999871103 0.0837899999860055 0.103634999982691 0.0992249999834276 0.0683549999885835 0.108044999981954 0.0926099999845324 0.105839999982323 0.088199999985269 0.116864999980481
 0.110249999981586 0.0948149999841641 0.105839999982323 0.103634999982691 0.116864999980481 0.0837899999860055 0.0815849999863738 0.0948149999841641 0.103634999982691 0.0793799999867421 0.0859949999856372 0.101429999983059 0.0749699999874786 0.0904049999849007 0.0992249999834276 0.0837899999860055 0.103634999982691 0.0970199999837959 0.121274999979745 0.110249999981586 0.0926099999845324
 0.108044999981954 0.11465999998085 0.121274999979745 0.0926099999845324 0.110249999981586 0.0926099999845324 0.0970199999837959 0.0815849999863738 0.088199999985269 0.108044999981954 0.0948149999841641 0.116864999980481 0.108044999981954 0.0815849999863738 0.0727649999878469 0.0948149999841641 0.116864999980481 0.121274999979745 0.11465999998085 0.105839999982323 0.105839999982323
 0.11465999998085 0.088199999985269 0.108044999981954 0.136709999977167 0.105839999982323 0.121274999979745 0.108044999981954 0.119069999980113 0.121274999979745 0.110249999981586 0.101429999983059 0.108044999981954 0.110249999981586 0.14111999997643 0.116864999980481 0.108044999981954 0.12788999997864 0.125684999979008 0.116864999980481 0.130094999978272 0.147734999975326
 0.103634999982691 0.132299999977903 0.116864999980481 0.108044999981954 0.108044999981954 0.121274999979745 0.116864999980481 0.121274999979745 0.101429999983059 0.119069999980113 0.123479999979377 0.0859949999856372 0.116864999980481 0.12788999997864 0.119069999980113 0.108044999981954 0.0904049999849007 0.108044999981954 0.0837899999860055 0.112454999981218 0.132299999977903

