 0.502739999916036 0.39469499993408 0.43217999992782 0.43217999992782 0.403514999932607 0.447614999925242 0.421154999929661 0.628424999895046 0.769544999871478 0.848924999858221 0.692369999884367 0.85994999985638 0.813644999864113 0.593144999900938 0.502739999916036 0.427769999928557 0.390284999934817 0.357209999940341 0.487304999918614 0.379259999936658 0.480689999919719
 0.460844999923033 0.471869999921192 0.438794999926715 0.407924999931871 0.443204999925979 0.43217999992782 0.458639999923401 0.639449999893205 0.818054999863377 0.80923499986485 0.923894999845701 0.833489999860799 0.769544999871478 0.637244999893573 0.429974999928188 0.399104999933344 0.407924999931871 0.458639999923401 0.407924999931871 0.396899999933712 0.522584999912722
 0.478484999920087 0.509354999914931 0.423359999929293 0.401309999932976 0.335159999944023 0.423359999929293 0.425564999928925 0.487304999918614 0.641654999892837 0.791594999867796 0.804824999865586 0.685754999885472 0.679139999886576 0.562274999906094 0.540224999909776 0.39469499993408 0.390284999934817 0.41894999993003 0.388079999935185 0.498329999916773 0.493919999917509
 0.456434999923769 0.447614999925242 0.467459999921928 0.421154999929661 0.403514999932607 0.449819999924874 0.423359999929293 0.449819999924874 0.421154999929661 0.584324999902411 0.648269999891732 0.606374999898729 0.471869999921192 0.423359999929293 0.416744999930398 0.396899999933712 0.401309999932976 0.403514999932607 0.407924999931871 0.493919999917509 0.493919999917509
 0.425564999928925 0.427769999928557 0.425564999928925 0.410129999931503 0.328544999945128 0.412334999931134 0.416744999930398 0.443204999925979 0.467459999921928 0.485099999918982 0.515969999913827 0.438794999926715 0.423359999929293 0.449819999924874 0.427769999928557 0.339569999943287 0.407924999931871 0.363824999939236 0.414539999930766 0.465254999922296 0.509354999914931
 0.500534999916404 0.447614999925242 0.454229999924138 0.379259999936658 0.502739999916036 0.43217999992782 0.379259999936658 0.401309999932976 0.491714999917877 0.429974999928188 0.440999999926347 0.443204999925979 0.396899999933712 0.447614999925242 0.392489999934449 0.383669999935922 0.43217999992782 0.460844999923033 0.476279999920455 0.460844999923033 0.518174999913459
 0.535814999910513 0.449819999924874 0.471869999921192 0.46966499992156 0.38146499993629 0.438794999926715 0.383669999935922 0.421154999929661 0.39469499993408 0.403514999932607 0.416744999930398 0.436589999927084 0.392489999934449 0.447614999925242 0.405719999932239 0.465254999922296 0.440999999926347 0.443204999925979 0.471869999921192 0.474074999920823 0.458639999923401
 0.489509999918246 0.549044999908303 0.504944999915668 0.474074999920823 0.478484999920087 0.410129999931503 0.39469499993408 0.429974999928188 0.396899999933712 0.454229999924138 0.412334999931134 0.355004999940709 0.434384999927452 0.423359999929293 0.443204999925979 0.504944999915668 0.471869999921192 0.487304999918614 0.465254999922296 0.476279999920455 0.5071499999153
 0.518174999913459 0.456434999923769 0.465254999922296 0.471869999921192 0.467459999921928 0.502739999916036 0.46966499992156 0.460844999923033 0.46966499992156 0.460844999923033 0.412334999931134 0.440999999926347 0.443204999925979 0.491714999917877 0.425564999928925 0.498329999916773 0.460844999923033 0.478484999920087 0.504944999915668 0.542429999909408 0.533609999910881
 0.485099999918982 0.485099999918982 0.456434999923769 0.502739999916036 0.474074999920823 0.447614999925242 0.491714999917877 0.465254999922296 0.48289499991935 0.460844999923033 0.467459999921928 0.48289499991935 0.452024999924506 0.489509999918246 0.493919999917509 0.500534999916404 0.485099999918982 0.526994999911986 0.529199999911617 0.564479999905725 0.590939999901306
 0.579914999903148 0.531404999911249 0.55786499990683 0.549044999908303 0.509354999914931 0.509354999914931 0.489509999918246 0.421154999929661 0.48289499991935 0.471869999921192 0.458639999923401 0.414539999930766 0.449819999924874 0.480689999919719 0.471869999921192 0.467459999921928 0.518174999913459 0.502739999916036 0.529199999911617 0.566684999905357 0.551249999907935

