 0.828694478711583 0.853505690649056 0.762200430719156 0.810830406116603 0.769147570061649 0.784034297224132 0.810830406116603 0.905113011478999 0.955727883831443 1.00435785922889 0.975576853381422 0.935878914281465 0.912060150821491 0.887248938884019 0.837626515009073 0.767162673106651 0.787011642656629 0.846558551306564 0.799913472864115 0.856483036081553 0.839611411964071
 0.865415072379043 0.851520793694058 0.847550999784062 0.776094709404141 0.776094709404141 0.743343909646677 0.807853060684106 0.778079606359139 0.912060150821491 0.914045047776489 0.957712780786441 0.887248938884019 0.834649169576577 0.82273978784659 0.809837957639104 0.763192879196655 0.823732236324089 0.769147570061649 0.798921024386616 0.843581205874067 0.897173423659008
 0.944810950578955 0.899158320614006 0.819762442414093 0.795943678954119 0.805868163729108 0.79495123047662 0.805868163729108 0.802890818296612 0.784034297224132 0.817777545459095 0.817777545459095 0.811822854594102 0.807853060684106 0.781056951791636 0.772124915494145 0.790981436566625 0.735404321826686 0.812815303071601 0.859460381514049 0.878316902586529 0.852513242171557
 0.947788296011452 0.855490587604054 0.897173423659008 0.83167182414408 0.77708715788164 0.726472285529196 0.781056951791636 0.811822854594102 0.82273978784659 0.790981436566625 0.74036656421418 0.819762442414093 0.77708715788164 0.767162673106651 0.807853060684106 0.816785096981596 0.859460381514049 0.832664272621579 0.835641618054076 0.881294248019025 0.88625649040652
 0.91305259929899 0.866407520856542 0.863430175424045 0.785026745701631 0.798921024386616 0.810830406116603 0.790981436566625 0.772124915494145 0.763192879196655 0.799913472864115 0.820754890891592 0.762200430719156 0.80388326677411 0.772124915494145 0.790981436566625 0.780064503314137 0.804875715251609 0.819762442414093 0.835641618054076 0.87732445410903 0.888241387361518
 0.873354660199034 0.884271593451522 0.879309351064028 0.835641618054076 0.789988988089126 0.789988988089126 0.815792648504097 0.792966333521622 0.810830406116603 0.837626515009073 0.781056951791636 0.773117363971644 0.798921024386616 0.832664272621579 0.776094709404141 0.861445278469047 0.830679375666581 0.890226284316516 0.802890818296612 0.820754890891592 0.903128114524001
 0.919999738641483 0.845566102829065 0.917022393208986 0.863430175424045 0.870377314766537 0.826709581756585 0.841596308919069 0.725479837051697 0.816785096981596 0.784034297224132 0.832664272621579 0.782049400269134 0.83167182414408 0.833656721099078 0.819762442414093 0.861445278469047 0.805868163729108 0.881294248019025 0.907097908433997 0.920992187118982 0.907097908433997
 1.00535030770639 0.929924223416472 0.907097908433997 0.86839241781154 0.903128114524001 0.887248938884019 0.772124915494145 0.884271593451522 0.875339557154032 0.793958781999121 0.844573654351566 0.790981436566625 0.827702030234084 0.835641618054076 0.882286696496524 0.88625649040652 0.859460381514049 0.866407520856542 0.925954429506476 0.970614610993927 0.927939326461474
 0.891218732794014 0.956720332308942 0.985501338156411 0.86839241781154 0.912060150821491 0.935878914281465 0.902135666046502 0.874347108676533 0.809837957639104 0.860452829991548 0.861445278469047 0.810830406116603 0.859460381514049 0.841596308919069 0.918014841686485 0.874347108676533 0.872362211721535 0.937863811236463 0.881294248019025 0.93190912037147 0.926946877983975

