 1.71098117520803 1.99978368216018 2.12681708728003 2.17445461419997 2.21812234720992 2.33225392212228 2.38485369142972 2.40569510945719 2.4821136422246 2.52875872066704 1.30109995400103 2.52578137523455 2.46821936353962 2.4811211937471 2.34813309776226 2.37790655208723 2.21812234720992 2.14468115987501 2.11887749946004 1.96008574306023 1.70502648434304
 1.79831664122793 1.92733494330277 2.07322486949509 2.10696811773005 2.19529603222745 2.27270701347235 2.36004247949225 2.48806833308959 2.45829487876463 2.47615895135961 2.51387199350456 2.58334338692948 2.52280402980205 2.49997771481958 2.30148801931982 2.26972966803986 2.26079763174237 2.09208139056757 2.0722324210176 1.93229718569027 1.79037705340794
 1.83305233794039 1.93229718569027 2.19132623831745 2.0712399725401 2.18834889288495 2.22407703807491 2.38882348533971 2.36500472187974 2.4027177640247 2.57242645367699 2.53769075696453 2.46127222419712 2.41859693966468 2.38584613990722 2.37889900056472 2.30148801931982 2.2300317289399 2.13078688119002 2.03650427582764 1.87969741638283 1.78541481102044
 1.74670932039799 1.92535004634777 1.9848969549977 2.12383974184753 2.19628848070495 2.2349939713274 2.24293355914739 2.30843515866231 2.42554407900717 2.52677382371204 2.3947781762047 2.42951387291716 2.36103492796975 2.30148801931982 2.3133974010498 2.13574912357752 2.19529603222745 2.13376422662252 2.05635324537761 1.86381824074285 1.71296607216303
 1.68319261783807 1.86183334378785 1.94817636133025 2.03948162126014 2.16254523246999 2.22903928046241 2.28858618911233 2.3143898495273 2.40668755793469 2.32927657668978 2.38683858838471 2.34118595841977 2.22606193502991 2.20522051700243 2.22209214111991 2.18239420201996 2.16651502637998 2.12483219032503 2.01764775475516 1.85389375596786 1.63555509091812
 1.68120772088307 1.7417470780105 1.88068986486033 2.03054958496265 2.05139100299012 2.19430358374995 2.14170381444251 2.24988069848988 2.28362394672484 2.22109969264242 2.29057108606733 2.32927657668978 2.22705438350741 2.18934134136245 2.19331113527245 2.19628848070495 2.11887749946004 1.96405553697023 1.85984844683285 1.74670932039799 1.67624547849558
 1.5740232853132 1.69708689652305 1.82511275012039 1.94023677351026 2.02657979105265 2.16453012942498 2.16849992333498 2.18834889288495 2.18834889288495 2.0682626271076 2.13674157205502 2.21316010482242 2.26179008021987 2.18934134136245 2.16254523246999 2.08612669970258 2.03451937887264 1.88168231333783 1.76854318690296 1.69013975718056 1.59982694572817
 1.55417431576322 1.68914730870306 1.71395852064053 1.83404478641788 1.95413105219524 1.9898591973852 2.02459489409765 2.08513425122508 2.16254523246999 2.13872646901001 2.09803608143256 2.26179008021987 2.18537154745246 2.18636399592996 2.12483219032503 2.02161754866516 1.86580313769785 1.77846767167795 1.61967591527814 1.58891001247568 1.58295532161069
 1.54524227946573 1.61570612136815 1.59089490943068 1.70105669043305 1.72586790237052 1.84793906510287 2.00970816693517 2.03451937887264 1.9898591973852 2.05635324537761 2.03352693039514 2.05734569385511 2.05635324537761 2.00970816693517 1.9829120580427 2.01367796084517 1.8171731623004 1.71197362368553 1.62463815766564 1.50455189188828 1.51149903123078
 1.58196287313319 1.59883449725067 1.49859720102329 1.60081939420567 1.6593738543781 1.80228643513792 1.75167156278548 1.84694661662537 2.03253448191764 1.95313860371774 2.00573837302518 1.97497247022271 2.02360244562015 1.92535004634777 1.83205988946289 1.74869421735299 1.5720383883582 1.64250223026062 1.58593266704318 1.4946274071133 1.42912580759837
 1.39339766240842 1.50554434036578 1.56806859444821 1.60578163659316 1.5700534914032 1.62960040005313 1.71296607216303 1.71098117520803 1.76060359908297 1.85190885901286 1.79136950188544 1.74869421735299 1.70701138129804 1.74869421735299 1.66135875133309 1.59585715181817 1.55615921271822 1.52837065534825 1.53234044925825 1.49760475254579 1.44897477714835

