 1.26239446337858 1.27926608749606 1.29514526313604 1.45592191649084 1.58990246095318 1.7357923871455 1.71197362368553 1.78541481102044 1.83702213185038 1.91244821614029 1.28422832988355 1.95413105219524 1.78442236254294 1.86282579226535 1.78144501711045 1.78739970797544 1.60181184268317 1.43011825607587 1.41324663195839 1.322933820506 1.23262100905361
 1.28323588140605 1.3278960628935 1.4082843895709 1.46088415887834 1.53134800078075 1.75564135669548 1.75266401126298 1.84297682271537 1.86580313769785 1.85885599835535 1.93725942807776 1.79037705340794 1.8995463859328 1.76854318690296 1.77152053233546 1.70204913891054 1.58593266704318 1.43706539541837 1.38148828067843 1.31995647507351 1.25246997860359
 1.26636425728857 1.30308485095603 1.29911505704603 1.41423908043589 1.5760081822682 1.70601893282054 1.84496171967037 1.84099192576038 1.91939535548278 1.78640725949794 1.75167156278548 1.77846767167795 1.78243746558795 1.72686035084801 1.76358094451547 1.77251298081296 1.53730269164574 1.38843542002092 1.322933820506 1.22071162732363 1.20880224559364
 1.22567386971112 1.29117546922604 1.27529629358606 1.322933820506 1.47477843756332 1.61372122441315 1.70601893282054 1.78342991406545 1.77052808385796 1.79831664122793 1.82908254403039 1.85190885901286 1.80724867752542 1.71792831455052 1.6524267150356 1.63357019396313 1.50355944341078 1.36163931112846 1.29812260856853 1.3259111659385 1.22468142123362
 1.23758325144111 1.26834915424357 1.38744297154343 1.31003199029852 1.45294457105835 1.54821962489823 1.62463815766564 1.73182259323551 1.76854318690296 1.80228643513792 1.75861870212798 1.81022602295791 1.75961115060547 1.68021527240557 1.70204913891054 1.57799307922319 1.4916500616808 1.39042031697592 1.33484320223599 1.25048508164859 1.23758325144111
 1.24750773621609 1.28621322683855 1.31598668116351 1.29812260856853 1.35568462026346 1.43508049846337 1.52142351600576 1.66830589067558 1.75266401126298 1.75464890821798 1.62662305462064 1.6563965089456 1.66731344219809 1.69311710261305 1.53928758860074 1.40034480175091 1.34576013548848 1.3259111659385 1.30804709334352 1.17406654888118 1.19391551843116
 1.25048508164859 1.20384000320615 1.30804709334352 1.2465152877386 1.33186585680349 1.37057134742595 1.35072237787597 1.48172557690581 1.56806859444821 1.59387225486318 1.66433609676559 1.5760081822682 1.63654753939562 1.51943861905077 1.45790681344584 1.34476768701098 1.3239262689835 1.30407729943353 1.24850018469359 1.20979469407114 1.2405605968736
 1.20483245168365 1.25842466946858 1.24750773621609 1.31697912964101 1.22765876666612 1.29514526313604 1.29514526313604 1.36064686265096 1.35270727483097 1.40034480175091 1.46882374669833 1.42019377130089 1.43111070455337 1.37454114133594 1.27827363901856 1.33385075375849 1.27033405119857 1.19093817299866 1.21773428189113 1.20384000320615 1.21177959102614
 1.26437936033357 1.18399103365617 1.19689286386366 1.21177959102614 1.26338691185608 1.27926608749606 1.27628874206356 1.32094892355101 1.31300933573102 1.35270727483097 1.34179034157848 1.36957889894845 1.34079789310098 1.33583565071349 1.29613771161354 1.25246997860359 1.22666631818862 1.21574938493613 1.25346242708109 1.22567386971112 1.18597593061117
 1.17605144583618 1.14429309455622 1.18002123974618 1.18597593061117 1.19193062147616 1.28522077836105 1.26735670576607 1.24750773621609 1.28422832988355 1.29216791770354 1.26735670576607 1.27529629358606 1.30705464486602 1.30804709334352 1.22666631818862 1.25147753012609 1.18796082756617 1.25445487555859 1.20284755472865 1.23162856057611 1.21674183341363
 1.15521002780871 1.19590041538616 1.19193062147616 1.23262100905361 1.21574938493613 1.2465152877386 1.26239446337858 1.21674183341363 1.28224343292855 1.20582490016115 1.26437936033357 1.25743222099108 1.2425454938286 1.32094892355101 1.26934160272107 1.19490796690866 1.25544732403609 1.16612696106119 1.12345167652875 1.1631496156287 1.17704389431368

