 1.12146677957375 1.0748217011313 1.0787914950413 1.04008600441885 1.07382925265381 1.04901804071634 1.01229744704888 1.05001048919383 1.0787914950413 1.06688211331131 0.979546647291417 1.07382925265381 1.02222193182387 1.10261025850127 1.01626724095888 1.01527479248138 1.05795007701382 1.07283680417631 1.03512376203135 1.13337616130373 1.09070087677128
 1.12940636739374 1.01825213791387 1.09467067068128 1.03909355594135 1.02321438030137 1.07085190722131 1.08673108286129 0.994433374453901 1.04405579832884 1.07184435569881 1.01328989552638 1.05596518005883 1.05596518005883 1.01626724095888 1.02023703486887 1.09665556763628 1.10360270697877 1.04008600441885 1.04405579832884 1.09566311915878 1.12940636739374
 1.06886701026631 1.08474618590629 1.09864046459128 1.08871597981629 1.00535030770639 1.06390476787882 1.03512376203135 1.05199538614883 1.02817662268886 1.0758141496088 1.08573863438379 1.06092742244632 1.03313886507635 1.02916907116636 1.00535030770639 1.06489721635632 1.0758141496088 1.06886701026631 1.11650453718625 1.11054984632126 1.04604069528384
 1.06787456178881 1.10261025850127 1.12146677957375 1.06489721635632 1.01527479248138 1.11054984632126 1.00237296227389 1.08276128895129 1.06390476787882 1.05199538614883 1.05795007701382 1.06985945874381 1.07085190722131 1.05199538614883 1.03710865898635 1.05894252549132 1.03810110746385 1.06588966483381 1.11848943414125 1.06291231940132 1.03810110746385
 1.04703314376134 1.04604069528384 1.03313886507635 1.01229744704888 1.07184435569881 1.06291231940132 1.12345167652875 1.04405579832884 1.01527479248138 1.02222193182387 1.07382925265381 1.04604069528384 1.02817662268886 1.05993497396882 1.02321438030137 1.03413131355385 1.02321438030137 1.06291231940132 1.04207090137384 1.06291231940132 1.09764801611378
 1.05596518005883 1.08673108286129 1.13039881587124 1.09169332524878 1.05993497396882 1.05596518005883 1.10261025850127 1.05398028310383 1.06092742244632 1.02321438030137 1.06787456178881 1.06291231940132 1.05497273158133 1.10757250088876 1.02619172573386 1.02817662268886 1.04703314376134 1.13734595521373 1.11054984632126 1.0768065980863 1.01527479248138
 1.03115396812136 1.08474618590629 1.09268577372628 1.04306334985134 1.04901804071634 1.07382925265381 1.08276128895129 1.09070087677128 1.06588966483381 1.07382925265381 1.06688211331131 1.06390476787882 1.05795007701382 1.16711940953869 1.03611621050885 1.04405579832884 1.05199538614883 1.08474618590629 1.01328989552638 1.04405579832884 1.0768065980863
 1.05993497396882 1.12742147043874 1.02222193182387 1.08871597981629 1.01130499857138 1.05795007701382 1.12642902196124 1.03909355594135 1.05100293767133 1.09367822220378 1.11948188261875 1.10360270697877 1.03710865898635 1.05100293767133 1.10558760393377 1.09864046459128 1.10062536154627 1.11352719175376 1.0817688404738 1.09864046459128 1.0758141496088
 1.11551208870875 1.07382925265381 1.05199538614883 1.07283680417631 1.10261025850127 1.07085190722131 1.04703314376134 1.06688211331131 1.0758141496088 1.06291231940132 1.11650453718625 1.10558760393377 1.02916907116636 1.14032330064622 1.05596518005883 1.0768065980863 1.05596518005883 1.09467067068128 1.08673108286129 1.08375373742879 1.0748217011313
 1.0748217011313 1.05199538614883 1.06390476787882 1.06092742244632 1.10757250088876 1.08970842829379 1.0758141496088 1.09070087677128 1.10261025850127 1.10658005241127 1.06390476787882 1.12047433109625 1.10161781002377 1.13039881587124 1.04802559223884 1.13337616130373 1.16513451258369 1.10360270697877 1.12642902196124 1.07184435569881 1.02817662268886
 1.11154229479876 1.10757250088876 1.09367822220378 1.09467067068128 1.07283680417631 1.08673108286129 1.16513451258369 1.00535030770639 1.04703314376134 1.07382925265381 1.0807763919963 1.09665556763628 1.14032330064622 1.15223268237621 1.04604069528384 1.04802559223884 1.05993497396882 1.09367822220378 1.06191987092382 1.10558760393377 1.09566311915878

