FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Sunday, July 21, 2024 19:58:40 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.02
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.0525
A_AXIS_MAX= 0.0525
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.0525
B_AXIS_MAX= 0.0525
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 384756
DEA_SIDEDNESS= Both Sides
BeginData
 0.457999998951252 0.420799999036432 0.427999999019946 0.430799999013534 0.413199999053835 0.407999999065742 0.423199999030937 0.396399999092304 0.373199999145427 0.375199999140848 0.400799999082229 0.413999999052003 0.445999998978729 0.412399999055667 0.402399999078565 0.404399999073985 0.427599999020862 0.446399998977813 0.439999998992468 0.457999998951252 0.481999998896296
 0.455599998956747 0.44119999898972 0.424799999027273 0.415599999048339 0.411599999057499 0.416399999046508 0.395199999095051 0.398799999086808 0.381999999125277 0.380399999128941 0.375599999139932 0.383599999121613 0.387599999112454 0.394399999096883 0.403999999074901 0.416799999045592 0.429199999017198 0.423599999030021 0.439999998992468 0.433599999007123 0.439599998993384
 0.436799998999795 0.455199998957663 0.409999999061162 0.402799999077649 0.389999999106958 0.374399999142679 0.379199999131688 0.365999999161914 0.377199999136268 0.375599999139932 0.374799999141763 0.371599999149091 0.347199999204962 0.361199999172905 0.38719999911337 0.408399999064826 0.407599999066658 0.400799999082229 0.453999998960411 0.433999999006207 0.433599999007123
 0.418799999041012 0.379199999131688 0.409599999062078 0.393199999099631 0.3763999991381 0.344799999210458 0.355999999184812 0.323599999259002 0.339999999221449 0.34799999920313 0.315199999278236 0.334399999234272 0.325199999255338 0.331999999239767 0.32639999925259 0.367999999157334 0.371999999148175 0.393999999097799 0.39799999908864 0.425199999026357 0.453199998962243
 0.409199999062994 0.406399999069406 0.431199999012618 0.387999999111538 0.359999999175653 0.321199999264497 0.309199999291975 0.318799999269993 0.312399999284647 0.3135999992819 0.307599999295638 0.310399999289227 0.327999999248926 0.308799999292891 0.327199999250758 0.319199999269077 0.363999999166493 0.387599999112454 0.388799999109706 0.437599998997964 0.426399999023609
 0.410399999060246 0.380799999128025 0.380399999128941 0.359599999176569 0.341999999216869 0.330399999243431 0.299199999314873 0.279999999358837 0.27639999936708 0.290399999335023 0.281199999356089 0.268399999385399 0.280799999357005 0.305599999300218 0.295199999324032 0.310799999288311 0.340399999220533 0.353199999191223 0.377599999135352 0.419199999040096 0.421599999034601
 0.391599999103295 0.381999999125277 0.385599999117034 0.335999999230608 0.309999999290143 0.336399999229692 0.275599999368912 0.255599999414708 0.251999999422952 0.244399999440355 0.265999999390894 0.282799999352426 0.267199999388147 0.279199999360669 0.305599999300218 0.314799999279152 0.315999999276404 0.343199999214121 0.368399999156418 0.385999999116118 0.379999999129856
 0.415199999049255 0.401599999080397 0.370799999150923 0.320399999266329 0.314399999280068 0.305999999299302 0.281599999355173 0.25479999941654 0.242799999444018 0.21919999949806 0.218799999498975 0.24199999944585 0.247199999433943 0.249999999427531 0.286399999344182 0.296399999321284 0.323999999258086 0.350799999196719 0.380799999128025 0.390799999105127 0.394399999096883
 0.395199999095051 0.396799999091388 0.371599999149091 0.345199999209542 0.303999999303882 0.301199999310293 0.268399999385399 0.259199999406465 0.225599999483404 0.233599999465085 0.209999999519126 0.216799999503555 0.233599999465085 0.247599999433027 0.249599999428447 0.277199999365249 0.293599999327696 0.332799999237935 0.368799999155502 0.376799999137184 0.385999999116118
 0.392799999100547 0.361199999172905 0.357199999182064 0.341599999217785 0.307199999296554 0.291999999331359 0.25479999941654 0.231199999470581 0.231599999469665 0.20639999952737 0.200799999540193 0.229199999475161 0.212399999513631 0.247199999433943 0.238799999453178 0.277199999365249 0.286399999344182 0.337999999226028 0.372799999146343 0.385599999117034 0.413999999052003
 0.414399999051087 0.380399999128941 0.362799999169241 0.330799999242515 0.287599999341435 0.289199999337771 0.250799999425699 0.223999999487068 0.230399999472413 0.214799999508135 0.203599999533782 0.20639999952737 0.215999999505387 0.233199999466001 0.261999999400054 0.289599999336855 0.297599999318537 0.313199999282816 0.371599999149091 0.39799999908864 0.407999999065742
 0.371199999150007 0.373999999143595 0.355999999184812 0.315999999276404 0.302399999307545 0.26559999939181 0.259999999404633 0.237199999456842 0.2231999994889 0.211599999515463 0.207599999524622 0.209199999520958 0.219999999496228 0.2231999994889 0.262799999398222 0.289999999335939 0.318399999270909 0.334399999234272 0.371999999148175 0.381599999126193 0.390399999106043
 0.413199999053835 0.391199999104211 0.359199999177484 0.297199999319452 0.329199999246179 0.268399999385399 0.275999999367996 0.247599999433027 0.251199999424784 0.237199999456842 0.206799999526454 0.229999999473329 0.233199999466001 0.241599999446766 0.264799999393642 0.278399999362501 0.338399999225112 0.332399999238851 0.349199999200383 0.394399999096883 0.392799999100547
 0.410399999060246 0.385999999116118 0.353599999190307 0.367199999159166 0.322799999260833 0.281599999355173 0.255599999414708 0.271199999378987 0.231999999468749 0.250399999426615 0.237199999456842 0.238399999454094 0.255599999414708 0.255999999413792 0.267599999387231 0.29399999932678 0.332399999238851 0.350799999196719 0.391999999102379 0.398399999087724 0.400799999082229
 0.422399999032769 0.381599999126193 0.397199999090472 0.32639999925259 0.322399999261749 0.294399999325864 0.299199999314873 0.284799999347846 0.27239999937624 0.267999999386315 0.245199999438523 0.270399999380819 0.259199999406465 0.275199999369828 0.291999999331359 0.281599999355173 0.346799999205878 0.364799999164662 0.370799999150923 0.393999999097799 0.409999999061162
 0.427199999021778 0.403999999074901 0.387999999111538 0.348399999202214 0.338799999224197 0.325999999253506 0.2959999993222 0.318399999270909 0.29399999932678 0.277599999364333 0.282799999352426 0.289599999336855 0.280799999357005 0.304399999302966 0.312399999284647 0.329999999244347 0.332799999237935 0.363199999168325 0.385599999117034 0.393599999098715 0.415999999047423
 0.431999999010787 0.413199999053835 0.40879999906391 0.362799999169241 0.375999999139016 0.360399999174737 0.32639999925259 0.314799999279152 0.308799999292891 0.29399999932678 0.312399999284647 0.305199999301134 0.314799999279152 0.313199999282816 0.312799999283731 0.333199999237019 0.353999999189391 0.400799999082229 0.377199999136268 0.41759999904376 0.440799998990636
