 0.373199999145427 0.333199999237019 0.304399999302966 0.263199999397306 0.235199999461422 0.197999999546605 0.156799999640948 0.133199999694989 0.101199999768265 0.0819999998122305 0.0571999998690194 0.0795999998177262 0.105999999757273 0.133599999694073 0.163999999624461 0.194799999553932 0.213199999511799 0.27239999937624 0.299999999313041 0.349999999198551 0.374399999142679
 0.355999999184812 0.325599999254422 0.306399999298386 0.255199999415624 0.232399999467833 0.189199999566756 0.173599999602478 0.136799999686745 0.121599999721551 0.0855999998039869 0.0771999998232219 0.0879999997984912 0.0979999997755925 0.140399999678502 0.151199999653771 0.202799999535613 0.227199999479741 0.264399999394558 0.294799999324948 0.362399999170157 0.375999999139016
 0.382399999124361 0.349599999199467 0.2959999993222 0.25279999942112 0.235599999460506 0.205599999529202 0.189999999564924 0.167199999617133 0.141599999675754 0.100799999769181 0.0963999997792563 0.111999999743534 0.138399999683081 0.142399999673922 0.174399999600646 0.19159999956126 0.232399999467833 0.26159999940097 0.290399999335023 0.361999999171073 0.384799999118865
 0.383999999120697 0.378799999132604 0.301199999310293 0.263199999397306 0.257199999411045 0.2231999994889 0.180799999585991 0.17079999960889 0.139999999679418 0.136399999687661 0.133199999694989 0.14319999967209 0.151599999652855 0.155199999644612 0.200399999541109 0.204799999531034 0.250399999426615 0.27439999937166 0.29399999932678 0.346399999206794 0.376799999137184
 0.393999999097799 0.349199999200383 0.320799999265413 0.276799999366165 0.247599999433027 0.228399999476993 0.205199999530118 0.182799999581411 0.173199999603394 0.166399999618965 0.156399999641864 0.165199999621713 0.181599999584159 0.195599999552101 0.211199999516379 0.230399999472413 0.231999999468749 0.287999999340519 0.325599999254422 0.377599999135352 0.39599999909322
 0.385599999117034 0.367199999159166 0.333599999236104 0.314399999280068 0.279199999360669 0.238399999454094 0.22119999949348 0.2231999994889 0.186399999573167 0.185199999575915 0.189999999564924 0.205599999529202 0.193199999557596 0.21039999951821 0.214399999509051 0.257999999409213 0.264799999393642 0.299199999314873 0.338399999225112 0.370399999151839 0.411199999058415
 0.406399999069406 0.385199999117949 0.340399999220533 0.322799999260833 0.272799999375324 0.275599999368912 0.250799999425699 0.236799999457758 0.237599999455926 0.23799999945501 0.22519999948432 0.217999999500807 0.215599999506303 0.222799999489816 0.248799999430279 0.253999999418372 0.270799999379903 0.309199999291975 0.3587999991784 0.390799999105127 0.401999999079481
 0.403199999076733 0.401999999079481 0.367999999157334 0.355599999185728 0.315199999278236 0.294799999324948 0.274799999370744 0.267199999388147 0.266799999389063 0.245199999438523 0.274799999370744 0.25479999941654 0.272799999375324 0.279599999359753 0.293199999328612 0.297199999319452 0.295599999323116 0.322799999260833 0.358399999179316 0.383999999120697 0.423999999029105
 0.423999999029105 0.406399999069406 0.36759999915825 0.368399999156418 0.333599999236104 0.318399999270909 0.321999999262665 0.311199999287395 0.30479999930205 0.294399999325864 0.297599999318537 0.306399999298386 0.307999999294723 0.323599999259002 0.338399999225112 0.304399999302966 0.341999999216869 0.350399999197635 0.391199999104211 0.421199999035516 0.432799999008955
 0.442799998986057 0.431599999011702 0.394399999096883 0.371999999148175 0.374799999141763 0.360399999174737 0.346399999206794 0.353199999191223 0.350399999197635 0.333199999237019 0.353999999189391 0.333999999235188 0.3587999991784 0.36559999916283 0.371999999148175 0.370399999151839 0.370799999150923 0.423199999030937 0.411999999056583 0.414799999050171 0.414799999050171
 0.471999998919194 0.424399999028189 0.424799999027273 0.410399999060246 0.402399999078565 0.390399999106043 0.385199999117949 0.396399999092304 0.375199999140848 0.386399999115202 0.391599999103295 0.38719999911337 0.38719999911337 0.402399999078565 0.389999999106958 0.407199999067574 0.37839999913352 0.426799999022694 0.421599999034601 0.401999999079481 0.449199998971402

