 0.267999999386315 0.197599999547521 0.148399999660183 0.133199999694989 0.107199999754526 0.0879999997984912 0.0683999998433728 0.0563999998708513 0.0483999998891703 0.0451999998964979 0.0355999999184807 0.0375999999139009 0.0451999998964979 0.0547999998745151 0.0647999998516163 0.0751999998278016 0.0995999997719287 0.119199999727047 0.167599999616217 0.193199999557596 0.275199999369828
 0.268799999384483 0.193199999557596 0.141599999675754 0.131999999697737 0.0907999997920796 0.0795999998177262 0.0663999998479525 0.0527999998790948 0.0531999998781789 0.0431999999010776 0.0447999998974138 0.0419999999038255 0.0515999998818427 0.0523999998800108 0.0687999998424568 0.0827999998103986 0.105599999758189 0.126799999709644 0.139999999679418 0.199199999543857 0.271599999378071
 0.253599999419288 0.203999999532866 0.160799999631788 0.132799999695905 0.105599999758189 0.0935999997856679 0.0747999998287176 0.0687999998424568 0.0531999998781789 0.04639999989375 0.045999999894666 0.0475999998910022 0.0491999998873384 0.0595999998635237 0.0679999998442887 0.0983999997746765 0.103999999761853 0.1303999997014 0.14319999967209 0.207199999525538 0.249599999428447
 0.276799999366165 0.205599999529202 0.159199999635452 0.132399999696821 0.116799999732543 0.0899999997939115 0.0715999998360452 0.0727999998332973 0.0607999998607758 0.0535999998772629 0.0559999998717672 0.0591999998644396 0.0595999998635237 0.0627999998561961 0.0735999998314654 0.0887999997966593 0.115199999736207 0.131999999697737 0.163999999624461 0.205199999530118 0.275999999367996
 0.279999999358837 0.209599999520042 0.161199999630872 0.147599999662015 0.111199999745366 0.122399999719719 0.094399999783836 0.0795999998177262 0.0675999998452047 0.0675999998452047 0.0607999998607758 0.0655999998497844 0.0683999998433728 0.0723999998342133 0.0875999997994072 0.10759999975361 0.111999999743534 0.14319999967209 0.164399999623545 0.222399999490732 0.257599999410129
 0.285599999346014 0.229599999474245 0.172399999605226 0.145599999666594 0.133599999694073 0.115999999734375 0.116399999733459 0.0959999997801722 0.0951999997820041 0.0931999997865839 0.0879999997984912 0.0851999998049029 0.094399999783836 0.086399999802155 0.101999999766433 0.111999999743534 0.125999999711476 0.154799999645528 0.173199999603394 0.232399999467833 0.281599999355173
 0.293599999327696 0.235199999461422 0.18759999957042 0.159599999634536 0.133199999694989 0.134799999691325 0.106399999756357 0.117199999731627 0.110399999747198 0.103199999763685 0.103599999762769 0.101199999768265 0.112399999742618 0.0983999997746765 0.129599999703232 0.124799999714224 0.149599999657435 0.164399999623545 0.205999999528286 0.216799999503555 0.308399999293807
 0.309199999291975 0.249999999427531 0.214799999508135 0.186799999572251 0.168799999613469 0.156399999641864 0.136399999687661 0.121199999722467 0.129199999704148 0.121999999720635 0.127199999708728 0.1303999997014 0.12639999971056 0.143599999671174 0.145599999666594 0.158799999636368 0.175199999598814 0.18959999956584 0.210799999517294 0.241199999447682 0.317999999271824
 0.320399999266329 0.247199999433943 0.227599999478825 0.199599999542941 0.179999999587823 0.17879999959057 0.168399999614385 0.17279999960431 0.175599999597898 0.158799999636368 0.154799999645528 0.156799999640948 0.1579999996382 0.172399999605226 0.163999999624461 0.180399999586907 0.197999999546605 0.192399999559428 0.225999999482488 0.259599999405549 0.318799999269993
 0.374799999141763 0.293199999328612 0.258399999408297 0.244799999439439 0.248799999430279 0.243599999442187 0.212799999512715 0.199599999542941 0.217599999501723 0.199199999543857 0.190399999564008 0.198799999544773 0.205999999528286 0.219599999497144 0.207999999523706 0.21919999949806 0.237199999456842 0.262799999398222 0.265199999392726 0.300399999312125 0.359599999176569
 0.384399999119781 0.35679999918298 0.345599999208626 0.330399999243431 0.289599999336855 0.293599999327696 0.289999999335939 0.280399999357921 0.257999999409213 0.259599999405549 0.260399999403717 0.255199999415624 0.27639999936708 0.275599999368912 0.308399999293807 0.287999999340519 0.320799999265413 0.325599999254422 0.330399999243431 0.346399999206794 0.398799999086808

