FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Sunday, July 21, 2024 06:28:39 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.0525
A_AXIS_MAX= 0.0525
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.0525
B_AXIS_MAX= 0.0525
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 203153
DEA_SIDEDNESS= Both Sides
BeginData
 0.416399999046508 0.365199999163746 0.327599999249842 0.325599999254422 0.301999999308461 0.287199999342351 0.279199999360669 0.275199999369828 0.289599999336855 0.290399999335023 0.286799999343266 0.27639999936708 0.278399999362501 0.289199999337771 0.28319999935151 0.275999999367996 0.316799999274572 0.33719999922786 0.365999999161914 0.373599999144511 0.39799999908864
 0.365199999163746 0.318799999269993 0.288399999339603 0.281999999354258 0.265999999390894 0.240799999448598 0.217999999500807 0.201999999537445 0.20639999952737 0.213599999510883 0.207999999523706 0.199599999542941 0.185599999574999 0.183599999579579 0.219999999496228 0.235199999461422 0.257199999411045 0.257199999411045 0.294799999324948 0.310399999289227 0.36759999915825
 0.350399999197635 0.273599999373492 0.260799999402801 0.255599999414708 0.229599999474245 0.197599999547521 0.195199999553017 0.194399999554848 0.17279999960431 0.157599999639116 0.150399999655603 0.156799999640948 0.162799999627209 0.18959999956584 0.19159999956126 0.219999999496228 0.231599999469665 0.242799999444018 0.272799999375324 0.286399999344182 0.331599999240683
 0.314399999280068 0.280399999357921 0.238399999454094 0.220399999495312 0.202399999536529 0.186399999573167 0.173199999603394 0.161199999630872 0.146399999664762 0.134799999691325 0.125199999713308 0.150399999655603 0.146799999663847 0.151599999652855 0.167999999615301 0.185199999575915 0.207999999523706 0.222799999489816 0.25279999942112 0.267599999387231 0.333999999235188
 0.313999999280984 0.242799999444018 0.24199999944585 0.208799999521874 0.17679999959515 0.171999999606142 0.154799999645528 0.138799999682166 0.12439999971514 0.115999999734375 0.127599999707812 0.108799999750862 0.1303999997014 0.138799999682166 0.132399999696821 0.171599999607058 0.165199999621713 0.195199999553017 0.231599999469665 0.23599999945959 0.299999999313041
 0.287599999341435 0.243599999442187 0.222799999489816 0.175599999597898 0.155199999644612 0.143599999671174 0.125999999711476 0.113199999740786 0.109199999749946 0.0991999997728446 0.0775999998223059 0.0999999997710127 0.0987999997737606 0.121199999722467 0.135199999690409 0.146799999663847 0.164399999623545 0.17879999959057 0.199999999542025 0.246799999434859 0.292399999330444
 0.289999999335939 0.2231999994889 0.188799999567672 0.162399999628124 0.157199999640032 0.138399999683081 0.108399999751778 0.102799999764601 0.0895999997948274 0.0871999998003231 0.0819999998122305 0.0839999998076507 0.0915999997902477 0.0931999997865839 0.114399999738038 0.125599999712392 0.14519999966751 0.164799999622629 0.205999999528286 0.235599999460506 0.271999999377156
 0.278399999362501 0.203199999534698 0.180399999586907 0.160399999632704 0.125599999712392 0.121199999722467 0.101599999767349 0.0879999997984912 0.0675999998452047 0.0611999998598599 0.0555999998726832 0.0647999998516163 0.0723999998342133 0.0803999998158943 0.102799999764601 0.127199999708728 0.12439999971514 0.152799999650107 0.187199999571336 0.212399999513631 0.302399999307545
 0.27239999937624 0.218799999498975 0.167999999615301 0.141999999674838 0.132399999696821 0.101199999768265 0.0839999998076507 0.061999999858028 0.0559999998717672 0.0491999998873384 0.0487999998882543 0.0507999998836746 0.0555999998726832 0.0715999998360452 0.0975999997765084 0.100799999769181 0.118799999727963 0.139599999680334 0.150799999654687 0.200799999540193 0.301199999310293
 0.294799999324948 0.18759999957042 0.165199999621713 0.137199999685829 0.111999999743534 0.0975999997765084 0.0819999998122305 0.0675999998452047 0.0551999998735991 0.0423999999029095 0.0415999999047414 0.0535999998772629 0.0495999998864224 0.0615999998589439 0.0759999998259697 0.0987999997737606 0.126799999709644 0.14119999967667 0.15599999964278 0.195199999553017 0.265199999392726
 0.287999999340519 0.192399999559428 0.149999999656519 0.132399999696821 0.124799999714224 0.101599999767349 0.0811999998140624 0.0607999998607758 0.0499999998855065 0.0447999998974138 0.0351999999193966 0.0411999999056574 0.0479999998900862 0.0671999998461206 0.0815999998131464 0.0979999997755925 0.11359999973987 0.114799999737123 0.145599999666594 0.192399999559428 0.286799999343266
 0.281999999354258 0.196799999549353 0.161599999629956 0.127999999706896 0.109999999748114 0.0971999997774244 0.0791999998186421 0.062399999857112 0.0515999998818427 0.0447999998974138 0.0387999999111531 0.0447999998974138 0.0495999998864224 0.0711999998369611 0.0727999998332973 0.107199999754526 0.121199999722467 0.129199999704148 0.159199999635452 0.195599999552101 0.2959999993222
 0.282399999353342 0.211199999516379 0.171199999607974 0.152799999650107 0.124799999714224 0.110799999746282 0.0891999997957434 0.0663999998479525 0.0559999998717672 0.0415999999047414 0.0507999998836746 0.0495999998864224 0.0491999998873384 0.0727999998332973 0.0811999998140624 0.104799999760021 0.12439999971514 0.135199999690409 0.160799999631788 0.190399999564008 0.284399999348762
 0.26559999939181 0.213599999510883 0.178399999591486 0.145999999665678 0.12439999971514 0.106399999756357 0.0999999997710127 0.0815999998131464 0.0683999998433728 0.0611999998598599 0.0659999998488685 0.0691999998415409 0.0727999998332973 0.0835999998085667 0.0963999997792563 0.119199999727047 0.143599999671174 0.161599999629956 0.165599999620797 0.205999999528286 0.261199999401885
 0.287199999342351 0.22519999948432 0.200799999540193 0.17479999959973 0.143599999671174 0.133199999694989 0.0987999997737606 0.0971999997774244 0.0915999997902477 0.0963999997792563 0.0835999998085667 0.07799999982139 0.0923999997884158 0.0879999997984912 0.112799999741702 0.135999999688577 0.150399999655603 0.17079999960889 0.183999999578663 0.218399999499891 0.275999999367996
 0.306399999298386 0.257199999411045 0.20839999952279 0.182399999582327 0.171599999607058 0.147199999662931 0.131199999699569 0.121599999721551 0.105199999759105 0.094399999783836 0.0811999998140624 0.0955999997810882 0.111199999745366 0.113999999738954 0.133999999693157 0.152799999650107 0.149599999657435 0.171599999607058 0.201999999537445 0.224399999486152 0.301999999308461
 0.287599999341435 0.257599999410129 0.217199999502639 0.199199999543857 0.185999999574083 0.177999999592402 0.151999999651939 0.130799999700485 0.11359999973987 0.111999999743534 0.106399999756357 0.119199999727047 0.125599999712392 0.132799999695905 0.148799999659267 0.160799999631788 0.175199999598814 0.206799999526454 0.233599999465085 0.247999999432111 0.303199999305714
 0.321999999262665 0.286799999343266 0.239599999451346 0.254399999417456 0.205199999530118 0.173599999602478 0.166799999618049 0.154399999646443 0.135599999689493 0.138399999683081 0.137999999683997 0.134399999692241 0.132399999696821 0.157199999640032 0.173599999602478 0.183599999579579 0.198799999544773 0.233199999466001 0.238799999453178 0.27239999937624 0.330799999242515
 0.350399999197635 0.301199999310293 0.264799999393642 0.249999999427531 0.236399999458674 0.20639999952737 0.194399999554848 0.182799999581411 0.155599999643696 0.159199999635452 0.153599999648275 0.165599999620797 0.173599999602478 0.181999999583243 0.185999999574083 0.210799999517294 0.235199999461422 0.244799999439439 0.257999999409213 0.309599999291059 0.345599999208626
 0.364399999165577 0.32639999925259 0.276799999366165 0.273199999374408 0.241599999446766 0.25479999941654 0.219599999497144 0.211999999514547 0.215999999505387 0.181999999583243 0.195599999552101 0.188399999568588 0.193999999555764 0.205999999528286 0.225999999482488 0.242399999444934 0.250799999425699 0.288399999339603 0.30279999930663 0.323599999259002 0.39599999909322
 0.412799999054751 0.371199999150007 0.358399999179316 0.319599999268161 0.2959999993222 0.291999999331359 0.271599999378071 0.293199999328612 0.297599999318537 0.271199999378987 0.277199999365249 0.283999999349678 0.275599999368912 0.287199999342351 0.297599999318537 0.305599999300218 0.32639999925259 0.317999999271824 0.349199999200383 0.392799999100547 0.416399999046508

