FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Sunday, July 21, 2024 11:10:20 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.008
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.0525
A_AXIS_MAX= 0.0525
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.0525
B_AXIS_MAX= 0.0525
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 281382
DEA_SIDEDNESS= Both Sides
BeginData
 0.454399998959495 0.429199999017198 0.419999999038264 0.39799999908864 0.389999999106958 0.359999999175653 0.369199999154586 0.33719999922786 0.372799999146343 0.360799999173821 0.361599999171989 0.3587999991784 0.371599999149091 0.373599999144511 0.353599999190307 0.368799999155502 0.398399999087724 0.405599999071237 0.409999999061162 0.435999999001627 0.463999998937513
 0.41079999905933 0.392399999101463 0.402799999077649 0.373199999145427 0.339199999223281 0.342399999215953 0.330799999242515 0.333599999236104 0.325199999255338 0.30279999930663 0.305599999300218 0.302399999307545 0.313999999280984 0.320399999266329 0.330399999243431 0.356399999183896 0.323599999259002 0.389999999106958 0.404799999073069 0.408399999064826 0.433599999007123
 0.387599999112454 0.361199999172905 0.339599999222365 0.329599999245263 0.314799999279152 0.286799999343266 0.297999999317621 0.28319999935151 0.277599999364333 0.27639999936708 0.265999999390894 0.264799999393642 0.249999999427531 0.266399999389978 0.267199999388147 0.286399999344182 0.306399999298386 0.321999999262665 0.349199999200383 0.390799999105127 0.41079999905933
 0.394399999096883 0.341599999217785 0.343199999214121 0.2959999993222 0.276799999366165 0.235599999460506 0.246399999435775 0.223599999487984 0.217999999500807 0.221599999492564 0.21039999951821 0.222799999489816 0.225999999482488 0.233999999464169 0.235599999460506 0.249999999427531 0.279199999360669 0.290399999335023 0.323199999259917 0.362799999169241 0.398799999086808
 0.370799999150923 0.353999999189391 0.315999999276404 0.280799999357005 0.241199999447682 0.229999999473329 0.202799999535613 0.20639999952737 0.195199999553017 0.183199999580495 0.188399999568588 0.166399999618965 0.182399999582327 0.185599999574999 0.21039999951821 0.238399999454094 0.249599999428447 0.261199999401885 0.30279999930663 0.350799999196719 0.398799999086808
 0.385599999117034 0.339199999223281 0.2959999993222 0.260799999402801 0.223999999487068 0.212799999512715 0.192799999558512 0.160399999632704 0.155199999644612 0.14319999967209 0.145599999666594 0.152399999651023 0.1579999996382 0.165599999620797 0.20439999953195 0.201199999539277 0.207199999525538 0.246399999435775 0.310799999288311 0.345199999209542 0.373999999143595
 0.375999999139016 0.323599999259002 0.267199999388147 0.220399999495312 0.220799999494396 0.194399999554848 0.163999999624461 0.143599999671174 0.138799999682166 0.121999999720635 0.10959999974903 0.126799999709644 0.134799999691325 0.148799999659267 0.167199999617133 0.171999999606142 0.212399999513631 0.224799999485236 0.278799999361585 0.355199999186644 0.36959999915367
 0.34399999921229 0.334399999234272 0.26359999939639 0.220399999495312 0.195999999551185 0.180399999586907 0.152399999651023 0.117999999729795 0.116799999732543 0.0971999997774244 0.0883999997975753 0.086399999802155 0.119999999725215 0.122799999718804 0.14319999967209 0.168799999613469 0.194399999554848 0.244399999440355 0.271199999378987 0.333999999235188 0.371599999149091
 0.369199999154586 0.323999999258086 0.274799999370744 0.238799999453178 0.179199999589655 0.143599999671174 0.125199999713308 0.107999999752694 0.0867999998012391 0.0771999998232219 0.0731999998323814 0.0763999998250538 0.0827999998103986 0.100399999770097 0.130799999700485 0.167199999617133 0.186799999572251 0.226399999481572 0.267599999387231 0.314399999280068 0.362799999169241
 0.363999999166493 0.323199999259917 0.258799999407381 0.215599999506303 0.177199999594234 0.158399999637284 0.131999999697737 0.0955999997810882 0.0663999998479525 0.0607999998607758 0.0471999998919181 0.0555999998726832 0.0755999998268857 0.0991999997728446 0.10959999974903 0.155599999643696 0.177999999592402 0.230399999472413 0.269599999382651 0.32439999925717 0.374799999141763
