 0.325523100619637 0.30468168259216 0.25009701632972 0.252081913284717 0.21436887113976 0.186580313769791 0.171693586607308 0.153829514012328 0.0962675023173928 0.0982523992723905 0.0585544601724348 0.0903128114523994 0.137950338372346 0.140927683804843 0.157799307922324 0.215361319617259 0.237195186122234 0.222308458959751 0.238187634599733 0.296742094772168 0.328500446052133
 0.330485343007131 0.288802506952177 0.266968640447201 0.262006398059707 0.260021501104709 0.188565210724789 0.152837065534829 0.153829514012328 0.170701138129809 0.116116471867371 0.0764185327674149 0.0863430175424038 0.120086265777366 0.137950338372346 0.18757276224729 0.222308458959751 0.252081913284717 0.24116498003223 0.258036604149711 0.280862919132186 0.302696785637162
 0.326515549097136 0.284832713042181 0.279870470654687 0.272923331312195 0.24116498003223 0.201467040932274 0.1786407259498 0.149859720102333 0.144897477714838 0.120086265777366 0.124056059687362 0.113139126434874 0.159784204877322 0.180625622904798 0.183602968337295 0.210399077229764 0.212383974184762 0.233225392212239 0.298726991727166 0.33147779148463 0.343387173214617
 0.366213488197092 0.299719440204665 0.266968640447201 0.255059258717214 0.255059258717214 0.227270701347245 0.170701138129809 0.177648277472301 0.159784204877322 0.180625622904798 0.153829514012328 0.158791756399823 0.18757276224729 0.195512350067281 0.188565210724789 0.209406628752266 0.240172531554731 0.256051707194713 0.25009701632972 0.307659028024656 0.342394724737118
 0.390032251657066 0.325523100619637 0.309643924979654 0.268953537402199 0.281855367609685 0.25009701632972 0.229255598302243 0.19650479854478 0.190550107679787 0.165738895742315 0.140927683804843 0.208414180274767 0.154821962489827 0.195512350067281 0.207421731797268 0.222308458959751 0.251089464807219 0.268953537402199 0.334455136917127 0.314606167367149 0.314606167367149
 0.385070009269571 0.318575961277144 0.272923331312195 0.307659028024656 0.25902905262721 0.245134773942225 0.233225392212239 0.234217840689738 0.182610519859796 0.18757276224729 0.19650479854478 0.19650479854478 0.207421731797268 0.229255598302243 0.213376422662261 0.279870470654687 0.293764749339672 0.282847816087184 0.318575961277144 0.326515549097136 0.335447585394626
 0.400949184909554 0.356289003422103 0.321553306709641 0.295749646294669 0.266968640447201 0.263991295014704 0.247119670897223 0.270938434357197 0.233225392212239 0.226278252869747 0.213376422662261 0.224293355914749 0.251089464807219 0.235210289167236 0.268953537402199 0.271930882834696 0.262006398059707 0.315598615844648 0.30468168259216 0.330485343007131 0.39499449404456
 0.394002045567061 0.371175730584586 0.372168179062085 0.326515549097136 0.318575961277144 0.314606167367149 0.287810058474678 0.271930882834696 0.246127222419724 0.247119670897223 0.264983743492203 0.270938434357197 0.240172531554731 0.265976191969702 0.301704337159663 0.305674131069659 0.307659028024656 0.332470239962129 0.354304106467105 0.404918978819549 0.443624469442007
 0.447594263352002 0.402934081864552 0.344379621692116 0.363236142764595 0.312621270412151 0.298726991727166 0.269945985879698 0.298726991727166 0.274908228267192 0.2679610889247 0.298726991727166 0.247119670897223 0.273915779789693 0.262998846537205 0.305674131069659 0.27689312522219 0.356289003422103 0.337432482349624 0.396979390999558 0.388047354702068 0.44064712400951
 0.467443232901981 0.437669778577013 0.393009597089562 0.34040982778212 0.337432482349624 0.337432482349624 0.343387173214617 0.308651476502155 0.284832713042181 0.284832713042181 0.296742094772168 0.307659028024656 0.30468168259216 0.329492894529632 0.326515549097136 0.339417379304621 0.379115318404578 0.392017148612064 0.392017148612064 0.434692433144517 0.462480990514486
 0.534929729371906 0.460496093559488 0.441639572487009 0.428737742279523 0.404918978819549 0.365221039719593 0.317583512799645 0.317583512799645 0.336440033872125 0.347356967124613 0.335447585394626 0.312621270412151 0.34040982778212 0.364228591242094 0.343387173214617 0.338424930827122 0.380107766882077 0.418813257504534 0.409881221207044 0.48629975397446 0.538899523281902

