FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Monday, July 01, 2024 08:45:50 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.05
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 62545
DEA_SIDEDNESS= Both Sides
BeginData
 0.262998846537205 0.237195186122234 0.18757276224729 0.191542556157286 0.177648277472301 0.170701138129809 0.141920132282342 0.161769101832319 0.158791756399823 0.176655828994802 0.165738895742315 0.16970868965231 0.145889926192337 0.156806859444825 0.159784204877322 0.172686035084807 0.1786407259498 0.191542556157286 0.219331113527254 0.22330090743725 0.275900676744691
 0.242157428509729 0.236202737644735 0.211391525707263 0.184595416814794 0.189557659202288 0.143905029237339 0.134972992939849 0.167723792697313 0.153829514012328 0.139935235327344 0.144897477714838 0.128025853597357 0.149859720102333 0.153829514012328 0.153829514012328 0.168716241174811 0.165738895742315 0.182610519859796 0.207421731797268 0.183602968337295 0.254066810239715
 0.210399077229764 0.171693586607308 0.1786407259498 0.165738895742315 0.155814410967326 0.139935235327344 0.16077665335482 0.184595416814794 0.135965441417348 0.152837065534829 0.143905029237339 0.148867271624834 0.134972992939849 0.141920132282342 0.145889926192337 0.16077665335482 0.145889926192337 0.163753998787317 0.184595416814794 0.198489695499778 0.198489695499778
 0.194519901589782 0.175663380517304 0.155814410967326 0.145889926192337 0.162761550309818 0.128025853597357 0.122071162732364 0.144897477714838 0.124056059687362 0.115124023389872 0.133980544462351 0.12604095664236 0.124056059687362 0.118101368822368 0.128025853597357 0.16077665335482 0.136957889894847 0.167723792697313 0.147874823147335 0.161769101832319 0.18757276224729
 0.179633174427299 0.146882374669836 0.171693586607308 0.16970868965231 0.142912580759841 0.166731344219814 0.114131574912373 0.111154229479876 0.115124023389872 0.122071162732364 0.110161781002377 0.108176884047379 0.136957889894847 0.143905029237339 0.149859720102333 0.154821962489827 0.133980544462351 0.141920132282342 0.154821962489827 0.164746447264816 0.21436887113976
 0.167723792697313 0.15184461705733 0.12604095664236 0.138942786849845 0.118101368822368 0.120086265777366 0.0992448477498894 0.122071162732364 0.0972599507948917 0.102222193182386 0.109169332524878 0.108176884047379 0.116116471867371 0.119093817299867 0.112146677957375 0.122071162732364 0.12604095664236 0.125048508164861 0.150852168579832 0.170701138129809 0.176655828994802
 0.154821962489827 0.174670932039805 0.167723792697313 0.120086265777366 0.150852168579832 0.137950338372346 0.102222193182386 0.109169332524878 0.0932901568848961 0.0873354660199027 0.103214641659885 0.107184435569881 0.0992448477498894 0.120086265777366 0.138942786849845 0.132988095984852 0.140927683804843 0.159784204877322 0.130010750552355 0.122071162732364 0.143905029237339
 0.184595416814794 0.152837065534829 0.147874823147335 0.120086265777366 0.125048508164861 0.108176884047379 0.113139126434874 0.0893203629749005 0.0883279144974016 0.0883279144974016 0.0893203629749005 0.0714562903799204 0.084358120587406 0.0863430175424038 0.12604095664236 0.103214641659885 0.128025853597357 0.144897477714838 0.158791756399823 0.147874823147335 0.168716241174811
 0.177648277472301 0.132988095984852 0.163753998787317 0.137950338372346 0.123063611209863 0.116116471867371 0.106191987092382 0.084358120587406 0.0793958781999115 0.0853505690649049 0.0714562903799204 0.0674864964699248 0.0784034297224127 0.0774109812449138 0.0952750538398939 0.109169332524878 0.104207090137384 0.118101368822368 0.158791756399823 0.141920132282342 0.192535004634785
 0.170701138129809 0.162761550309818 0.140927683804843 0.106191987092382 0.124056059687362 0.106191987092382 0.0972599507948917 0.0823732236324082 0.0833656721099071 0.0625242540824303 0.0823732236324082 0.0704638419024215 0.0764185327674149 0.0853505690649049 0.0873354660199027 0.0982523992723905 0.121078714254865 0.143905029237339 0.118101368822368 0.148867271624834 0.159784204877322
 0.150852168579832 0.120086265777366 0.144897477714838 0.144897477714838 0.104207090137384 0.110161781002377 0.0893203629749005 0.0853505690649049 0.0803883266774104 0.0774109812449138 0.075426084289916 0.0724487388574193 0.0704638419024215 0.0774109812449138 0.0903128114523994 0.0982523992723905 0.112146677957375 0.146882374669836 0.144897477714838 0.146882374669836 0.142912580759841
 0.156806859444825 0.139935235327344 0.147874823147335 0.150852168579832 0.120086265777366 0.0853505690649049 0.0803883266774104 0.094282605362395 0.0833656721099071 0.0893203629749005 0.0774109812449138 0.0774109812449138 0.0813807751549093 0.0704638419024215 0.0982523992723905 0.105199538614883 0.110161781002377 0.118101368822368 0.133980544462351 0.144897477714838 0.167723792697313
 0.154821962489827 0.182610519859796 0.146882374669836 0.123063611209863 0.120086265777366 0.0972599507948917 0.0913052599298983 0.0823732236324082 0.0833656721099071 0.0704638419024215 0.0813807751549093 0.0744336358124171 0.0615318056049315 0.0962675023173928 0.0922977084073972 0.108176884047379 0.108176884047379 0.125048508164861 0.15184461705733 0.144897477714838 0.155814410967326
 0.183602968337295 0.127033405119858 0.141920132282342 0.127033405119858 0.12604095664236 0.114131574912373 0.100237296227388 0.0982523992723905 0.0684789449474237 0.0853505690649049 0.0684789449474237 0.0764185327674149 0.084358120587406 0.110161781002377 0.103214641659885 0.122071162732364 0.128025853597357 0.132988095984852 0.159784204877322 0.127033405119858 0.157799307922324
 0.201467040932274 0.182610519859796 0.143905029237339 0.139935235327344 0.113139126434874 0.124056059687362 0.111154229479876 0.120086265777366 0.0992448477498894 0.0823732236324082 0.0992448477498894 0.0764185327674149 0.0873354660199027 0.118101368822368 0.103214641659885 0.115124023389872 0.131995647507353 0.154821962489827 0.138942786849845 0.143905029237339 0.149859720102333
 0.170701138129809 0.174670932039805 0.154821962489827 0.140927683804843 0.147874823147335 0.134972992939849 0.129018302074856 0.114131574912373 0.118101368822368 0.114131574912373 0.0972599507948917 0.0922977084073972 0.11710892034487 0.11710892034487 0.109169332524878 0.142912580759841 0.144897477714838 0.141920132282342 0.154821962489827 0.16970868965231 0.1786407259498
 0.184595416814794 0.155814410967326 0.131995647507353 0.15184461705733 0.141920132282342 0.146882374669836 0.130010750552355 0.154821962489827 0.130010750552355 0.11710892034487 0.115124023389872 0.121078714254865 0.113139126434874 0.132988095984852 0.130010750552355 0.127033405119858 0.16077665335482 0.145889926192337 0.159784204877322 0.167723792697313 0.134972992939849
 0.217346216572257 0.181618071382297 0.171693586607308 0.168716241174811 0.152837065534829 0.156806859444825 0.116116471867371 0.158791756399823 0.120086265777366 0.140927683804843 0.128025853597357 0.115124023389872 0.131995647507353 0.125048508164861 0.144897477714838 0.141920132282342 0.161769101832319 0.165738895742315 0.148867271624834 0.168716241174811 0.209406628752266
 0.204444386364771 0.201467040932274 0.174670932039805 0.157799307922324 0.181618071382297 0.138942786849845 0.153829514012328 0.143905029237339 0.140927683804843 0.128025853597357 0.131995647507353 0.137950338372346 0.131003199029854 0.162761550309818 0.136957889894847 0.152837065534829 0.161769101832319 0.186580313769791 0.148867271624834 0.195512350067281 0.222308458959751
 0.275900676744691 0.216353768094758 0.191542556157286 0.174670932039805 0.156806859444825 0.143905029237339 0.162761550309818 0.15184461705733 0.132988095984852 0.135965441417348 0.148867271624834 0.150852168579832 0.165738895742315 0.15184461705733 0.165738895742315 0.171693586607308 0.182610519859796 0.16970868965231 0.206429283319769 0.238187634599733 0.210399077229764
 0.2679610889247 0.220323562004753 0.21436887113976 0.199482143977277 0.193527453112283 0.167723792697313 0.143905029237339 0.177648277472301 0.166731344219814 0.198489695499778 0.191542556157286 0.132988095984852 0.173678483562306 0.132988095984852 0.16077665335482 0.182610519859796 0.191542556157286 0.20543683484227 0.231240495257241 0.23223294373474 0.277885573699689

