 0.145889926192337 0.107184435569881 0.107184435569881 0.0853505690649049 0.0724487388574193 0.0734411873349182 0.0605393571274326 0.0535922177849403 0.0416828360549536 0.0267961088924701 0.0109169332524878 0.0258036604149713 0.0416828360549536 0.037713042144958 0.065501599514927 0.0605393571274326 0.0982523992723905 0.0813807751549093 0.125048508164861 0.119093817299867 0.155814410967326
 0.140927683804843 0.109169332524878 0.0952750538398939 0.0922977084073972 0.0922977084073972 0.0645091510374281 0.0605393571274326 0.056569563217437 0.0456526299649491 0.0486299753974458 0.0347356967124613 0.0396979390999558 0.0426752845324525 0.0496224238749447 0.0496224238749447 0.0714562903799204 0.0803883266774104 0.102222193182386 0.115124023389872 0.139935235327344 0.147874823147335
 0.15184461705733 0.134972992939849 0.125048508164861 0.101229744704887 0.0813807751549093 0.0744336358124171 0.0615318056049315 0.0446601814874502 0.0595469086499337 0.065501599514927 0.0446601814874502 0.0516073208299425 0.046645078442448 0.0615318056049315 0.0645091510374281 0.0625242540824303 0.0903128114523994 0.110161781002377 0.101229744704887 0.137950338372346 0.121078714254865
 0.157799307922324 0.124056059687362 0.113139126434874 0.11710892034487 0.075426084289916 0.0645091510374281 0.0903128114523994 0.0575620116949359 0.0595469086499337 0.0545846662624392 0.0535922177849403 0.0506148723524436 0.0506148723524436 0.0694713934249226 0.0645091510374281 0.0863430175424038 0.0972599507948917 0.104207090137384 0.110161781002377 0.129018302074856 0.141920132282342
 0.147874823147335 0.104207090137384 0.111154229479876 0.112146677957375 0.0952750538398939 0.0823732236324082 0.0833656721099071 0.0595469086499337 0.0585544601724348 0.0635167025599292 0.0535922177849403 0.0674864964699248 0.0694713934249226 0.0873354660199027 0.0734411873349182 0.0913052599298983 0.11710892034487 0.106191987092382 0.145889926192337 0.122071162732364 0.138942786849845
 0.140927683804843 0.152837065534829 0.131995647507353 0.109169332524878 0.119093817299867 0.107184435569881 0.101229744704887 0.0793958781999115 0.0793958781999115 0.0645091510374281 0.0744336358124171 0.0694713934249226 0.0823732236324082 0.0962675023173928 0.056569563217437 0.107184435569881 0.102222193182386 0.107184435569881 0.12604095664236 0.11710892034487 0.158791756399823
 0.144897477714838 0.143905029237339 0.142912580759841 0.127033405119858 0.119093817299867 0.106191987092382 0.0982523992723905 0.0922977084073972 0.0972599507948917 0.0784034297224127 0.103214641659885 0.0873354660199027 0.0863430175424038 0.109169332524878 0.0833656721099071 0.113139126434874 0.121078714254865 0.138942786849845 0.143905029237339 0.140927683804843 0.171693586607308
 0.173678483562306 0.15184461705733 0.139935235327344 0.141920132282342 0.130010750552355 0.125048508164861 0.114131574912373 0.113139126434874 0.0932901568848961 0.0992448477498894 0.100237296227388 0.103214641659885 0.0913052599298983 0.0853505690649049 0.132988095984852 0.127033405119858 0.114131574912373 0.150852168579832 0.143905029237339 0.149859720102333 0.182610519859796
 0.170701138129809 0.181618071382297 0.150852168579832 0.144897477714838 0.11710892034487 0.132988095984852 0.122071162732364 0.108176884047379 0.12604095664236 0.127033405119858 0.121078714254865 0.102222193182386 0.110161781002377 0.103214641659885 0.124056059687362 0.137950338372346 0.136957889894847 0.164746447264816 0.152837065534829 0.164746447264816 0.150852168579832
 0.1786407259498 0.1786407259498 0.154821962489827 0.141920132282342 0.142912580759841 0.16077665335482 0.147874823147335 0.127033405119858 0.125048508164861 0.127033405119858 0.122071162732364 0.114131574912373 0.144897477714838 0.11710892034487 0.146882374669836 0.137950338372346 0.125048508164861 0.153829514012328 0.172686035084807 0.183602968337295 0.18757276224729
 0.19650479854478 0.184595416814794 0.166731344219814 0.176655828994802 0.181618071382297 0.155814410967326 0.141920132282342 0.131003199029854 0.131003199029854 0.149859720102333 0.142912580759841 0.138942786849845 0.142912580759841 0.149859720102333 0.150852168579832 0.15184461705733 0.190550107679787 0.194519901589782 0.168716241174811 0.200474592454776 0.224293355914749

