 0.632189680166799 0.572642771516865 0.562718286741876 0.536914626326904 0.512103414389431 0.485307305496961 0.485307305496961 0.49523179027195 0.453548954216996 0.455533851171994 0.463473438991985 0.469428129856978 0.451564057261998 0.485307305496961 0.491261996361954 0.552793801966887 0.487292202451959 0.556763595876882 0.555771147399383 0.560733389786878 0.59546908649934
 0.559740941309379 0.582567256291854 0.572642771516865 0.551801353489388 0.500194032659445 0.535922177849405 0.480345063109466 0.485307305496961 0.459503645081989 0.49523179027195 0.481337511586965 0.467443232901981 0.493246893316952 0.47736771767697 0.468435681379479 0.533937280894407 0.571650323039366 0.545846662624394 0.563710735219375 0.561725838264377 0.584552153246852
 0.597453983454338 0.575620116949362 0.573635219994364 0.548824008056891 0.521035450686922 0.493246893316952 0.509126068956935 0.454541402694495 0.452556505739497 0.445609366397005 0.489277099406957 0.472405475289475 0.48629975397446 0.49523179027195 0.465458335946983 0.476375269199471 0.483322408541963 0.525005244596917 0.570657874561867 0.56768052912937 0.59546908649934
 0.60440112279683 0.561725838264377 0.583559704769353 0.553786250444386 0.570657874561867 0.524012796119418 0.50416382656944 0.489277099406957 0.511110965911933 0.436677330099514 0.499201584181946 0.496224238749449 0.448586711829501 0.505156275046939 0.499201584181946 0.497216687226948 0.507141172001937 0.564703183696874 0.56768052912937 0.544854214146895 0.629212334734303
 0.606386019751828 0.58653705020185 0.591499292589344 0.569665426084368 0.534929729371906 0.553786250444386 0.53195238393941 0.492254444839453 0.525005244596917 0.464465887469484 0.505156275046939 0.505156275046939 0.50416382656944 0.514088311344429 0.521035450686922 0.543861765669396 0.541876868714399 0.56768052912937 0.577605013904359 0.590506844111845 0.598446431931836
 0.642114164941788 0.601423777364333 0.589514395634346 0.579589910859357 0.547831559579392 0.543861765669396 0.519050553731924 0.505156275046939 0.494239341794451 0.542869317191898 0.52202789916442 0.510118517434434 0.492254444839453 0.50416382656944 0.557756044354381 0.536914626326904 0.554778698921884 0.568672977606869 0.544854214146895 0.627227437779305 0.621272746914311
 0.6311972316893 0.587529498679348 0.548824008056891 0.621272746914311 0.571650323039366 0.551801353489388 0.536914626326904 0.574627668471863 0.583559704769353 0.518058105254425 0.518058105254425 0.510118517434434 0.546839111101893 0.550808905011889 0.525005244596917 0.577605013904359 0.594476638021841 0.581574807814355 0.609363365184324 0.574627668471863 0.640129267986791
 0.637151922554294 0.647076407329283 0.56768052912937 0.588521947156847 0.561725838264377 0.608370916706826 0.536914626326904 0.562718286741876 0.572642771516865 0.557756044354381 0.561725838264377 0.523020347641919 0.537907074804403 0.557756044354381 0.574627668471863 0.554778698921884 0.573635219994364 0.577605013904359 0.642114164941788 0.629212334734303 0.637151922554294
 0.625242540824307 0.618295401481815 0.627227437779305 0.630204783211802 0.618295401481815 0.584552153246852 0.54981645653439 0.591499292589344 0.584552153246852 0.555771147399383 0.514088311344429 0.612340710616821 0.571650323039366 0.60440112279683 0.542869317191898 0.550808905011889 0.601423777364333 0.582567256291854 0.626234989301806 0.655015995149274 0.662955582969265
 0.673872516221753 0.602416225841832 0.593484189544342 0.657993340581771 0.608370916706826 0.630204783211802 0.562718286741876 0.579589910859357 0.605393571274329 0.574627668471863 0.62226519539181 0.591499292589344 0.577605013904359 0.583559704769353 0.599438880409335 0.645091510374285 0.602416225841832 0.628219886256804 0.630204783211802 0.616310504526817 0.624250092346808
 0.645091510374285 0.614325607571819 0.660970686014268 0.635167025599296 0.60440112279683 0.590506844111845 0.620280298436812 0.594476638021841 0.602416225841832 0.588521947156847 0.609363365184324 0.610355813661823 0.598446431931836 0.609363365184324 0.637151922554294 0.601423777364333 0.626234989301806 0.687766794906738 0.646083958851784 0.657000892104272 0.671887619266756

