FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Monday, July 01, 2024 20:11:50 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.1
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 395331
DEA_SIDEDNESS= Both Sides
BeginData
 0.859460381514049 0.800905921341614 0.869384866289038 0.908090356911496 0.93190912037147 0.923969532551478 0.952750538398947 0.909082805388995 0.891218732794014 0.876332005631531 0.910075253866494 0.944810950578955 0.960690126218938 0.855490587604054 0.892211181271513 0.903128114524001 0.876332005631531 0.918014841686485 0.859460381514049 0.855490587604054 0.848543448261561
 0.827702030234084 0.966644817083931 0.908090356911496 0.983516441201413 0.898165872136507 0.899158320614006 0.965652368606433 0.956720332308942 0.924961981028977 0.855490587604054 0.899158320614006 0.892211181271513 0.919007290163984 0.919007290163984 0.903128114524001 0.857475484559052 0.898165872136507 0.859460381514049 0.930916671893971 0.900150769091505 0.897173423659008
 0.823732236324089 0.912060150821491 0.841596308919069 0.914045047776489 0.932901568848969 0.863430175424045 0.888241387361518 0.883279144974023 0.906105459956498 0.884271593451522 0.935878914281465 0.887248938884019 0.901143217569004 0.86839241781154 0.874347108676533 0.935878914281465 0.887248938884019 0.876332005631531 0.889233835839017 0.857475484559052 0.890226284316516
 0.897173423659008 0.962675023173936 0.89518852670401 0.898165872136507 0.864422623901544 0.881294248019025 0.844573654351566 0.850528345216559 0.846558551306564 0.883279144974023 0.887248938884019 0.889233835839017 0.883279144974023 0.900150769091505 0.880301799541526 0.879309351064028 0.926946877983975 0.807853060684106 0.880301799541526 0.873354660199034 0.866407520856542
 0.957712780786441 0.906105459956498 0.887248938884019 0.911067702343993 0.872362211721535 0.882286696496524 0.932901568848969 0.859460381514049 0.847550999784062 0.920992187118982 0.89518852670401 0.821747339369091 0.846558551306564 0.879309351064028 0.861445278469047 0.918014841686485 0.955727883831443 0.93190912037147 0.907097908433997 0.911067702343993 0.898165872136507
 0.950765641443949 0.89518852670401 0.954735435353945 0.866407520856542 0.914045047776489 0.883279144974023 0.902135666046502 0.84953589673906 0.914045047776489 0.870377314766537 0.914045047776489 0.819762442414093 0.824724684801588 0.825717133279086 0.84953589673906 0.94084115666896 0.899158320614006 0.905113011478999 0.914045047776489 0.943818502101457 0.910075253866494
 0.890226284316516 0.911067702343993 0.908090356911496 0.93190912037147 0.891218732794014 0.899158320614006 0.905113011478999 0.921984635596481 0.9041205630015 0.899158320614006 0.819762442414093 0.844573654351566 0.909082805388995 0.88625649040652 0.889233835839017 0.889233835839017 0.922977084073979 0.887248938884019 0.914045047776489 0.851520793694058 0.921984635596481
 0.898165872136507 0.947788296011452 0.889233835839017 0.925954429506476 0.929924223416472 0.903128114524001 0.902135666046502 0.834649169576577 0.835641618054076 0.820754890891592 0.83167182414408 0.854498139126555 0.817777545459095 0.87732445410903 0.857475484559052 0.84953589673906 0.915037496253988 0.915037496253988 0.901143217569004 0.891218732794014 0.897173423659008
 0.937863811236463 0.900150769091505 0.873354660199034 0.919007290163984 0.893203629749012 0.892211181271513 0.85846793303655 0.842588757396568 0.810830406116603 0.857475484559052 0.804875715251609 0.846558551306564 0.827702030234084 0.911067702343993 0.815792648504097 0.876332005631531 0.883279144974023 0.927939326461474 0.94084115666896 0.946795847533953 0.982523992723914
 0.920992187118982 0.925954429506476 0.896180975181509 0.899158320614006 0.874347108676533 0.844573654351566 0.817777545459095 0.855490587604054 0.826709581756585 0.859460381514049 0.84953589673906 0.884271593451522 0.811822854594102 0.848543448261561 0.84060386044157 0.844573654351566 0.898165872136507 0.894196078226511 0.896180975181509 0.905113011478999 0.935878914281465
 0.892211181271513 0.920992187118982 0.885264041929021 0.876332005631531 0.903128114524001 0.889233835839017 0.870377314766537 0.878316902586529 0.865415072379043 0.815792648504097 0.902135666046502 0.789988988089126 0.818769993936594 0.847550999784062 0.833656721099078 0.850528345216559 0.87732445410903 0.88625649040652 0.887248938884019 0.935878914281465 0.998403168363897
 0.912060150821491 0.946795847533953 0.917022393208986 0.88625649040652 0.888241387361518 0.871369763244036 0.860452829991548 0.846558551306564 0.772124915494145 0.885264041929021 0.828694478711583 0.837626515009073 0.841596308919069 0.804875715251609 0.930916671893971 0.902135666046502 0.9041205630015 0.880301799541526 0.937863811236463 0.918014841686485 0.884271593451522
 0.923969532551478 0.896180975181509 0.851520793694058 0.909082805388995 0.884271593451522 0.882286696496524 0.839611411964071 0.865415072379043 0.890226284316516 0.845566102829065 0.896180975181509 0.814800200026598 0.834649169576577 0.85846793303655 0.821747339369091 0.897173423659008 0.893203629749012 0.833656721099078 0.885264041929021 0.899158320614006 0.892211181271513
 0.989471132066406 0.883279144974023 0.914045047776489 0.9041205630015 0.920992187118982 0.875339557154032 0.854498139126555 0.856483036081553 0.861445278469047 0.847550999784062 0.903128114524001 0.832664272621579 0.855490587604054 0.835641618054076 0.84953589673906 0.817777545459095 0.856483036081553 0.890226284316516 0.880301799541526 0.88625649040652 0.906105459956498
 0.9041205630015 0.902135666046502 0.926946877983975 0.930916671893971 0.937863811236463 0.891218732794014 0.863430175424045 0.878316902586529 0.835641618054076 0.863430175424045 0.857475484559052 0.881294248019025 0.847550999784062 0.896180975181509 0.838618963486572 0.869384866289038 0.911067702343993 0.922977084073979 0.898165872136507 0.93190912037147 0.905113011478999
 0.910075253866494 0.926946877983975 0.887248938884019 0.974584404903923 0.89518852670401 0.878316902586529 0.953742986876446 0.896180975181509 0.861445278469047 0.899158320614006 0.829686927189082 0.842588757396568 0.817777545459095 0.920992187118982 0.94084115666896 0.919999738641483 0.866407520856542 0.965652368606433 0.897173423659008 0.944810950578955 0.900150769091505
 0.903128114524001 0.891218732794014 0.912060150821491 0.952750538398947 0.892211181271513 0.863430175424045 0.927939326461474 0.872362211721535 0.888241387361518 0.838618963486572 0.926946877983975 0.908090356911496 0.850528345216559 0.875339557154032 0.88625649040652 0.869384866289038 0.917022393208986 0.882286696496524 0.869384866289038 0.878316902586529 0.9041205630015
 0.85846793303655 0.896180975181509 0.923969532551478 0.842588757396568 0.885264041929021 0.909082805388995 0.905113011478999 0.899158320614006 0.909082805388995 0.927939326461474 0.879309351064028 0.887248938884019 0.894196078226511 0.857475484559052 0.909082805388995 0.914045047776489 0.892211181271513 0.939848708191461 0.912060150821491 0.894196078226511 0.914045047776489
 0.925954429506476 0.888241387361518 0.948780744488951 0.866407520856542 0.915037496253988 0.884271593451522 0.955727883831443 0.915037496253988 0.944810950578955 0.885264041929021 0.88625649040652 0.872362211721535 0.928931774938973 0.929924223416472 0.928931774938973 0.909082805388995 0.928931774938973 0.832664272621579 0.956720332308942 0.894196078226511 0.870377314766537
 0.89518852670401 0.921984635596481 0.878316902586529 0.952750538398947 0.923969532551478 0.884271593451522 0.894196078226511 0.912060150821491 0.891218732794014 0.851520793694058 0.923969532551478 0.878316902586529 0.894196078226511 0.873354660199034 0.951758089921448 0.899158320614006 0.906105459956498 0.885264041929021 0.953742986876446 0.933894017326467 0.891218732794014
 0.896180975181509 0.884271593451522 0.896180975181509 0.899158320614006 0.879309351064028 0.876332005631531 0.915037496253988 0.876332005631531 0.888241387361518 0.883279144974023 0.907097908433997 0.897173423659008 0.916029944731487 0.929924223416472 0.957712780786441 0.94977319296645 0.870377314766537 0.884271593451522 0.9041205630015 0.821747339369091 0.865415072379043

