 0.224293355914749 0.21436887113976 0.188565210724789 0.15184461705733 0.124056059687362 0.0913052599298983 0.0972599507948917 0.0893203629749005 0.0803883266774104 0.0674864964699248 0.0863430175424038 0.102222193182386 0.0992448477498894 0.0823732236324082 0.0913052599298983 0.113139126434874 0.133980544462351 0.161769101832319 0.221316010482252 0.222308458959751 0.258036604149711
 0.268953537402199 0.211391525707263 0.185587865292292 0.163753998787317 0.132988095984852 0.109169332524878 0.0913052599298983 0.0813807751549093 0.0903128114523994 0.0813807751549093 0.0903128114523994 0.0853505690649049 0.0853505690649049 0.084358120587406 0.0922977084073972 0.094282605362395 0.137950338372346 0.147874823147335 0.184595416814794 0.23223294373474 0.264983743492203
 0.274908228267192 0.234217840689738 0.18757276224729 0.174670932039805 0.122071162732364 0.100237296227388 0.0982523992723905 0.0932901568848961 0.0764185327674149 0.0823732236324082 0.0774109812449138 0.0694713934249226 0.101229744704887 0.0992448477498894 0.101229744704887 0.112146677957375 0.136957889894847 0.164746447264816 0.195512350067281 0.251089464807219 0.258036604149711
 0.291779852384674 0.240172531554731 0.191542556157286 0.182610519859796 0.134972992939849 0.127033405119858 0.103214641659885 0.107184435569881 0.0922977084073972 0.0784034297224127 0.0893203629749005 0.0873354660199027 0.0992448477498894 0.0932901568848961 0.109169332524878 0.105199538614883 0.150852168579832 0.155814410967326 0.233225392212239 0.234217840689738 0.282847816087184
 0.303689234114661 0.269945985879698 0.220323562004753 0.181618071382297 0.179633174427299 0.120086265777366 0.107184435569881 0.108176884047379 0.0972599507948917 0.0913052599298983 0.0893203629749005 0.0823732236324082 0.0833656721099071 0.122071162732364 0.0972599507948917 0.158791756399823 0.166731344219814 0.164746447264816 0.227270701347245 0.266968640447201 0.291779852384674
 0.33147779148463 0.291779852384674 0.260021501104709 0.210399077229764 0.179633174427299 0.159784204877322 0.138942786849845 0.110161781002377 0.120086265777366 0.118101368822368 0.111154229479876 0.121078714254865 0.115124023389872 0.124056059687362 0.134972992939849 0.156806859444825 0.202459489409773 0.19650479854478 0.216353768094758 0.262006398059707 0.306666579547157
 0.33147779148463 0.296742094772168 0.248112119374722 0.217346216572257 0.195512350067281 0.200474592454776 0.174670932039805 0.149859720102333 0.138942786849845 0.113139126434874 0.113139126434874 0.123063611209863 0.122071162732364 0.101229744704887 0.181618071382297 0.19650479854478 0.185587865292292 0.203451937887272 0.255059258717214 0.306666579547157 0.325523100619637
 0.314606167367149 0.323538203664639 0.288802506952177 0.296742094772168 0.222308458959751 0.211391525707263 0.213376422662261 0.184595416814794 0.139935235327344 0.156806859444825 0.163753998787317 0.150852168579832 0.163753998787317 0.182610519859796 0.208414180274767 0.212383974184762 0.240172531554731 0.261013949582208 0.292772300862173 0.320560858232142 0.323538203664639
 0.36819838515209 0.358273900377101 0.284832713042181 0.295749646294669 0.235210289167236 0.234217840689738 0.212383974184762 0.233225392212239 0.204444386364771 0.180625622904798 0.206429283319769 0.204444386364771 0.203451937887272 0.22330090743725 0.221316010482252 0.261013949582208 0.293764749339672 0.262006398059707 0.327507997574635 0.337432482349624 0.371175730584586
 0.376137972972081 0.360258797332098 0.373160627539584 0.32254575518714 0.318575961277144 0.283840264564683 0.266968640447201 0.262998846537205 0.253074361762216 0.23223294373474 0.236202737644735 0.22330090743725 0.245134773942225 0.242157428509729 0.25009701632972 0.287810058474678 0.296742094772168 0.282847816087184 0.337432482349624 0.385070009269571 0.432707536189519
 0.479352614631967 0.401941633387053 0.344379621692116 0.338424930827122 0.307659028024656 0.307659028024656 0.292772300862173 0.27689312522219 0.273915779789693 0.255059258717214 0.235210289167236 0.251089464807219 0.258036604149711 0.278878022177188 0.295749646294669 0.301704337159663 0.312621270412151 0.358273900377101 0.393009597089562 0.397971839477057 0.421790602937031

