 0.339417379304621 0.329492894529632 0.256051707194713 0.207421731797268 0.206429283319769 0.171693586607308 0.130010750552355 0.123063611209863 0.0992448477498894 0.0803883266774104 0.0516073208299425 0.0674864964699248 0.106191987092382 0.129018302074856 0.130010750552355 0.167723792697313 0.203451937887272 0.255059258717214 0.256051707194713 0.33147779148463 0.353311657989606
 0.369190833629589 0.310636373457153 0.28582516151968 0.243149876987227 0.225285804392248 0.185587865292292 0.152837065534829 0.119093817299867 0.0803883266774104 0.0615318056049315 0.0635167025599292 0.0883279144974016 0.0962675023173928 0.130010750552355 0.138942786849845 0.207421731797268 0.209406628752266 0.207421731797268 0.289794955429676 0.308651476502155 0.364228591242094
 0.338424930827122 0.337432482349624 0.296742094772168 0.252081913284717 0.217346216572257 0.203451937887272 0.158791756399823 0.154821962489827 0.108176884047379 0.0913052599298983 0.0913052599298983 0.102222193182386 0.131003199029854 0.140927683804843 0.156806859444825 0.182610519859796 0.219331113527254 0.24116498003223 0.264983743492203 0.315598615844648 0.338424930827122
 0.384077560792072 0.367205936674591 0.297734543249667 0.256051707194713 0.200474592454776 0.197497247022279 0.18757276224729 0.176655828994802 0.127033405119858 0.127033405119858 0.109169332524878 0.12604095664236 0.130010750552355 0.158791756399823 0.191542556157286 0.216353768094758 0.236202737644735 0.248112119374722 0.328500446052133 0.335447585394626 0.384077560792072
 0.382092663837074 0.382092663837074 0.30468168259216 0.262998846537205 0.248112119374722 0.219331113527254 0.174670932039805 0.172686035084807 0.153829514012328 0.140927683804843 0.142912580759841 0.150852168579832 0.180625622904798 0.1786407259498 0.195512350067281 0.198489695499778 0.222308458959751 0.268953537402199 0.305674131069659 0.317583512799645 0.392017148612064
 0.383085112314573 0.371175730584586 0.319568409754643 0.282847816087184 0.243149876987227 0.286817609997179 0.215361319617259 0.184595416814794 0.167723792697313 0.189557659202288 0.179633174427299 0.172686035084807 0.182610519859796 0.216353768094758 0.282847816087184 0.224293355914749 0.271930882834696 0.297734543249667 0.339417379304621 0.354304106467105 0.345372070169615
 0.409881221207044 0.416828360549536 0.357281451899602 0.310636373457153 0.300711888682164 0.271930882834696 0.249104567852221 0.221316010482252 0.185587865292292 0.238187634599733 0.221316010482252 0.209406628752266 0.220323562004753 0.25009701632972 0.240172531554731 0.263991295014704 0.316591064322147 0.327507997574635 0.367205936674591 0.378122869927079 0.387054906224569
 0.476375269199471 0.40392653034205 0.404918978819549 0.310636373457153 0.338424930827122 0.303689234114661 0.255059258717214 0.256051707194713 0.24116498003223 0.255059258717214 0.220323562004753 0.263991295014704 0.25902905262721 0.269945985879698 0.289794955429676 0.293764749339672 0.351326761034608 0.354304106467105 0.372168179062085 0.448586711829501 0.468435681379479
 0.491261996361954 0.439654675532011 0.41385101511704 0.343387173214617 0.353311657989606 0.319568409754643 0.332470239962129 0.28582516151968 0.299719440204665 0.269945985879698 0.284832713042181 0.263991295014704 0.277885573699689 0.282847816087184 0.297734543249667 0.330485343007131 0.384077560792072 0.38606245774707 0.429730190757022 0.43171508771202 0.452556505739497
 0.481337511586965 0.475382820721972 0.432707536189519 0.390032251657066 0.36819838515209 0.34934186407961 0.371175730584586 0.314606167367149 0.310636373457153 0.319568409754643 0.33147779148463 0.325523100619637 0.315598615844648 0.325523100619637 0.372168179062085 0.358273900377101 0.398964287954556 0.37713042144958 0.459503645081989 0.462480990514486 0.468435681379479
 0.546839111101893 0.462480990514486 0.443624469442007 0.39499449404456 0.429730190757022 0.394002045567061 0.424767948369528 0.371175730584586 0.387054906224569 0.337432482349624 0.406903875774547 0.363236142764595 0.370183282107088 0.392017148612064 0.405911427297048 0.394002045567061 0.405911427297048 0.401941633387053 0.484314857019462 0.517065656776926 0.562718286741876

