 0.57661256542686 0.503171378091941 0.45851119660449 0.48629975397446 0.471413026811976 0.430722639234521 0.432707536189519 0.389039803179567 0.38606245774707 0.333462688439628 0.40392653034205 0.372168179062085 0.366213488197092 0.412858566639541 0.397971839477057 0.437669778577013 0.45851119660449 0.487292202451959 0.514088311344429 0.512103414389431 0.523020347641919
 0.533937280894407 0.545846662624394 0.539891971759401 0.481337511586965 0.456526299649493 0.420798154459532 0.441639572487009 0.411866118162042 0.392017148612064 0.395986942522059 0.394002045567061 0.369190833629589 0.399956736432055 0.400949184909554 0.404918978819549 0.404918978819549 0.432707536189519 0.508133620479436 0.534929729371906 0.545846662624394 0.547831559579392
 0.582567256291854 0.543861765669396 0.494239341794451 0.51309586286693 0.473397923766974 0.455533851171994 0.479352614631967 0.420798154459532 0.444616917919506 0.424767948369528 0.409881221207044 0.448586711829501 0.428737742279523 0.396979390999558 0.426752845324525 0.448586711829501 0.470420578334477 0.497216687226948 0.512103414389431 0.550808905011889 0.587529498679348
 0.574627668471863 0.53195238393941 0.542869317191898 0.498209135704447 0.48629975397446 0.474390372244473 0.427745293802024 0.423775499892029 0.408888772729545 0.42278305141453 0.401941633387053 0.437669778577013 0.439654675532011 0.460496093559488 0.442632020964508 0.476375269199471 0.419805705982033 0.497216687226948 0.492254444839453 0.528975038506913 0.599438880409335
 0.579589910859357 0.538899523281902 0.584552153246852 0.521035450686922 0.505156275046939 0.443624469442007 0.438662227054512 0.463473438991985 0.429730190757022 0.38606245774707 0.42278305141453 0.380107766882077 0.434692433144517 0.454541402694495 0.438662227054512 0.427745293802024 0.452556505739497 0.506148723524438 0.534929729371906 0.559740941309379 0.550808905011889
 0.597453983454338 0.603408674319331 0.532944832416908 0.516073208299427 0.525005244596917 0.48629975397446 0.482329960064464 0.467443232901981 0.467443232901981 0.423775499892029 0.438662227054512 0.404918978819549 0.466450784424482 0.490269547884455 0.452556505739497 0.494239341794451 0.478360166154469 0.585544601724351 0.571650323039366 0.559740941309379 0.614325607571819
 0.596461534976839 0.607378468229327 0.553786250444386 0.502178929614442 0.512103414389431 0.501186481136943 0.479352614631967 0.418813257504534 0.454541402694495 0.503171378091941 0.457518748126992 0.478360166154469 0.475382820721972 0.491261996361954 0.482329960064464 0.527982590029414 0.566688080651871 0.526990141551915 0.570657874561867 0.603408674319331 0.581574807814355
 0.630204783211802 0.597453983454338 0.560733389786878 0.58653705020185 0.555771147399383 0.556763595876882 0.519050553731924 0.491261996361954 0.472405475289475 0.525997693074416 0.521035450686922 0.478360166154469 0.483322408541963 0.489277099406957 0.512103414389431 0.527982590029414 0.538899523281902 0.552793801966887 0.583559704769353 0.609363365184324 0.635167025599296
 0.657000892104272 0.654023546671775 0.617302953004316 0.577605013904359 0.508133620479436 0.56768052912937 0.492254444839453 0.53195238393941 0.527982590029414 0.533937280894407 0.521035450686922 0.499201584181946 0.516073208299427 0.536914626326904 0.506148723524438 0.537907074804403 0.553786250444386 0.572642771516865 0.606386019751828 0.632189680166799 0.647076407329283
 0.719525146186703 0.684789449474241 0.582567256291854 0.610355813661823 0.591499292589344 0.56768052912937 0.577605013904359 0.57661256542686 0.48629975397446 0.571650323039366 0.537907074804403 0.515080759821928 0.554778698921884 0.5408844202369 0.566688080651871 0.511110965911933 0.628219886256804 0.564703183696874 0.614325607571819 0.612340710616821 0.654023546671775
 0.632189680166799 0.668910273834259 0.637151922554294 0.626234989301806 0.645091510374285 0.588521947156847 0.584552153246852 0.581574807814355 0.537907074804403 0.562718286741876 0.555771147399383 0.538899523281902 0.54981645653439 0.532944832416908 0.58653705020185 0.585544601724351 0.634174577121797 0.666925376879261 0.665932928401762 0.670895170789257 0.730442079439191

