FRED_DATA_FILE
FILETYPE= Grid2D
DATATYPE= Double
VERSION= 2
PHYSICAL_MEANING= Irradiance
TITLE= "Irradiance"
INFO= "Produced by Detector Entity Node:  "SNSPD" [21]"
DATAUNITS= "Power/Area"
FRED_FILENAME= "blackbody-studies.frd"
DATETIME= "Wednesday, July 17, 2024 02:24:22 (Central Daylight Time)"
ORIGIN_POSITION= 0 0 0.05
BINARY= FALSE
HOLE_VALUE= 1e+308
!------------------------------------------------------------------------
A_AXIS_MIN= -0.03333
A_AXIS_MAX= 0.03333
A_AXIS_DIM= 21
A_AXIS_LABEL= "Local X Axis"
A_AXIS_TYPE= Spatial
A_AXIS_UNITS= mm
A_AXIS_DIR= 1 0 0
!------------------------------------------------------------------------
B_AXIS_MIN= -0.03333
B_AXIS_MAX= 0.03333
B_AXIS_DIM= 21
B_AXIS_LABEL= "Local Y Axis"
B_AXIS_TYPE= Spatial
B_AXIS_UNITS= mm
B_AXIS_DIR= 0 1 0
!------------------------------------------------------------------------
DEA_TIMING= At Trace End
NUMBER_OF_RAYS_USED= 376505
DEA_SIDEDNESS= Both Sides
BeginData
 0.885264041929021 0.882286696496524 0.924961981028977 0.867399969334041 0.866407520856542 0.9041205630015 0.846558551306564 0.928931774938973 0.89518852670401 0.854498139126555 0.919999738641483 0.835641618054076 0.816785096981596 0.919007290163984 0.833656721099078 0.87732445410903 0.883279144974023 0.906105459956498 0.871369763244036 0.847550999784062 0.887248938884019
 0.908090356911496 0.878316902586529 0.854498139126555 0.864422623901544 0.808845509161605 0.875339557154032 0.893203629749012 0.869384866289038 0.834649169576577 0.833656721099078 0.863430175424045 0.84953589673906 0.823732236324089 0.783041848746633 0.841596308919069 0.818769993936594 0.903128114524001 0.870377314766537 0.937863811236463 0.884271593451522 0.891218732794014
 0.88625649040652 0.850528345216559 0.956720332308942 0.878316902586529 0.87732445410903 0.881294248019025 0.830679375666581 0.852513242171557 0.824724684801588 0.876332005631531 0.828694478711583 0.804875715251609 0.876332005631531 0.869384866289038 0.899158320614006 0.833656721099078 0.835641618054076 0.890226284316516 0.805868163729108 0.855490587604054 0.829686927189082
 0.928931774938973 0.882286696496524 0.88625649040652 0.826709581756585 0.851520793694058 0.876332005631531 0.821747339369091 0.82273978784659 0.879309351064028 0.845566102829065 0.869384866289038 0.854498139126555 0.843581205874067 0.814800200026598 0.827702030234084 0.816785096981596 0.875339557154032 0.848543448261561 0.863430175424045 0.898165872136507 0.818769993936594
 0.871369763244036 0.938856259713962 0.860452829991548 0.908090356911496 0.848543448261561 0.766170224629152 0.814800200026598 0.799913472864115 0.833656721099078 0.749298600511671 0.815792648504097 0.857475484559052 0.819762442414093 0.834649169576577 0.882286696496524 0.845566102829065 0.810830406116603 0.884271593451522 0.885264041929021 0.806860612206607 0.862437726946546
 0.875339557154032 0.867399969334041 0.832664272621579 0.845566102829065 0.87732445410903 0.837626515009073 0.819762442414093 0.864422623901544 0.812815303071601 0.842588757396568 0.789988988089126 0.824724684801588 0.848543448261561 0.864422623901544 0.807853060684106 0.853505690649056 0.787011642656629 0.890226284316516 0.823732236324089 0.884271593451522 0.900150769091505
 0.800905921341614 0.89518852670401 0.836634066531574 0.860452829991548 0.853505690649056 0.818769993936594 0.835641618054076 0.83167182414408 0.823732236324089 0.823732236324089 0.817777545459095 0.83167182414408 0.851520793694058 0.809837957639104 0.810830406116603 0.843581205874067 0.790981436566625 0.812815303071601 0.859460381514049 0.910075253866494 0.94977319296645
 0.866407520856542 0.793958781999121 0.810830406116603 0.887248938884019 0.848543448261561 0.839611411964071 0.792966333521622 0.817777545459095 0.749298600511671 0.761207982241657 0.76815512158415 0.817777545459095 0.788996539611627 0.790981436566625 0.842588757396568 0.837626515009073 0.802890818296612 0.84953589673906 0.880301799541526 0.955727883831443 0.874347108676533
 0.854498139126555 0.843581205874067 0.851520793694058 0.827702030234084 0.833656721099078 0.842588757396568 0.823732236324089 0.781056951791636 0.815792648504097 0.817777545459095 0.845566102829065 0.821747339369091 0.84060386044157 0.836634066531574 0.8138077515491 0.816785096981596 0.838618963486572 0.825717133279086 0.851520793694058 0.874347108676533 0.8138077515491
 0.866407520856542 0.852513242171557 0.800905921341614 0.859460381514049 0.828694478711583 0.84060386044157 0.834649169576577 0.775102260926642 0.809837957639104 0.842588757396568 0.859460381514049 0.830679375666581 0.855490587604054 0.762200430719156 0.851520793694058 0.846558551306564 0.903128114524001 0.859460381514049 0.87732445410903 0.798921024386616 0.847550999784062
 0.888241387361518 0.785026745701631 0.84953589673906 0.870377314766537 0.832664272621579 0.837626515009073 0.838618963486572 0.810830406116603 0.804875715251609 0.772124915494145 0.816785096981596 0.791973885044124 0.766170224629152 0.781056951791636 0.825717133279086 0.870377314766537 0.857475484559052 0.819762442414093 0.827702030234084 0.820754890891592 0.817777545459095
 0.879309351064028 0.875339557154032 0.833656721099078 0.847550999784062 0.848543448261561 0.757238188331662 0.809837957639104 0.823732236324089 0.788004091134128 0.796936127431618 0.804875715251609 0.826709581756585 0.792966333521622 0.828694478711583 0.805868163729108 0.797928575909117 0.766170224629152 0.782049400269134 0.861445278469047 0.815792648504097 0.811822854594102
 0.873354660199034 0.900150769091505 0.852513242171557 0.884271593451522 0.832664272621579 0.841596308919069 0.823732236324089 0.883279144974023 0.851520793694058 0.812815303071601 0.783041848746633 0.787011642656629 0.778079606359139 0.770140018539148 0.839611411964071 0.779072054836638 0.843581205874067 0.86839241781154 0.832664272621579 0.832664272621579 0.862437726946546
 0.882286696496524 0.851520793694058 0.828694478711583 0.782049400269134 0.845566102829065 0.839611411964071 0.838618963486572 0.788996539611627 0.804875715251609 0.798921024386616 0.805868163729108 0.820754890891592 0.827702030234084 0.775102260926642 0.818769993936594 0.824724684801588 0.839611411964071 0.872362211721535 0.870377314766537 0.866407520856542 0.843581205874067
 0.870377314766537 0.891218732794014 0.826709581756585 0.841596308919069 0.820754890891592 0.80388326677411 0.845566102829065 0.82273978784659 0.796936127431618 0.802890818296612 0.791973885044124 0.861445278469047 0.827702030234084 0.788996539611627 0.854498139126555 0.797928575909117 0.817777545459095 0.857475484559052 0.848543448261561 0.819762442414093 0.896180975181509
 0.919007290163984 0.851520793694058 0.884271593451522 0.855490587604054 0.834649169576577 0.874347108676533 0.776094709404141 0.879309351064028 0.835641618054076 0.867399969334041 0.844573654351566 0.861445278469047 0.847550999784062 0.833656721099078 0.900150769091505 0.836634066531574 0.84953589673906 0.855490587604054 0.850528345216559 0.870377314766537 0.865415072379043
 0.889233835839017 0.892211181271513 0.866407520856542 0.847550999784062 0.882286696496524 0.855490587604054 0.829686927189082 0.812815303071601 0.84060386044157 0.755253291376664 0.825717133279086 0.799913472864115 0.811822854594102 0.853505690649056 0.787011642656629 0.848543448261561 0.892211181271513 0.852513242171557 0.87732445410903 0.864422623901544 0.853505690649056
 0.848543448261561 0.821747339369091 0.85846793303655 0.89518852670401 0.93190912037147 0.889233835839017 0.807853060684106 0.817777545459095 0.856483036081553 0.781056951791636 0.867399969334041 0.852513242171557 0.856483036081553 0.811822854594102 0.861445278469047 0.866407520856542 0.9041205630015 0.855490587604054 0.867399969334041 0.842588757396568 0.880301799541526
 0.915037496253988 0.871369763244036 0.914045047776489 0.859460381514049 0.824724684801588 0.890226284316516 0.874347108676533 0.845566102829065 0.856483036081553 0.812815303071601 0.844573654351566 0.863430175424045 0.85846793303655 0.872362211721535 0.879309351064028 0.829686927189082 0.866407520856542 0.873354660199034 0.901143217569004 0.866407520856542 0.918014841686485
 0.84953589673906 0.880301799541526 0.916029944731487 0.892211181271513 0.874347108676533 0.855490587604054 0.869384866289038 0.93190912037147 0.921984635596481 0.854498139126555 0.853505690649056 0.880301799541526 0.863430175424045 0.838618963486572 0.91305259929899 0.882286696496524 0.87732445410903 0.869384866289038 0.854498139126555 0.846558551306564 0.937863811236463
 0.851520793694058 0.883279144974023 0.896180975181509 0.874347108676533 0.879309351064028 0.854498139126555 0.842588757396568 0.844573654351566 0.893203629749012 0.863430175424045 0.855490587604054 0.854498139126555 0.842588757396568 0.880301799541526 0.846558551306564 0.843581205874067 0.876332005631531 0.889233835839017 0.928931774938973 0.875339557154032 0.894196078226511

